timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1733773727.4849787,98,32,5,87
1733773727.4850826,98,32,5,81
1733773727.4851742,99,30,5,79
1733773727.4852726,102,29,5,79
1733773727.4853916,102,28,5,86
1733773727.4854963,103,31,5,96
1733773727.485593,105,29,5,90
1733773727.485691,101,29,5,87
1733773727.4857886,103,27,5,85
1733773727.4858866,103,27,5,83
1733773727.4859848,104,27,5,83
1733773727.4860826,114,27,5,80
1733773727.4861715,112,27,5,76
1733773727.486262,108,27,5,73
1733773727.4863575,105,26,5,72
1733773727.4864473,106,25,5,72
1733773727.4865372,103,24,5,71
1733773727.4866273,103,24,5,79
1733773727.4867108,98,24,5,78
1733773727.4868007,100,25,5,74
1733773727.4868908,101,25,5,71
1733773727.4869742,93,24,5,68
1733773727.4870641,91,24,5,76
1733773727.4871542,96,27,5,76
1733773727.4872446,94,27,5,80
1733773727.4873447,97,28,5,79
1733773727.4874341,96,27,5,76
1733773727.4875236,96,27,5,73
1733773727.4876132,95,28,5,69
1733773727.4877036,96,28,5,67
1733773727.4877942,97,27,5,77
1733773727.4878914,101,26,5,75
1733773727.4879892,99,28,5,73
1733773727.48809,96,28,5,71
1733773727.4881895,98,29,5,69
1733773727.4883022,102,28,5,67
1733773727.4884086,107,27,5,64
1733773727.4885156,106,27,5,67
1733773727.4886224,110,26,5,64
1733773727.4887285,110,26,5,64
1733773727.48884,109,25,5,67
1733773727.4889581,108,27,5,71
1733773727.489076,104,27,5,69
1733773727.489195,101,28,5,70
1733773727.4893146,98,28,5,69
1733773727.4894314,101,27,5,67
1733773727.4895492,106,26,5,67
1733773727.4896662,102,25,5,66
1733773727.4897747,95,25,5,66
1733773727.4898832,96,25,5,67
1733773727.4899921,97,26,5,65
1733773727.4900997,99,25,5,63
1733773727.4902086,97,25,4,61
1733773727.4903255,95,25,5,60
1733773727.4904442,103,24,4,60
1733773727.4905615,107,24,5,61
1733773727.4906788,103,26,5,78
1733773727.4907968,100,26,5,81
1733773727.4909143,104,27,5,78
1733773727.4910226,107,27,5,75
1733773727.4911282,106,26,5,71
1733773727.4912345,103,25,5,69
1733773727.491351,101,25,5,68
1733773727.4914489,97,24,4,67
1733773727.4915469,97,24,4,67
1733773727.491647,97,24,5,65
1733773727.4917452,95,23,5,64
1733773727.4918416,97,24,5,64
1733773727.491939,103,24,5,64
1733773727.492036,104,24,5,64
1733773727.4921334,107,23,5,62
1733773727.4922318,107,30,5,73
1733773727.4923368,103,31,5,78
1733773727.4924347,104,30,5,75
1733773727.4925337,105,29,5,74
1733773727.492679,108,28,4,72
1733773727.4927778,107,27,4,71
1733773727.492879,105,28,5,73
1733773727.4929755,106,28,5,76
1733773727.4930756,110,28,5,74
1733773727.4931817,111,27,5,71
1733773727.4933023,107,27,5,70
1733773727.4934087,105,27,5,72
1733773727.4935167,106,27,5,72
1733773727.4936242,106,26,5,70
1733773727.4937305,106,26,5,72
1733773727.4938369,102,25,5,73
1733773727.4939423,102,25,5,72
1733773727.4940476,103,24,5,70
1733773727.4941545,103,24,5,67
1733773727.4942608,105,24,5,66
1733773727.4943748,101,23,5,69
1733773727.4944828,102,23,4,69
1733773727.4945817,97,25,5,71
1733773727.494688,100,23,4,70
1733773727.4947946,102,23,5,73
1733773727.4949017,104,23,5,71
1733773727.4950085,105,22,5,69
1733773727.4951065,108,22,4,66
1733773727.495205,113,23,5,70
1733773727.4953089,111,24,5,80
1733773727.5029142,109,24,5,77
1733773727.5128956,108,24,5,74
1733773727.5228136,105,23,5,71
1733773727.5328891,104,23,5,68
1733773727.5429413,104,22,5,69
1733773727.5531356,101,23,5,67
1733773727.5631282,98,23,5,65
1733773727.5730906,95,22,5,64
1733773727.5831935,97,22,5,63
1733773727.593097,97,22,5,65
1733773727.6032484,99,22,5,62
1733773727.6131294,96,22,5,64
1733773727.62312,91,23,5,68
1733773727.6334279,94,23,5,71
1733773727.6434,95,23,5,68
1733773727.65319,101,26,5,72
1733773727.6632369,100,27,5,77
1733773727.6732023,102,29,5,79
1733773727.6831594,106,28,5,76
1733773727.69306,108,27,5,74
1733773727.703159,113,26,5,73
1733773727.7131226,110,25,5,71
1733773727.7231789,110,25,5,75
1733773727.733299,110,26,5,77
1733773727.7433617,107,26,5,79
1733773727.7531788,111,25,5,75
1733773727.763223,105,24,5,72
1733773727.7733126,104,23,5,71
1733773727.7832906,103,24,5,75
1733773727.7934372,100,26,5,78
1733773727.8031778,94,25,5,85
1733773727.813354,93,27,5,89
1733773727.8232994,91,26,5,88
1733773727.8333483,97,27,5,89
1733773727.8435144,96,29,5,87
1733773727.853513,97,27,5,82
1733773727.8636894,94,26,5,80
1733773727.8734481,99,26,5,78
1733773727.8835292,104,26,5,74
1733773727.8935697,104,25,5,71
1733773727.9035525,106,24,5,71
1733773727.913589,103,25,4,70
1733773727.9236422,104,24,5,73
1733773727.9335773,111,24,5,74
1733773727.9436057,109,25,5,79
1733773727.95377,106,28,5,81
1733773727.9637427,103,28,4,77
1733773727.973785,102,27,5,75
1733773727.9839466,106,27,5,72
