timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1733774351.4415965,132,140,5,60
1733774351.441731,139,144,5,59
1733774351.4418597,134,165,5,61
1733774351.4419878,133,175,5,61
1733774351.4421136,138,166,5,63
1733774351.4422407,130,161,5,62
1733774351.4423823,132,151,5,65
1733774351.4425569,131,133,5,64
1733774351.4426963,137,121,5,63
1733774351.4428227,144,136,5,66
1733774351.4429486,139,160,5,65
1733774351.4430723,142,148,5,65
1733774351.4431868,140,141,5,67
1733774351.4433203,139,130,5,68
1733774351.4434352,146,126,5,68
1733774351.4435503,139,119,5,67
1733774351.4436703,141,118,4,67
1733774351.4437869,140,117,5,70
1733774351.4439023,137,123,5,71
1733774351.4440067,141,119,5,71
1733774351.4441113,135,115,4,70
1733774351.4442153,133,113,5,69
1733774351.4443324,133,112,5,69
1733774351.4444375,132,125,4,70
1733774351.4445422,135,130,4,70
1733774351.444649,127,146,5,68
1733774351.444754,131,154,5,73
1733774351.4448583,129,146,5,71
1733774351.444963,130,133,5,71
1733774351.4450593,135,126,5,69
1733774351.445161,127,122,5,67
1733774351.4452577,131,123,5,66
1733774351.4453936,132,173,4,65
1733774351.4454904,134,161,5,64
1733774351.4455864,135,148,5,63
1733774351.4456823,132,132,5,61
1733774351.4457781,136,118,5,60
1733774351.445872,138,113,5,62
1733774351.445961,140,119,5,62
1733774351.4460502,142,115,5,61
1733774351.4461396,139,114,4,59
1733774351.4462297,142,107,5,60
1733774351.446325,142,103,5,59
1733774351.4464142,145,108,5,57
1733774351.4465036,145,110,5,56
1733774351.4465935,143,111,5,56
1733774351.4466827,143,103,5,57
1733774351.4467661,145,94,5,56
1733774351.4468498,152,91,5,56
1733774351.4469335,153,90,5,55
1733774351.447018,155,87,5,55
1733774351.447096,154,80,5,54
1733774351.4471738,159,89,5,54
1733774351.4472532,163,86,5,54
1733774351.4473367,164,97,5,53
1733774351.4474149,164,99,5,53
1733774351.4474924,166,95,5,53
1733774351.447571,173,90,5,56
1733774351.4476528,179,97,5,56
1733774351.447778,178,88,5,57
1733774351.447898,177,81,5,56
1733774351.4480226,177,86,5,55
1733774351.448107,182,96,5,55
1733774351.4481854,179,93,5,54
1733774351.4482632,173,93,5,55
1733774351.4483602,169,102,5,57
1733774351.448439,167,105,5,57
1733774351.448517,168,101,5,57
1733774351.4485955,166,110,5,55
1733774351.4486737,164,101,5,56
1733774351.4487522,159,100,4,56
1733774351.4488246,158,95,5,55
1733774351.4488976,161,98,5,56
1733774351.4489713,164,98,5,56
1733774351.4490497,160,103,5,55
1733774351.4491231,167,93,5,53
1733774351.4491956,168,95,5,55
1733774351.449271,175,90,5,56
1733774351.4493546,182,91,5,55
1733774351.449429,179,93,5,54
1733774351.4495075,179,126,5,54
1733774351.449586,179,114,5,54
1733774351.4496646,185,103,4,55
1733774351.4497433,186,109,5,54
1733774351.4498239,183,102,5,54
1733774351.449903,180,126,5,54
1733774351.4499815,176,131,5,54
1733774351.4500604,181,121,5,58
1733774351.450139,175,128,5,61
1733774351.4502182,170,121,4,61
1733774351.4503076,173,136,5,61
1733774351.4503865,169,129,5,60
1733774351.4504654,172,121,5,60
1733774351.4505453,177,112,5,58
1733774351.4506247,172,108,5,59
1733774351.4507039,174,102,5,58
1733774351.4507833,172,110,5,58
1733774351.450863,176,114,5,63
1733774351.4509418,176,110,5,63
1733774351.451021,170,122,5,62
1733774351.4511008,169,109,5,60
1733774351.4572322,168,99,5,60
1733774351.467238,174,99,5,60
1733774351.4773827,172,117,5,59
1733774351.4873054,170,132,4,60
1733774351.4974144,168,128,5,61
1733774351.5074947,167,138,5,61
1733774351.5175977,170,153,5,68
1733774351.5273762,169,157,5,70
1733774351.5374534,162,139,5,67
1733774351.547441,157,129,4,65
1733774351.557355,153,129,5,63
1733774351.5674882,153,120,5,62
1733774351.5774708,144,130,5,62
1733774351.5874474,141,138,5,62
1733774351.5974224,138,128,5,61
1733774351.6076057,137,140,5,61
1733774351.61777,142,155,5,64
1733774351.6277404,146,165,5,63
1733774351.637598,142,154,5,62
1733774351.6475718,141,159,5,63
1733774351.657627,144,162,5,61
1733774351.6674926,147,147,5,61
1733774351.6775687,144,142,5,60
1733774351.6875641,142,168,5,60
1733774351.6975727,144,157,5,59
1733774351.7077324,145,142,5,58
1733774351.717809,151,150,5,58
1733774351.7278035,150,144,5,60
1733774351.7378159,148,145,4,58
1733774351.74786,147,150,4,60
1733774351.7578037,146,150,5,58
1733774351.767939,149,136,5,58
1733774351.7780743,146,130,5,59
1733774351.787916,144,124,5,58
1733774351.797877,140,164,5,58
1733774351.8078558,139,150,5,60
1733774351.8178644,145,146,5,62
1733774351.8278096,140,135,5,60
1733774351.8378494,142,147,5,59
1733774351.8477988,139,130,5,59
1733774351.8580368,141,122,5,57
1733774351.8681002,148,117,5,59
1733774351.8782492,147,121,5,60
1733774351.8881927,147,119,5,62
1733774351.898411,145,123,5,66
1733774351.9081972,146,119,5,67
1733774351.9180944,150,132,5,66
1733774351.9283013,145,157,5,66
1733774351.9383218,144,148,5,66
1733774351.9482367,142,146,5,68
1733774351.9582722,142,138,5,67
1733774351.9682498,145,131,5,69
1733774351.9783282,139,128,5,67
1733774351.9884384,139,125,5,71
1733774351.998557,138,128,4,70
1733774352.008306,140,129,5,69
1733774352.018426,143,132,5,70
1733774352.028354,137,127,5,70
1733774352.0382924,137,131,5,70
1733774352.0482335,138,125,5,70
1733774352.0582068,140,116,5,67
1733774352.068298,145,103,5,67
1733774352.0782533,143,102,5,65
1733774352.0882897,145,115,5,68
1733774352.098228,146,125,5,68
1733774352.1082692,148,126,5,66
1733774352.118374,152,128,5,65
1733774352.128565,148,124,5,64
1733774352.1384575,147,114,5,65
1733774352.1486278,147,110,5,63
1733774352.158528,150,128,5,67
1733774352.1684427,151,127,5,67
1733774352.1785684,146,120,5,66
1733774352.1885502,144,139,5,65
1733774352.198466,143,144,5,66
1733774352.2084079,144,146,5,64
1733774352.2184324,145,148,5,64
1733774352.2284784,140,147,5,62
1733774352.238525,140,135,5,61
1733774352.2485828,139,134,5,60
1733774352.258707,141,130,4,61
1733774352.268697,143,124,4,60
1733774352.2787952,140,134,5,62
1733774352.2887216,138,135,5,61
1733774352.2987666,139,198,5,63
1733774352.3087287,144,200,5,62
1733774352.318821,149,218,5,65
1733774352.328969,145,221,5,63
1733774352.338835,146,213,5,62
1733774352.3487508,144,209,5,61
1733774352.3587055,148,195,5,59
1733774352.3687122,149,199,5,62
1733774352.3787344,145,190,5,61
1733774352.3888943,145,192,5,62
1733774352.3988104,145,189,5,64
1733774352.4088562,145,212,5,63
1733774352.4188097,144,202,5,62
1733774352.428869,139,212,5,60
1733774352.4388156,139,235,5,63
1733774352.448929,136,211,5,62
