timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1733774518.6810694,185,110,5,55
1733774518.6811728,183,100,5,55
1733774518.6812673,185,97,5,56
1733774518.6813776,183,87,5,54
1733774518.6814675,182,80,5,55
1733774518.6815588,181,79,5,56
1733774518.6816492,182,87,5,56
1733774518.681739,188,90,5,55
1733774518.681828,191,91,5,55
1733774518.6819196,188,88,5,56
1733774518.6820097,188,95,5,57
1733774518.6820989,189,111,5,57
1733774518.6821835,193,98,5,55
1733774518.6822734,188,108,5,57
1733774518.6823716,185,111,4,58
1733774518.682462,184,111,5,57
1733774518.6825519,181,101,5,56
1733774518.6826425,187,108,5,58
1733774518.6827397,184,108,5,57
1733774518.68283,181,113,5,58
1733774518.6829202,181,102,5,57
1733774518.6830108,182,102,5,60
1733774518.6830947,186,99,5,60
1733774518.6831784,183,92,5,59
1733774518.6832623,181,84,5,57
1733774518.6833842,182,83,5,57
1733774518.6834738,188,105,5,61
1733774518.6835594,194,97,5,62
1733774518.683644,191,87,5,60
1733774518.6837325,187,81,5,58
1733774518.683824,189,83,5,59
1733774518.6839144,191,91,5,59
1733774518.6840048,196,92,5,60
1733774518.6840966,191,86,5,60
1733774518.6841872,191,77,5,60
1733774518.6842856,194,74,5,58
1733774518.68438,195,96,5,59
1733774518.684477,198,104,5,59
1733774518.6845663,194,94,5,58
1733774518.6846619,188,91,5,60
1733774518.6847596,185,84,5,60
1733774518.6848578,185,87,5,60
1733774518.6849563,188,85,5,59
1733774518.6850536,181,95,5,58
1733774518.6851513,178,99,5,58
1733774518.6852562,178,105,5,57
1733774518.6853855,181,102,5,56
1733774518.685483,187,92,5,58
1733774518.6855886,187,129,5,57
1733774518.685694,184,122,5,58
1733774518.6857977,186,113,5,57
1733774518.6858952,188,100,5,55
1733774518.685986,192,95,5,55
1733774518.6860847,192,105,4,54
1733774518.6861818,189,100,5,56
1733774518.6862843,189,111,5,56
1733774518.6863816,189,128,5,55
1733774518.6864789,191,131,5,56
1733774518.686576,188,136,4,55
1733774518.686673,185,129,5,55
1733774518.6867685,183,128,5,56
1733774518.6868587,184,115,5,55
1733774518.686948,188,103,5,57
1733774518.6870322,181,99,5,56
1733774518.687086,177,96,5,57
1733774518.6871133,175,103,5,56
1733774518.6871386,180,127,5,58
1733774518.6871636,183,121,5,59
1733774518.6871886,180,112,5,58
1733774518.687214,181,105,5,59
1733774518.6872392,183,111,5,61
1733774518.6872642,185,118,5,59
1733774518.6872928,187,128,5,57
1733774518.6873183,186,117,4,56
1733774518.6873436,188,120,5,57
1733774518.6873686,189,125,5,57
1733774518.6873941,187,122,5,56
1733774518.6874204,187,123,5,57
1733774518.687446,183,118,5,57
1733774518.6874712,183,104,5,59
1733774518.6874962,185,110,5,61
1733774518.6875217,187,107,5,69
1733774518.6875472,187,111,5,69
1733774518.6875722,182,101,5,67
1733774518.6875963,181,91,5,67
1733774518.6876202,179,92,5,66
1733774518.6876433,181,96,5,64
1733774518.687667,182,88,5,65
1733774518.6876903,173,83,5,67
1733774518.6877136,175,88,5,67
1733774518.687737,178,84,5,65
1733774518.6877608,182,94,5,64
1733774518.6877842,184,95,5,63
1733774518.6878095,184,117,5,62
1733774518.687835,184,108,4,62
1733774518.6878603,185,106,4,63
1733774518.6878872,194,113,4,66
1733774518.6879156,192,106,5,65
1733774518.6879392,190,98,5,65
1733774518.6879647,190,108,4,63
1733774518.68799,191,102,5,61
1733774518.6960533,193,94,5,62
1733774518.706163,189,116,4,62
1733774518.7162156,187,123,5,63
1733774518.7262125,184,122,5,61
1733774518.7362494,185,118,5,59
1733774518.7462153,187,162,5,58
1733774518.7562401,184,180,5,58
1733774518.76619,178,163,5,57
1733774518.7762332,176,150,5,56
1733774518.7866094,177,139,5,58
1733774518.7963715,181,128,5,58
1733774518.8065364,180,115,5,57
1733774518.8165145,180,151,4,57
1733774518.8265216,178,147,5,56
1733774518.8364944,180,160,4,57
1733774518.8466399,185,161,4,57
1733774518.8568609,185,150,4,59
1733774518.8668683,184,146,5,59
1733774518.8768759,185,137,5,60
1733774518.886712,191,124,4,58
1733774518.8967445,195,117,5,59
1733774518.9067008,193,125,5,58
1733774518.9165754,191,127,5,57
1733774518.9268878,189,116,5,56
1733774518.936915,193,107,4,56
1733774518.9469504,195,117,5,56
1733774518.9570105,190,106,5,56
1733774518.9670122,187,112,5,57
1733774518.9770403,186,116,5,57
1733774518.9869776,187,108,5,56
1733774518.9969153,185,107,5,56
1733774519.006927,182,109,5,56
1733774519.016935,181,102,5,56
1733774519.0269525,177,95,5,54
1733774519.036918,181,87,5,59
1733774519.0469966,186,84,5,59
1733774519.0569139,184,78,5,58
1733774519.0671391,182,70,5,58
1733774519.0772207,181,74,5,62
1733774519.0872302,186,112,5,63
1733774519.0974607,187,110,6,61
1733774519.1072748,184,99,5,61
1733774519.1169853,187,89,5,63
1733774519.1269338,186,85,5,62
1733774519.136897,186,90,5,62
1733774519.1469176,188,92,5,61
1733774519.1569555,184,83,5,61
1733774519.166912,183,75,5,64
1733774519.1769845,183,92,5,64
1733774519.186956,185,96,4,63
1733774519.1969976,188,90,5,61
1733774519.2069619,183,80,5,62
1733774519.2170076,181,74,4,63
1733774519.227188,183,101,5,64
1733774519.237111,188,114,5,63
1733774519.2472084,189,104,5,61
1733774519.2571528,186,118,5,64
1733774519.2672358,192,128,5,63
1733774519.2772307,192,114,5,63
1733774519.287213,195,113,5,64
1733774519.2973125,196,102,5,64
1733774519.3071454,193,91,5,67
1733774519.3172483,196,103,5,66
1733774519.3272974,195,121,5,64
1733774519.3373058,197,120,4,66
1733774519.3472545,197,111,4,64
1733774519.3573046,193,124,5,66
1733774519.3674915,193,139,5,65
1733774519.3775325,193,127,5,65
1733774519.3875728,197,116,5,65
1733774519.3975422,194,115,5,65
1733774519.4074626,188,119,5,71
1733774519.4175456,186,129,4,71
1733774519.42747,183,151,5,70
1733774519.437488,186,162,5,71
1733774519.4475036,182,143,5,69
1733774519.4578705,180,131,5,69
1733774519.467767,183,127,5,69
1733774519.47768,181,120,5,69
1733774519.48773,188,148,4,69
1733774519.4978206,193,139,4,68
1733774519.507884,188,128,5,69
1733774519.517931,191,125,5,68
1733774519.5278177,191,125,5,69
1733774519.5379763,196,124,5,71
1733774519.5478206,195,143,5,70
1733774519.557975,189,139,5,70
1733774519.5679553,189,124,5,68
1733774519.577925,186,113,5,69
1733774519.5879338,187,106,5,68
1733774519.5980089,183,117,5,67
1733774519.6079588,179,115,5,68
1733774519.61801,177,123,5,66
1733774519.628065,176,123,5,63
1733774519.638018,181,109,5,63
1733774519.6482553,177,103,5,62
1733774519.658094,177,136,5,62
1733774519.6680455,180,124,5,61
1733774519.6780474,181,115,5,62
1733774519.6881204,187,118,5,62
