timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734656301.1133091,28,19,37,3
1734656301.113431,28,19,37,3
1734656301.1135604,28,19,37,3
1734656301.1136703,28,19,38,3
1734656301.1138139,29,19,38,3
1734656301.1139162,28,19,37,3
1734656301.114018,27,19,36,3
1734656301.11412,27,18,35,3
1734656301.1142216,26,52,42,4
1734656301.1143246,25,56,42,4
1734656301.1144326,26,69,44,4
1734656301.1145327,25,76,45,4
1734656301.1146321,26,68,43,4
1734656301.114732,26,61,43,4
1734656301.1148417,25,55,42,4
1734656301.1149404,24,50,41,3
1734656301.115031,24,55,41,3
1734656301.1151223,23,50,39,3
1734656301.1152134,22,46,40,3
1734656301.1153042,22,42,40,4
1734656301.1153946,22,38,39,3
1734656301.1154854,21,36,39,3
1734656301.1155775,22,33,38,3
1734656301.1156695,21,32,37,3
1734656301.115761,20,41,40,3
1734656301.115859,21,38,39,3
1734656301.1159427,21,35,38,3
1734656301.1160264,21,33,37,3
1734656301.11611,22,31,37,3
1734656301.1161945,23,30,40,3
1734656301.1162782,24,28,40,3
1734656301.116362,25,27,40,3
1734656301.116446,26,26,41,3
1734656301.1165323,27,25,45,3
1734656301.1166162,28,24,45,3
1734656301.1167004,29,23,49,3
1734656301.1167934,30,23,50,3
1734656301.1168776,39,26,54,5
1734656301.116965,38,28,55,4
1734656301.1170435,37,27,58,4
1734656301.1171207,37,39,61,5
1734656301.1172018,39,37,61,5
1734656301.11728,41,35,62,5
1734656301.1173577,44,36,63,5
1734656301.1174433,63,36,68,12
1734656301.1175292,58,35,66,12
1734656301.1176147,78,36,67,21
1734656301.1177063,106,36,74,29
1734656301.1177995,113,38,83,28
1734656301.1178842,103,37,82,30
1734656301.117968,118,37,92,32
1734656301.1180584,121,37,123,33
1734656301.1181486,119,39,130,33
1734656301.1182396,120,41,131,34
1734656301.118331,125,42,130,32
1734656301.1184213,122,48,130,31
1734656301.1185124,151,50,140,37
1734656301.11861,155,54,156,43
1734656301.118725,161,62,187,55
1734656301.1188247,156,60,196,52
1734656301.1189167,164,63,196,49
1734656301.1190014,157,61,185,47
1734656301.1190863,178,63,198,51
1734656301.1191714,209,65,192,53
1734656301.119256,206,65,213,53
1734656301.119341,205,64,214,50
1734656301.1194253,203,61,198,44
1734656301.119509,212,60,226,47
1734656301.119594,200,58,216,42
1734656301.119679,205,59,216,49
1734656301.1197627,203,61,216,47
1734656301.1198618,220,65,241,53
1734656301.119947,214,81,234,50
1734656301.1200075,211,78,225,46
1734656301.1200337,205,77,226,46
1734656301.1200602,207,75,211,42
1734656301.1200862,213,78,211,37
1734656301.1201138,213,71,202,33
1734656301.12014,216,65,204,35
1734656301.1201704,201,63,194,38
1734656301.1201963,216,63,209,48
1734656301.1202228,211,59,198,44
1734656301.1202486,203,58,183,39
1734656301.1202753,195,55,173,34
1734656301.120303,206,52,178,38
1734656301.1203344,189,57,176,37
1734656301.1203604,188,57,173,36
1734656301.1203866,185,55,163,32
1734656301.1204164,183,53,148,28
1734656301.1204429,183,50,141,26
1734656301.1204724,178,52,144,26
1734656301.1204982,172,53,140,23
1734656301.1205246,175,51,141,22
1734656301.1205518,173,53,134,21
1734656301.120578,172,54,133,27
1734656301.1206043,167,53,139,24
1734656301.1206303,162,49,127,21
1734656301.1206567,177,49,132,28
1734656301.1206832,176,50,128,26
1734656301.12071,172,49,124,27
1734656301.1207366,167,51,125,26
1734656301.1268897,158,48,135,27
1734656301.136845,152,47,143,27
1734656301.146725,153,48,143,26
1734656301.1566284,153,61,133,23
1734656301.166711,165,61,131,27
1734656301.1767263,150,55,125,25
1734656301.1869419,147,57,126,25
1734656301.1970437,138,54,131,26
1734656301.2075174,136,53,121,27
1734656301.2174425,140,48,119,24
1734656301.2270794,133,48,117,22
1734656301.2371635,138,46,115,20
1734656301.247223,137,46,111,19
1734656301.2573009,125,43,112,18
1734656301.267374,122,46,111,19
1734656301.2773309,129,45,111,18
1734656301.287364,132,43,108,17
1734656301.2970111,145,42,102,22
1734656301.307316,134,39,106,20
1734656301.3173463,121,39,104,18
1734656301.3271596,120,38,100,16
1734656301.336997,120,37,99,18
1734656301.347223,128,38,103,24
1734656301.3571687,124,39,109,22
1734656301.3671525,122,40,103,22
1734656301.3768127,127,39,99,20
1734656301.387233,121,39,96,17
1734656301.3971603,123,40,104,19
1734656301.4070578,124,39,99,19
1734656301.4171546,122,37,101,18
1734656301.4269595,115,36,97,16
1734656301.4371433,114,36,100,19
1734656301.4470825,105,38,102,17
1734656301.4569085,132,36,96,21
1734656301.4670548,133,36,103,21
1734656301.4770231,125,82,108,20
1734656301.4871004,123,90,117,22
1734656301.4972644,117,94,115,22
1734656301.5070622,124,88,110,22
1734656301.5171156,121,122,130,23
1734656301.5270944,117,138,127,21
1734656301.5370471,118,122,118,22
1734656301.5471117,113,108,117,21
1734656301.5571084,105,108,108,18
1734656301.567061,108,100,107,23
1734656301.5769036,98,90,108,22
1734656301.5868168,90,81,101,19
1734656301.5968387,87,91,100,17
1734656301.6071541,91,100,107,19
1734656301.6168966,87,92,104,18
