timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734655981.4851391,19,29,118,3
1734655981.4852755,18,55,123,3
1734655981.4854076,20,55,117,3
1734655981.4855452,22,64,113,3
1734655981.485674,23,65,109,3
1734655981.4858348,23,61,111,3
1734655981.4859738,27,57,121,10
1734655981.4861126,27,63,132,14
1734655981.4862518,29,60,146,12
1734655981.486392,30,56,142,11
1734655981.4865315,30,59,160,10
1734655981.48667,65,60,156,24
1734655981.4868324,71,85,182,28
1734655981.4869578,69,89,190,30
1734655981.4870842,66,86,181,27
1734655981.4872086,99,79,228,36
1734655981.487344,104,72,241,35
1734655981.4874685,96,74,270,41
1734655981.4875925,92,77,274,41
1734655981.4877133,86,72,269,43
1734655981.4878473,81,77,290,38
1734655981.4879615,78,70,282,33
1734655981.488075,89,89,355,30
1734655981.488187,85,92,355,29
1734655981.4883106,84,100,357,33
1734655981.4884326,84,100,364,33
1734655981.4885542,80,104,361,29
1734655981.4886672,73,99,357,26
1734655981.4887905,66,91,338,23
1734655981.4889026,68,109,363,25
1734655981.4890132,71,118,361,24
1734655981.489124,66,108,360,22
1734655981.4892342,72,105,350,22
1734655981.4893453,84,104,338,22
1734655981.489464,104,116,338,26
1734655981.489582,108,115,338,25
1734655981.489702,100,133,367,24
1734655981.4898238,94,124,377,26
1734655981.4899344,88,128,393,23
1734655981.490037,82,129,378,20
1734655981.4901402,75,122,364,18
1734655981.4902422,76,135,422,18
1734655981.490346,79,137,431,17
1734655981.4904497,87,142,444,26
1734655981.4905534,90,144,416,30
1734655981.490656,87,140,390,30
1734655981.49076,79,132,412,29
1734655981.4908793,73,134,514,28
1734655981.4909759,72,167,583,24
1734655981.4910707,68,164,528,21
1734655981.4911673,70,192,538,22
1734655981.4912624,78,184,492,23
1734655981.491359,78,173,479,23
1734655981.4914565,77,157,516,23
1734655981.4915533,76,149,485,23
1734655981.4916506,68,138,471,20
1734655981.491746,63,131,471,19
1734655981.4918513,62,133,452,17
1734655981.491939,64,128,525,15
1734655981.4920282,67,129,527,15
1734655981.4921172,70,137,533,14
1734655981.4922056,73,132,510,13
1734655981.4922953,76,127,529,17
1734655981.4923835,74,132,501,19
1734655981.4924715,69,149,486,17
1734655981.4925606,76,154,491,26
1734655981.4926496,74,144,451,26
1734655981.4927375,67,129,401,22
1734655981.4928353,63,131,378,20
1734655981.4929194,59,128,541,17
1734655981.4930036,56,132,511,15
1734655981.4930866,54,129,517,14
1734655981.49317,58,117,481,12
1734655981.4932525,58,111,474,11
1734655981.4933367,69,102,481,14
1734655981.4934192,68,108,522,14
1734655981.4935038,63,109,532,18
1734655981.4935899,60,108,484,17
1734655981.4936736,59,101,429,16
1734655981.4937518,58,97,403,14
1734655981.4938486,58,120,439,13
1734655981.4939325,63,124,441,11
1734655981.4940128,62,117,416,11
1734655981.494092,63,105,374,10
1734655981.4941664,67,98,343,14
1734655981.4942484,68,103,361,15
1734655981.4943268,64,110,364,17
1734655981.494406,67,117,395,17
1734655981.4944837,64,116,406,19
1734655981.4945614,63,117,377,19
1734655981.4946396,58,108,360,16
1734655981.4947124,56,97,322,14
1734655981.4947958,54,87,304,13
1734655981.4948704,55,85,299,12
1734655981.4949446,57,91,318,13
1734655981.495024,53,107,317,12
1734655981.4951031,52,113,309,12
1734655981.4951828,54,107,331,11
1734655981.4952621,62,104,351,10
1734655981.495341,60,105,393,13
1734655981.495416,57,99,363,12
1734655981.4984803,58,89,331,12
1734655981.5085394,58,81,318,11
1734655981.5186713,55,78,379,11
1734655981.5286396,56,77,381,13
1734655981.5386405,53,74,384,12
1734655981.5485747,53,73,379,11
1734655981.5586278,51,90,369,10
1734655981.568609,54,90,347,9
1734655981.5786247,58,88,344,8
1734655981.5886488,61,92,464,22
1734655981.5984638,59,87,440,19
1734655981.6083455,55,90,434,20
1734655981.6183674,59,86,424,20
1734655981.6283689,58,104,432,18
1734655981.638326,53,112,420,16
1734655981.64837,51,111,395,14
1734655981.6586032,61,112,402,18
1734655981.6685302,60,105,379,17
1734655981.6782858,65,97,345,18
1734655981.6883261,62,121,352,22
1734655981.6982296,58,116,343,20
1734655981.7082653,53,105,334,18
1734655981.7183037,48,114,366,15
1734655981.7284393,48,116,352,15
1734655981.738756,49,113,348,15
1734655981.7487586,48,104,312,13
1734655981.7585726,51,103,306,12
1734655981.7686644,58,106,336,11
1734655981.7786791,57,104,329,11
1734655981.7885504,55,92,310,10
1734655981.7984471,49,83,272,9
1734655981.8084934,56,97,352,12
1734655981.8185265,53,96,386,12
1734655981.8285153,53,95,350,11
1734655981.838489,49,101,311,10
1734655981.8483858,48,99,294,9
1734655981.8585606,52,110,322,10
1734655981.86848,49,111,315,9
1734655981.8784251,47,99,286,9
1734655981.8883927,47,94,265,8
1734655981.8985682,51,90,280,8
1734655981.9083977,52,92,267,8
1734655981.9183836,50,98,302,8
1734655981.9284792,49,100,369,9
1734655981.9385548,51,94,338,9
1734655981.9486253,49,109,351,8
1734655981.9583604,54,118,394,7
1734655981.968516,53,105,362,7
1734655981.978418,53,99,346,6
1734655981.988467,52,90,344,6
