timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734669022.5486724,19,23,52,3
1734669022.5487723,19,22,53,3
1734669022.5488868,19,22,52,3
1734669022.5491633,18,25,56,3
1734669022.5492623,19,30,59,3
1734669022.549359,20,42,58,3
1734669022.5494506,20,42,59,3
1734669022.5495439,20,43,58,3
1734669022.5496294,20,40,55,3
1734669022.549716,20,37,53,3
1734669022.5498166,19,35,56,3
1734669022.5499015,19,32,53,3
1734669022.5499864,20,30,52,3
1734669022.550077,20,29,49,3
1734669022.5501616,21,27,47,3
1734669022.550246,22,26,49,3
1734669022.5503294,22,26,51,3
1734669022.5504136,22,26,48,3
1734669022.5505252,21,35,52,3
1734669022.5506468,21,37,52,3
1734669022.5507329,20,36,50,3
1734669022.550823,19,33,53,3
1734669022.550901,18,31,51,3
1734669022.5509794,18,29,48,3
1734669022.5510578,18,28,48,3
1734669022.5511363,18,27,49,3
1734669022.551214,18,26,51,3
1734669022.5512924,19,25,48,3
1734669022.55137,22,25,46,3
1734669022.5514486,25,25,46,5
1734669022.5515275,26,38,49,5
1734669022.5516057,24,43,51,5
1734669022.551684,31,42,52,7
1734669022.5517602,32,46,52,7
1734669022.5518384,33,50,51,7
1734669022.551918,35,49,54,10
1734669022.5519981,39,47,56,11
1734669022.5520766,44,54,58,10
1734669022.552155,45,72,63,10
1734669022.5522346,45,75,67,12
1734669022.5523136,44,85,72,11
1734669022.552394,50,96,79,11
1734669022.5524812,53,109,80,12
1734669022.5525615,62,128,82,14
1734669022.5526407,61,130,84,17
1734669022.5527198,62,134,89,24
1734669022.5528066,63,169,99,25
1734669022.5528927,59,210,102,22
1734669022.552974,57,225,95,19
1734669022.5530596,61,237,107,21
1734669022.5531447,59,244,118,19
1734669022.55323,56,249,117,17
1734669022.5533152,52,246,118,15
1734669022.5534012,48,252,121,14
1734669022.553487,52,253,121,18
1734669022.5535731,56,255,130,18
1734669022.5536585,57,273,134,20
1734669022.5537453,55,261,131,19
1734669022.553836,56,259,135,18
1734669022.5539224,56,269,135,17
1734669022.5540085,54,253,137,15
1734669022.5540931,60,241,153,13
1734669022.5541782,57,248,155,12
1734669022.5542643,53,219,148,10
1734669022.5543497,49,198,139,11
1734669022.5544367,57,201,129,10
1734669022.554522,60,230,130,10
1734669022.5546017,59,224,157,9
1734669022.5546823,53,219,178,8
1734669022.5547628,52,230,178,8
1734669022.5548506,49,216,173,7
1734669022.5549288,47,198,161,7
1734669022.5550091,52,189,181,7
1734669022.555094,49,173,178,10
1734669022.5551786,48,186,171,11
1734669022.5552642,46,172,159,12
1734669022.5553489,46,183,149,13
1734669022.5554357,46,169,152,15
1734669022.5555334,62,184,166,20
1734669022.5556195,57,226,185,18
1734669022.555719,53,231,181,15
1734669022.5558164,50,240,166,14
1734669022.5559022,50,249,165,15
1734669022.555996,48,230,158,14
1734669022.5560825,55,206,144,14
1734669022.5561688,51,221,139,14
1734669022.556254,50,219,151,16
1734669022.5563395,48,215,150,16
1734669022.5564253,50,243,158,14
1734669022.5565102,52,235,155,13
1734669022.556595,49,215,147,12
1734669022.5566807,46,202,139,11
1734669022.5567667,45,199,139,13
1734669022.5568645,42,185,135,12
1734669022.5569496,46,171,124,15
1734669022.5570345,45,175,126,17
1734669022.5571198,43,183,131,17
1734669022.557206,42,179,138,16
1734669022.557292,47,190,144,14
1734669022.557378,50,190,140,12
1734669022.5580735,47,202,137,11
1734669022.5681212,47,200,136,13
1734669022.578066,49,184,129,12
1734669022.5880733,49,173,120,13
1734669022.5979545,45,171,120,13
1734669022.6081092,44,176,112,14
1734669022.6181054,42,189,121,14
1734669022.628264,40,200,124,13
1734669022.6382575,37,227,135,11
1734669022.6482654,42,219,139,11
1734669022.6584125,42,218,138,10
1734669022.6682003,39,195,127,9
1734669022.6783762,38,183,124,11
1734669022.688401,37,187,117,13
1734669022.698339,35,197,118,13
1734669022.7081962,33,195,114,12
1734669022.7183692,38,193,122,11
1734669022.7283297,40,197,115,10
1734669022.7382784,37,204,124,9
1734669022.7483158,37,199,120,9
1734669022.7580686,38,223,121,9
1734669022.768374,37,200,118,10
1734669022.7780917,36,195,108,9
1734669022.7881887,39,179,112,13
1734669022.7983325,44,190,154,15
1734669022.8083262,44,186,146,13
1734669022.8182874,41,163,139,12
1734669022.8282409,39,144,129,11
1734669022.8381083,41,133,138,14
1734669022.8482256,50,142,146,16
1734669022.8582628,48,139,135,15
1734669022.8682172,47,132,133,14
1734669022.8782523,44,144,126,12
1734669022.8881931,41,130,117,11
1734669022.8981516,39,126,116,10
1734669022.9082398,45,150,137,10
1734669022.918044,46,182,156,9
1734669022.928218,45,183,155,8
1734669022.9380465,45,186,144,7
1734669022.9481478,53,206,153,11
1734669022.9582038,50,196,147,12
1734669022.968124,49,179,132,11
1734669022.9780653,49,159,124,9
1734669022.9879456,47,167,117,9
1734669022.997931,46,194,113,8
1734669023.00781,43,190,114,8
1734669023.0177357,40,189,112,7
1734669023.0276248,38,179,126,6
1734669023.0380092,38,215,123,6
1734669023.0480385,39,269,152,6
1734669023.058019,46,251,150,9
