timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734656510.4909177,13,25,56,3
1734656510.4910126,13,26,58,3
1734656510.491104,13,31,60,3
1734656510.491193,13,30,61,3
1734656510.4912822,13,28,59,3
1734656510.4913812,13,27,58,3
1734656510.4914715,13,26,62,3
1734656510.49156,13,26,61,3
1734656510.491648,14,24,61,3
1734656510.4917388,13,23,59,3
1734656510.491837,13,23,63,3
1734656510.4919248,13,23,68,3
1734656510.4920135,13,22,64,3
1734656510.4921043,13,21,61,3
1734656510.492192,13,21,63,3
1734656510.4922812,13,21,62,3
1734656510.4923694,14,20,58,3
1734656510.4924579,15,20,59,3
1734656510.4925458,15,20,59,3
1734656510.4926279,15,20,57,3
1734656510.492716,16,20,57,3
1734656510.492803,15,20,57,3
1734656510.492884,15,19,59,3
1734656510.4929655,17,19,59,3
1734656510.4930465,16,28,63,3
1734656510.4931278,17,62,81,3
1734656510.4932094,18,58,80,3
1734656510.4932897,17,53,76,3
1734656510.493373,17,48,76,3
1734656510.4934542,18,44,73,3
1734656510.493535,18,41,73,3
1734656510.4936163,18,44,69,3
1734656510.4936912,17,54,81,3
1734656510.493766,18,63,89,3
1734656510.493846,19,60,86,3
1734656510.4939213,19,58,84,3
1734656510.4939961,20,67,82,3
1734656510.4940705,22,72,91,3
1734656510.4941525,24,75,111,3
1734656510.4942336,25,71,140,3
1734656510.494315,27,77,153,3
1734656510.4944026,28,100,171,3
1734656510.494484,29,129,193,3
1734656510.4945657,34,150,201,3
1734656510.4946473,36,179,236,3
1734656510.494729,38,195,241,3
1734656510.4948156,40,234,272,3
1734656510.4948974,44,242,316,3
1734656510.4949791,47,309,371,3
1734656510.4950604,50,309,413,3
1734656510.4951417,52,380,451,3
1734656510.495223,57,419,511,3
1734656510.4953048,58,452,533,3
1734656510.4953887,62,492,587,3
1734656510.4954681,67,521,548,3
1734656510.495544,66,546,614,4
1734656510.4956205,72,676,608,4
1734656510.4956973,73,672,613,4
1734656510.4957774,72,736,696,4
1734656510.4958541,72,771,669,4
1734656510.4959304,71,733,632,4
1734656510.4960072,73,711,611,4
1734656510.4960835,71,945,600,4
1734656510.4961603,71,855,574,4
1734656510.496236,68,982,601,4
1734656510.4963129,67,934,618,4
1734656510.49639,70,947,607,4
1734656510.4964619,69,936,620,5
1734656510.4965334,72,963,615,5
1734656510.4966052,71,916,596,5
1734656510.496677,68,870,651,5
1734656510.4967484,69,817,604,4
1734656510.4968235,68,853,564,4
1734656510.4968882,67,864,571,4
1734656510.4969118,64,837,556,4
1734656510.4969354,64,778,528,4
1734656510.4969592,62,755,518,4
1734656510.4969862,61,746,491,4
1734656510.4970098,58,700,486,3
1734656510.4970338,57,683,465,4
1734656510.4970574,57,617,451,4
1734656510.4970815,54,589,444,4
1734656510.497105,53,559,440,4
1734656510.4971285,52,544,410,4
1734656510.4971523,50,492,377,3
1734656510.4971762,49,579,489,4
1734656510.4971993,48,549,450,4
1734656510.4972231,47,520,429,3
1734656510.4972472,47,510,399,4
1734656510.4972708,49,603,534,3
1734656510.4972944,47,620,534,3
1734656510.497318,47,631,505,3
1734656510.4973416,45,576,488,3
1734656510.497366,49,637,597,5
1734656510.4973898,46,596,560,5
1734656510.4974139,45,573,497,5
1734656510.4974377,44,569,460,4
1734656510.4974616,42,527,444,4
1734656510.4974856,40,508,469,4
1734656510.497509,39,500,476,4
1734656510.4975328,38,476,460,4
1734656510.5029702,37,467,425,4
1734656510.5130258,36,478,399,4
1734656510.522991,35,445,400,3
1734656510.5329378,34,445,384,3
1734656510.5428312,32,405,375,3
1734656510.5529869,31,388,361,3
1734656510.5631766,31,377,369,3
1734656510.5730352,30,344,382,3
1734656510.5829859,30,332,364,3
1734656510.5930426,29,356,366,3
1734656510.6031225,29,376,330,3
1734656510.6131735,29,393,345,3
1734656510.6231868,30,361,350,3
1734656510.6332045,28,319,330,3
1734656510.6432142,28,328,305,3
1734656510.6531515,28,346,297,3
1734656510.6629992,27,339,295,3
1734656510.673341,25,310,292,3
1734656510.6830935,25,331,277,3
1734656510.6929095,26,313,273,3
1734656510.702911,27,318,369,3
1734656510.712863,27,304,367,3
1734656510.7229397,28,372,380,3
1734656510.732962,26,343,364,3
1734656510.7431967,25,370,344,3
1734656510.7530656,25,364,322,3
1734656510.76329,23,406,321,3
1734656510.7733617,22,397,309,3
1734656510.7833488,23,401,318,3
1734656510.7933726,22,380,337,3
1734656510.8032806,22,382,327,3
1734656510.8132217,23,395,327,3
1734656510.823349,23,366,334,3
1734656510.8333151,23,359,321,3
1734656510.8433967,23,362,336,3
1734656510.8533256,23,350,324,3
1734656510.8632262,22,345,320,3
1734656510.8735132,22,332,303,3
1734656510.88349,21,324,300,3
1734656510.893544,21,327,276,3
1734656510.903663,21,304,264,3
1734656510.9136095,25,334,330,3
1734656510.9238896,25,353,325,3
1734656510.9334185,26,354,300,3
1734656510.9434004,26,334,296,3
1734656510.9533935,26,325,293,3
1734656510.9632847,26,311,295,3
1734656510.9732516,24,324,274,3
1734656510.9833653,23,301,261,3
1734656510.9932914,23,295,252,3
