timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734671966.4972649,20,35,68,3
1734671966.497459,19,33,68,3
1734671966.497658,18,31,67,3
1734671966.4978895,18,34,79,3
1734671966.498081,20,32,75,3
1734671966.4982634,22,30,72,3
1734671966.498446,28,29,94,3
1734671966.4986475,29,28,111,2
1734671966.4988863,27,27,105,3
1734671966.4990904,26,25,111,3
1734671966.49927,26,25,114,3
1734671966.4994407,33,25,121,3
1734671966.499609,37,28,119,3
1734671966.4997778,40,26,142,3
1734671966.4999576,42,26,161,2
1734671966.5001056,46,26,171,3
1734671966.5002553,48,27,172,3
1734671966.5004041,50,27,188,3
1734671966.500554,49,30,211,3
1734671966.500706,45,36,209,3
1734671966.5008664,58,36,218,4
1734671966.5010152,65,36,221,4
1734671966.501156,62,51,252,3
1734671966.5012891,58,78,337,4
1734671966.5014215,71,88,349,6
1734671966.5015557,74,84,360,7
1734671966.5016916,68,79,361,8
1734671966.5018368,66,79,363,7
1734671966.5019586,63,77,352,7
1734671966.5020776,63,77,366,7
1734671966.5021975,58,78,378,7
1734671966.5023181,57,77,380,8
1734671966.5024378,56,92,452,8
1734671966.5025687,58,103,444,7
1734671966.5026984,59,105,452,9
1734671966.5028431,55,101,477,9
1734671966.502966,55,98,476,8
1734671966.5030794,59,99,527,7
1734671966.5031874,59,91,506,7
1734671966.5032957,77,91,514,8
1734671966.5034027,73,98,516,7
1734671966.503521,79,101,511,7
1734671966.503601,72,98,516,7
1734671966.5036273,69,117,508,7
1734671966.5036533,73,118,507,6
1734671966.503679,71,107,450,6
1734671966.503703,68,97,419,5
1734671966.503729,62,111,465,8
1734671966.5037549,58,113,443,9
1734671966.5037806,57,118,428,8
1734671966.5038104,55,118,405,9
1734671966.5038362,56,105,416,9
1734671966.5038624,53,121,407,8
1734671966.5038888,55,131,369,8
1734671966.5039155,52,119,332,7
1734671966.503944,48,108,316,9
1734671966.5039723,46,113,315,10
1734671966.5039995,46,113,357,9
1734671966.504029,42,116,346,8
1734671966.504055,41,108,325,7
1734671966.504079,43,99,333,7
1734671966.5041034,44,97,310,6
1734671966.5041277,47,88,275,9
1734671966.5041542,46,82,261,10
1734671966.5041802,45,102,284,9
1734671966.5042086,43,113,337,8
1734671966.5042348,41,112,331,7
1734671966.5042605,39,106,296,7
1734671966.5042865,38,115,288,6
1734671966.5043144,41,107,296,6
1734671966.5043395,41,97,298,6
1734671966.5043652,48,109,329,6
1734671966.504391,50,121,342,6
1734671966.504417,48,112,308,6
1734671966.5044434,44,108,335,5
1734671966.5044694,41,106,333,5
1734671966.5044937,39,98,315,5
1734671966.504518,36,95,311,5
1734671966.5045428,33,87,323,4
1734671966.5045676,32,92,325,6
1734671966.5045917,31,83,315,6
1734671966.5046158,33,82,309,6
1734671966.5046434,30,88,327,5
1734671966.5046668,31,98,361,5
1734671966.5046926,33,101,390,6
1734671966.5047197,35,113,382,7
1734671966.5047455,35,131,371,6
1734671966.504771,33,121,335,6
1734671966.5048008,30,110,305,6
1734671966.5048265,32,118,309,6
1734671966.5048523,32,111,294,5
1734671966.5048785,31,100,314,5
1734671966.5049045,30,99,310,5
1734671966.5049307,32,112,411,5
1734671966.504957,32,115,401,5
1734671966.5049827,32,123,395,7
1734671966.5050087,31,113,377,6
1734671966.5050344,30,102,339,6
1734671966.5050626,33,119,323,5
1734671966.5050917,32,125,331,7
1734671966.5051174,34,132,314,8
1734671966.51068,56,131,294,8
1734671966.5209935,56,116,260,7
1734671966.530808,58,112,251,7
1734671966.5408375,67,129,264,7
1734671966.5507538,61,141,263,7
1734671966.560759,55,128,245,6
1734671966.570855,51,114,222,6
1734671966.580968,47,103,215,5
1734671966.5912464,50,126,277,5
1734671966.6012485,48,145,310,5
1734671966.6112978,46,136,288,5
1734671966.6212983,41,120,264,5
1734671966.631347,39,138,318,10
1734671966.6412506,37,172,384,9
1734671966.651257,34,161,377,8
1734671966.6612444,34,142,355,7
1734671966.6713192,34,126,332,7
1734671966.6812258,38,139,410,6
1734671966.6908314,37,161,420,7
1734671966.7007468,38,148,397,8
1734671966.7106912,36,140,378,9
1734671966.7207072,33,139,366,11
1734671966.7307062,31,159,357,10
1734671966.7407367,30,151,332,9
1734671966.750762,30,152,359,9
1734671966.7607477,29,145,346,9
1734671966.7709906,28,133,320,8
1734671966.7809503,27,125,285,7
1734671966.7909167,26,112,253,7
1734671966.8010893,28,143,309,7
1734671966.8111198,30,174,342,6
1734671966.8210917,28,164,324,6
1734671966.8311818,28,146,290,5
1734671966.8411396,29,128,260,5
1734671966.850888,31,137,285,6
1734671966.8610282,37,171,380,6
1734671966.871077,36,177,382,5
1734671966.8808837,33,158,346,5
1734671966.8907406,31,140,321,5
1734671966.9010415,30,152,306,5
1734671966.9109497,33,157,365,6
1734671966.9209116,32,155,336,5
1734671966.9308364,30,140,308,5
1734671966.9405344,29,131,314,5
1734671966.9506745,28,121,339,5
1734671966.960717,28,116,328,5
1734671966.9709768,30,110,315,5
1734671966.9808235,37,100,332,6
1734671966.9908755,39,97,351,7
1734671967.001109,38,100,362,7
