timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734652334.113502,33,34,71,3
1734652334.1135921,31,32,69,3
1734652334.113684,31,30,76,3
1734652334.1137671,31,29,73,3
1734652334.1138742,31,29,68,3
1734652334.1139584,30,30,70,3
1734652334.114041,28,29,66,3
1734652334.1141233,27,31,63,3
1734652334.1141994,26,49,73,3
1734652334.1142766,26,65,76,3
1734652334.1143532,29,90,79,4
1734652334.1144361,33,101,85,4
1734652334.1145124,41,93,81,4
1734652334.1145906,41,85,80,4
1734652334.1146674,40,84,86,4
1734652334.1147435,37,79,83,4
1734652334.1148283,38,74,86,4
1734652334.1149054,37,77,97,3
1734652334.1149888,35,91,128,3
1734652334.1150715,37,89,129,3
1734652334.1151624,40,100,149,3
1734652334.1152494,43,115,172,4
1734652334.115331,45,107,174,4
1734652334.1154134,45,100,159,4
1734652334.1154957,47,110,166,4
1734652334.1155794,47,107,171,8
1734652334.1156628,47,101,160,9
1734652334.1157455,48,100,177,8
1734652334.1158328,49,109,185,9
1734652334.1159153,47,128,188,8
1734652334.1159995,44,124,181,7
1734652334.1160767,42,123,182,7
1734652334.1161544,45,136,188,6
1734652334.1162329,42,149,187,6
1734652334.1163104,48,153,196,5
1734652334.1163874,53,190,216,5
1734652334.1164644,50,202,217,4
1734652334.1165466,56,220,224,10
1734652334.1166306,56,219,226,14
1734652334.1167142,55,221,228,15
1734652334.1168034,53,215,220,14
1734652334.1168869,52,204,229,14
1734652334.1169696,49,190,226,15
1734652334.1170526,50,190,215,14
1734652334.1171348,47,187,217,12
1734652334.1172314,45,172,222,11
1734652334.1173208,43,202,238,10
1734652334.1173983,43,204,229,9
1734652334.1174822,45,247,280,10
1734652334.1175652,48,234,275,10
1734652334.1176481,49,236,273,13
1734652334.117731,46,225,262,13
1734652334.1178193,44,266,268,12
1734652334.1179023,44,275,274,13
1734652334.1179848,41,269,276,11
1734652334.1180677,41,287,294,10
1734652334.1181455,41,280,298,9
1734652334.1182237,40,258,283,9
1734652334.1183064,48,305,295,16
1734652334.1183896,62,333,359,15
1734652334.1184847,71,341,348,18
1734652334.118569,93,391,351,17
1734652334.1186526,88,423,346,21
1734652334.1187367,90,425,332,22
1734652334.1188247,89,386,296,20
1734652334.1189086,86,357,308,20
1734652334.1189919,82,365,327,18
1734652334.1190748,83,366,297,16
1734652334.1191578,75,408,307,14
1734652334.1192405,67,368,276,13
1734652334.1193233,69,335,263,12
1734652334.119406,64,355,258,11
1734652334.11949,60,334,249,16
1734652334.1195734,64,320,248,16
1734652334.1196585,59,313,260,15
1734652334.1197417,54,317,250,13
1734652334.119832,55,295,246,14
1734652334.1199186,55,326,308,13
1734652334.1200016,54,345,309,12
1734652334.1200855,56,308,276,11
1734652334.120169,58,288,269,13
1734652334.120252,57,329,259,15
1734652334.1203346,57,354,265,14
1734652334.1204185,53,377,271,12
1734652334.1205025,50,381,279,11
1734652334.120586,50,350,261,10
1734652334.12063,47,340,253,11
1734652334.1206555,44,333,243,11
1734652334.1206815,51,325,274,11
1734652334.1207068,56,323,287,12
1734652334.1207323,55,368,292,12
1734652334.120758,51,411,318,10
1734652334.1207862,46,378,304,10
1734652334.120811,45,335,291,9
1734652334.1208355,46,348,325,8
1734652334.1208594,49,412,345,8
1734652334.120885,50,376,324,11
1734652334.120911,61,344,302,12
1734652334.120937,62,369,319,12
1734652334.1209629,57,339,328,10
1734652334.1209872,53,355,320,9
1734652334.1248128,52,356,292,9
1734652334.1345239,49,355,296,8
1734652334.1445966,51,338,303,9
1734652334.1545708,50,305,303,10
1734652334.1647158,51,304,295,14
1734652334.1747942,56,294,273,13
1734652334.1850412,63,309,277,15
1734652334.195013,64,348,305,14
1734652334.2050018,65,328,285,12
1734652334.2151527,61,304,272,12
1734652334.2250137,58,324,289,11
1734652334.2350285,58,343,299,11
1734652334.245047,54,318,291,12
1734652334.2551477,61,285,267,14
1734652334.2651749,61,285,251,13
1734652334.2750037,59,299,249,12
1734652334.2851613,57,286,258,12
1734652334.2950578,54,350,297,10
1734652334.305105,54,369,293,10
1734652334.3149786,51,353,304,12
1734652334.3250508,54,340,300,11
1734652334.3349712,58,353,287,11
1734652334.3450644,61,327,275,16
1734652334.3548615,67,294,250,15
1734652334.3649883,73,280,250,14
1734652334.3749588,67,272,265,13
1734652334.3849583,61,253,269,12
1734652334.394983,56,247,245,12
1734652334.4049518,54,344,287,10
1734652334.4148743,59,311,285,9
1734652334.4248896,55,293,273,9
1734652334.434908,59,272,301,9
1734652334.4449944,60,303,287,12
1734652334.455008,57,355,317,11
1734652334.4650908,54,330,324,11
1734652334.4750524,54,348,373,11
1734652334.4851348,49,330,385,10
1734652334.4951365,47,316,390,9
1734652334.505079,48,286,369,11
1734652334.515088,53,283,385,10
1734652334.5250936,58,255,376,14
1734652334.5351145,66,303,360,14
1734652334.5450695,61,315,370,13
1734652334.554866,60,322,385,11
1734652334.5650685,58,338,374,13
1734652334.574911,59,401,383,15
1734652334.5849345,54,358,358,14
1734652334.594842,55,321,333,14
1734652334.604715,59,303,318,12
1734652334.6146622,60,274,317,12
