timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734673403.11555,16,23,71,3
1734673403.1159189,17,25,69,3
1734673403.1161425,20,31,81,5
1734673403.116363,19,30,79,4
1734673403.1165638,19,28,81,4
1734673403.1167676,19,27,80,4
1734673403.1169813,19,25,77,4
1734673403.1171813,19,24,77,3
1734673403.1173797,20,24,75,4
1734673403.1175685,20,23,72,3
1734673403.1177511,21,23,70,3
1734673403.1181746,21,22,67,3
1734673403.11828,22,22,68,3
1734673403.1183763,23,22,68,3
1734673403.1184695,22,23,68,3
1734673403.1185596,22,22,74,3
1734673403.1186466,22,22,78,3
1734673403.118734,21,22,76,3
1734673403.1188378,20,23,75,3
1734673403.1189249,20,23,72,3
1734673403.1190112,20,23,70,3
1734673403.1190984,20,28,71,3
1734673403.1191838,20,26,70,3
1734673403.1192718,22,26,69,4
1734673403.1193519,29,27,70,3
1734673403.1194317,30,26,81,3
1734673403.1195102,30,26,80,4
1734673403.1195898,31,29,89,4
1734673403.1196754,30,31,104,4
1734673403.1197622,31,42,138,5
1734673403.119854,35,57,153,6
1734673403.1199396,33,60,151,5
1734673403.1200247,33,67,190,5
1734673403.1201162,35,66,220,6
1734673403.1202018,36,68,264,8
1734673403.1202874,53,71,256,9
1734673403.120371,55,71,239,9
1734673403.120451,53,71,256,8
1734673403.1205301,48,78,291,7
1734673403.1206095,47,80,304,6
1734673403.120689,45,77,272,7
1734673403.1207688,43,76,287,6
1734673403.1208563,40,76,305,6
1734673403.1209352,39,76,287,7
1734673403.1210148,37,89,356,6
1734673403.121094,42,81,328,6
1734673403.121174,45,74,314,6
1734673403.121254,53,89,360,6
1734673403.121339,55,104,395,7
1734673403.1214185,55,98,382,6
1734673403.121497,51,98,372,5
1734673403.1215782,47,97,358,5
1734673403.1216536,44,94,341,5
1734673403.1217282,41,90,350,5
1734673403.1219091,41,89,342,5
1734673403.122013,44,83,338,5
1734673403.1220882,54,85,332,6
1734673403.1221645,57,93,336,7
1734673403.1222389,54,98,333,6
1734673403.1223195,51,92,317,6
1734673403.1223938,47,95,315,5
1734673403.1224682,44,95,298,5
1734673403.1225421,43,86,286,5
1734673403.1226213,45,101,300,5
1734673403.122696,48,104,318,5
1734673403.1227684,47,99,295,5
1734673403.1228554,50,100,290,6
1734673403.1229253,50,91,266,5
1734673403.1230001,51,111,300,5
1734673403.123093,49,115,346,5
1734673403.123203,48,125,334,5
1734673403.1232798,46,122,311,4
1734673403.1233547,42,111,282,4
1734673403.1234298,39,100,247,4
1734673403.1235,36,91,223,4
1734673403.12357,35,82,214,4
1734673403.12364,44,85,251,6
1734673403.1237104,50,84,255,8
1734673403.123781,50,86,255,8
1734673403.1238594,56,93,249,7
1734673403.1239302,53,84,246,7
1734673403.1240005,49,84,238,6
1734673403.1240711,46,78,235,5
1734673403.1241412,43,86,230,5
1734673403.1242125,40,80,230,5
1734673403.1242828,40,79,222,5
1734673403.1243532,42,83,266,7
1734673403.124425,52,82,262,8
1734673403.124495,52,92,361,8
1734673403.1245656,54,88,323,8
1734673403.1246364,50,82,299,7
1734673403.124707,47,84,281,7
1734673403.1247835,43,100,267,6
1734673403.1248674,40,103,273,6
1734673403.124938,36,95,261,5
1734673403.1250103,38,89,288,5
1734673403.1250815,41,82,275,4
1734673403.1251528,44,78,270,4
1734673403.1252236,51,76,295,7
1734673403.1252987,51,76,296,6
1734673403.1253693,49,69,290,6
1734673403.1260576,45,65,297,5
1734673403.13608,42,71,308,5
1734673403.146098,41,79,282,5
1734673403.156051,41,74,272,5
1734673403.1661048,45,74,258,5
1734673403.1761224,52,78,241,5
1734673403.1860871,52,74,222,5
1734673403.1962376,53,73,207,5
1734673403.2060523,55,86,237,4
1734673403.2160702,51,86,230,4
1734673403.226402,47,85,232,4
1734673403.2362888,43,81,219,4
1734673403.2463534,43,77,212,4
1734673403.2562685,46,83,253,4
1734673403.2662566,51,85,261,4
1734673403.2762349,50,82,249,4
1734673403.2861779,49,74,225,4
1734673403.296324,46,69,210,4
1734673403.306057,47,71,238,5
1734673403.3160791,47,77,267,4
1734673403.3261623,43,89,246,4
1734673403.336207,43,81,228,4
1734673403.3461795,44,91,235,4
1734673403.3560486,45,89,260,5
1734673403.3662558,54,102,300,5
1734673403.3763473,55,100,266,5
1734673403.3861709,54,91,245,5
1734673403.3961244,51,83,243,4
1734673403.4061506,48,81,237,5
1734673403.4161906,67,119,472,28
1734673403.4260008,73,125,533,35
1734673403.436171,77,133,578,42
1734673403.4461708,71,128,524,37
1734673403.4560246,76,115,476,32
1734673403.465957,71,103,423,28
1734673403.4761617,68,102,428,24
1734673403.486144,64,101,445,22
1734673403.4961555,60,109,438,22
1734673403.5061836,56,100,396,19
1734673403.5159614,56,107,400,17
1734673403.5259573,58,134,387,16
1734673403.5359309,56,131,370,16
1734673403.546183,59,116,332,14
1734673403.5562456,59,103,296,13
1734673403.5663126,58,106,285,12
1734673403.5763323,60,112,316,14
1734673403.586111,58,110,314,13
1734673403.5962658,54,103,302,11
1734673403.60613,51,98,281,10
1734673403.6160753,58,101,298,9
