timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734655052.3389904,80,61,91,39
1734655052.339113,75,60,91,36
1734655052.3392391,70,60,86,33
1734655052.3393557,66,57,81,30
1734655052.339473,62,56,81,27
1734655052.3395898,58,52,77,25
1734655052.339706,55,48,81,23
1734655052.3398194,51,45,94,22
1734655052.3399243,50,42,96,20
1734655052.3400385,49,39,102,18
1734655052.3401518,48,44,104,16
1734655052.3402565,46,41,96,15
1734655052.3403683,46,53,118,14
1734655052.3404815,45,56,129,12
1734655052.3405952,43,58,161,11
1734655052.3407085,42,58,155,10
1734655052.3408272,42,53,155,9
1734655052.3409238,42,49,168,9
1734655052.3410218,41,45,171,8
1734655052.3411174,48,44,176,7
1734655052.3412132,45,41,180,7
1734655052.3413095,44,41,203,7
1734655052.3414054,44,44,197,7
1734655052.341502,47,44,189,6
1734655052.341597,43,42,188,6
1734655052.3416862,40,41,192,5
1734655052.3417823,44,51,208,6
1734655052.3418708,42,47,188,5
1734655052.341961,40,48,230,5
1734655052.3420503,41,51,245,7
1734655052.34214,45,59,245,6
1734655052.3422282,53,58,258,5
1734655052.3423183,53,53,253,5
1734655052.3424082,50,63,278,5
1734655052.3424973,54,67,300,5
1734655052.3425863,52,64,289,5
1734655052.3426738,49,85,294,8
1734655052.3427563,48,98,295,9
1734655052.342852,49,101,369,9
1734655052.3429341,57,98,368,9
1734655052.343023,62,90,348,10
1734655052.343112,57,107,370,9
1734655052.3432024,55,113,377,8
1734655052.34329,54,116,378,8
1734655052.3433788,56,111,414,8
1734655052.3434741,56,116,460,10
1734655052.3435628,52,118,438,8
1734655052.343651,49,116,436,8
1734655052.3437343,50,117,460,7
1734655052.3438277,50,133,461,10
1734655052.3439167,47,130,437,11
1734655052.3440003,43,131,436,9
1734655052.344091,41,128,448,11
1734655052.3441806,39,141,451,10
1734655052.3442638,38,142,480,9
1734655052.3443484,36,171,485,8
1734655052.3444312,36,182,475,8
1734655052.3445132,36,217,455,9
1734655052.3445954,44,275,431,9
1734655052.344678,41,250,416,9
1734655052.3447604,41,229,434,7
1734655052.3448517,38,223,417,8
1734655052.3449345,37,210,423,9
1734655052.3450146,36,209,448,8
1734655052.3450928,37,211,428,7
1734655052.345171,35,238,454,7
1734655052.3452327,34,224,436,7
1734655052.3452578,34,223,458,7
1734655052.3452833,37,223,468,7
1734655052.3453083,35,200,433,6
1734655052.3453336,35,211,474,6
1734655052.3453588,35,225,456,6
1734655052.3453844,37,204,423,7
1734655052.3454099,35,185,433,9
1734655052.3454354,33,177,434,8
1734655052.345461,35,241,460,8
1734655052.3454869,35,245,441,8
1734655052.345514,34,228,399,7
1734655052.3455396,34,204,366,6
1734655052.345565,35,191,358,6
1734655052.3455904,36,190,335,6
1734655052.3456156,34,194,338,5
1734655052.3456416,33,181,347,6
1734655052.3456671,33,167,371,5
1734655052.3456929,33,162,382,5
1734655052.3457186,34,150,378,5
1734655052.3457441,36,157,369,5
1734655052.3457696,37,164,355,7
1734655052.3457975,39,148,339,8
1734655052.3458228,41,130,340,9
1734655052.3458507,40,116,353,8
1734655052.3458786,38,107,323,7
1734655052.3459039,37,125,332,7
1734655052.3459294,36,150,372,6
1734655052.3459554,36,164,359,6
1734655052.3459806,35,145,327,5
1734655052.3460062,33,136,320,5
1734655052.3460321,37,139,351,5
1734655052.3460577,35,141,334,6
1734655052.3460834,33,149,362,6
1734655052.3461118,32,153,396,8
1734655052.3530073,31,147,381,7
1734655052.3628418,30,138,352,7
1734655052.3727713,30,135,318,7
1734655052.382823,31,167,359,8
1734655052.392831,29,156,379,7
1734655052.4029145,30,154,396,6
1734655052.4131432,30,136,368,6
1734655052.4231055,29,126,364,6
1734655052.4330485,28,120,346,5
1734655052.4432342,28,106,305,6
1734655052.453247,29,147,316,5
1734655052.4632194,33,172,322,5
1734655052.4730573,33,161,333,5
1734655052.4831684,33,142,313,5
1734655052.4931912,33,125,278,4
1734655052.5032105,31,110,266,4
1734655052.5130754,29,114,291,4
1734655052.5231552,29,115,309,5
1734655052.5332208,29,108,330,9
1734655052.5431783,30,106,315,9
1734655052.553231,30,114,337,8
1734655052.5632575,29,107,323,7
1734655052.5729756,27,108,328,7
1734655052.583161,26,101,372,6
1734655052.5931914,25,90,364,5
1734655052.6031861,25,83,340,6
1734655052.6130333,25,79,339,6
1734655052.6230347,25,94,338,10
1734655052.6330009,26,94,388,9
1734655052.6430807,25,97,347,8
1734655052.653258,28,108,356,8
1734655052.6632257,27,106,351,8
1734655052.6731381,29,96,328,8
1734655052.6831806,29,90,318,10
1734655052.6931276,28,99,342,11
1734655052.703263,30,124,338,12
1734655052.7132564,29,116,328,10
1734655052.723195,27,107,325,9
1734655052.733187,25,99,312,8
1734655052.7433505,25,114,317,7
1734655052.7527184,24,102,341,7
1734655052.7627904,25,112,333,6
1734655052.7726629,25,106,311,8
1734655052.7828577,24,121,321,7
1734655052.7929544,25,122,353,7
1734655052.8029568,23,115,342,6
1734655052.8129988,23,108,384,6
1734655052.8230839,23,99,381,5
1734655052.8331165,24,89,361,5
1734655052.8429525,23,83,342,5
