timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734656133.9422138,19,39,79,3
1734656133.9422948,20,36,76,3
1734656133.9423723,21,33,84,3
1734656133.9424555,22,32,84,3
1734656133.9425318,22,30,84,3
1734656133.9426086,23,30,82,3
1734656133.9426851,21,41,87,3
1734656133.9427593,21,42,86,3
1734656133.9428525,20,44,82,3
1734656133.9429262,21,49,86,3
1734656133.9430041,21,47,124,3
1734656133.9430823,21,56,135,3
1734656133.9431598,22,57,135,3
1734656133.943237,23,52,140,4
1734656133.943314,27,49,151,4
1734656133.9433928,26,46,145,3
1734656133.9434695,25,44,153,4
1734656133.9435527,28,47,160,10
1734656133.9436362,49,49,161,12
1734656133.9437191,54,60,161,11
1734656133.9438064,50,71,180,10
1734656133.943886,48,68,189,9
1734656133.943964,79,77,235,23
1734656133.9440444,88,76,254,28
1734656133.944123,99,69,249,39
1734656133.9442072,100,69,242,41
1734656133.9442909,131,65,246,57
1734656133.9443743,147,70,229,59
1734656133.944457,131,84,234,52
1734656133.9445405,118,98,240,45
1734656133.9446237,113,91,232,43
1734656133.9447093,103,91,260,39
1734656133.9447877,98,91,279,42
1734656133.944861,94,88,269,43
1734656133.9449346,86,92,295,40
1734656133.9450183,108,101,289,35
1734656133.9450963,121,94,274,33
1734656133.9451745,111,90,246,30
1734656133.9452486,98,93,226,29
1734656133.9453273,89,103,270,27
1734656133.9454,90,93,278,24
1734656133.9454782,119,95,269,34
1734656133.9455612,117,100,286,31
1734656133.9456444,154,100,280,32
1734656133.9457219,179,91,254,32
1734656133.945804,197,92,233,30
1734656133.9458866,214,129,223,34
1734656133.9459715,206,144,234,32
1734656133.946059,186,187,260,30
1734656133.9461417,185,185,275,28
1734656133.9462247,198,168,262,27
1734656133.9463072,186,150,259,25
1734656133.946389,177,132,263,24
1734656133.9464724,166,118,246,23
1734656133.946557,160,111,223,26
1734656133.94664,146,116,204,23
1734656133.9467242,138,125,280,24
1734656133.9468122,124,121,282,24
1734656133.9468958,110,145,275,21
1734656133.9469795,121,171,270,19
1734656133.9470623,118,166,328,18
1734656133.947146,110,159,296,16
1734656133.947229,110,153,275,20
1734656133.9473124,104,152,340,19
1734656133.9473908,97,154,314,17
1734656133.9474692,94,167,304,16
1734656133.9475465,86,176,290,15
1734656133.9476247,86,160,272,13
1734656133.9477026,86,152,253,12
1734656133.9477854,84,156,266,11
1734656133.9478645,76,150,250,10
1734656133.948085,74,138,230,9
1734656133.9481628,85,139,213,8
1734656133.9482396,91,146,244,9
1734656133.9483137,81,160,257,9
1734656133.9483435,73,145,236,8
1734656133.9483674,66,127,211,8
1734656133.948394,67,116,226,10
1734656133.9484196,69,148,278,11
1734656133.9484458,74,154,266,11
1734656133.948471,76,135,247,11
1734656133.9484963,69,119,220,10
1734656133.9485204,65,116,208,9
1734656133.9485445,60,108,203,9
1734656133.94857,70,125,267,15
1734656133.948596,67,136,301,14
1734656133.9486215,66,129,305,12
1734656133.9486473,64,128,271,12
1734656133.9486728,63,120,252,13
1734656133.948698,60,114,229,13
1734656133.9487238,54,109,204,11
1734656133.9487479,52,98,184,10
1734656133.9487722,51,122,212,9
1734656133.948801,50,139,247,9
1734656133.9488254,46,126,234,8
1734656133.9488497,48,113,215,7
1734656133.9488766,55,105,198,9
1734656133.9489007,60,94,179,9
1734656133.9489248,62,87,165,9
1734656133.9489524,62,117,188,8
1734656133.9489763,61,118,249,7
1734656133.958675,55,119,270,6
1734656133.9684472,50,114,242,6
1734656133.9785423,46,109,245,6
1734656133.9886162,44,107,220,5
1734656133.9985564,40,99,199,5
1734656134.0086555,40,93,224,6
1734656134.0187573,42,99,249,11
1734656134.0289557,42,105,248,10
1734656134.0386713,38,96,232,9
1734656134.0489538,36,90,270,10
1734656134.059046,36,83,244,10
1734656134.0689445,35,74,223,10
1734656134.0789504,38,73,205,10
1734656134.088923,40,79,203,9
1734656134.0987163,38,87,198,8
1734656134.1085289,37,91,197,7
1734656134.1185195,40,96,209,7
1734656134.1286535,40,101,212,6
1734656134.1384542,41,93,196,6
1734656134.1484575,43,97,196,7
1734656134.1587036,58,101,205,8
1734656134.16852,55,93,203,7
1734656134.1786513,50,85,188,7
1734656134.1887698,55,79,174,8
1734656134.1987243,50,78,199,7
1734656134.2089415,48,100,231,6
1734656134.2189598,44,109,297,6
1734656134.2289014,40,114,301,6
1734656134.2389746,50,105,286,6
1734656134.2487407,68,109,312,8
1734656134.2590497,90,103,284,10
1734656134.2688675,92,97,260,9
1734656134.278674,83,97,377,8
1734656134.2887213,75,91,367,8
1734656134.298827,69,96,407,13
1734656134.3087678,62,91,376,11
1734656134.3188272,66,98,337,10
1734656134.328668,62,91,301,9
1734656134.33856,66,84,278,8
1734656134.348718,60,84,255,8
1734656134.3586774,56,81,278,7
1734656134.3686855,58,83,278,8
1734656134.3785288,57,81,283,9
1734656134.388674,54,76,267,9
1734656134.3988361,55,84,248,9
1734656134.4088635,50,103,240,8
1734656134.4187033,46,97,225,7
1734656134.4286497,46,91,216,7
1734656134.4385676,45,88,225,6
1734656134.4487553,45,83,234,7
