timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734673375.7593317,27,42,88,3
1734673375.7594938,25,39,85,3
1734673375.7596595,25,36,82,3
1734673375.7598615,28,34,82,3
1734673375.7600303,26,32,78,3
1734673375.7602,24,31,77,3
1734673375.7603686,23,31,74,3
1734673375.7605364,21,31,82,3
1734673375.7607026,20,29,83,3
1734673375.7608645,20,28,77,3
1734673375.7610207,19,27,74,3
1734673375.7611752,21,26,71,3
1734673375.7613292,20,25,68,3
1734673375.7614846,20,25,66,3
1734673375.761636,20,25,66,3
1734673375.7617805,20,25,69,3
1734673375.7619343,19,25,67,3
1734673375.7620804,20,29,90,5
1734673375.7622242,20,27,89,5
1734673375.7623672,20,29,91,5
1734673375.76251,19,28,89,4
1734673375.7626534,18,28,96,4
1734673375.7628174,20,40,96,4
1734673375.762972,22,39,93,4
1734673375.7631264,23,51,94,4
1734673375.7632809,28,59,96,5
1734673375.7634344,27,58,99,6
1734673375.7635849,31,55,95,7
1734673375.763741,36,64,120,8
1734673375.763909,40,80,157,8
1734673375.7640653,41,80,183,7
1734673375.7642224,45,83,225,7
1734673375.7643785,51,86,224,6
1734673375.7645352,53,91,216,6
1734673375.7646906,57,95,261,6
1734673375.764856,56,89,248,6
1734673375.7650106,55,96,278,5
1734673375.7651682,55,105,321,5
1734673375.7653265,51,113,347,5
1734673375.765485,49,129,399,7
1734673375.765642,51,135,405,9
1734673375.765808,59,136,392,8
1734673375.7659569,61,131,402,8
1734673375.7660198,64,124,388,7
1734673375.7660823,60,116,396,7
1734673375.766145,59,116,414,6
1734673375.7662082,55,107,399,7
1734673375.766271,56,114,396,6
1734673375.7663343,55,128,377,6
1734673375.7664018,77,155,617,24
1734673375.7664697,89,160,669,31
1734673375.7665372,88,167,744,32
1734673375.7666051,86,167,709,28
1734673375.7666728,81,151,641,26
1734673375.7667406,73,134,574,23
1734673375.7668107,67,131,514,21
1734673375.7668786,65,137,493,19
1734673375.7669463,63,132,485,19
1734673375.7670147,63,132,479,17
1734673375.7670827,69,133,432,16
1734673375.7671506,70,139,428,17
1734673375.7672179,66,144,404,15
1734673375.7672856,63,145,390,14
1734673375.7673523,59,135,348,13
1734673375.7674198,57,121,314,12
1734673375.76749,60,124,363,12
1734673375.7675579,59,119,358,11
1734673375.7676258,56,115,337,10
1734673375.7676938,55,115,332,10
1734673375.767757,57,120,308,9
1734673375.7678256,58,114,307,9
1734673375.7678895,61,108,304,8
1734673375.767953,58,106,285,7
1734673375.7680123,57,96,271,7
1734673375.7680712,55,88,250,6
1734673375.7681344,54,101,266,6
1734673375.7681937,63,99,327,6
1734673375.7682576,66,103,377,6
1734673375.7683163,64,98,379,7
1734673375.7683744,64,91,347,7
1734673375.7684329,60,83,326,6
1734673375.7684915,66,79,339,8
1734673375.7685502,71,73,358,8
1734673375.768609,67,70,340,7
1734673375.7686682,64,68,332,7
1734673375.7687273,63,69,326,7
1734673375.7687862,60,72,313,6
1734673375.7688484,64,76,309,8
1734673375.7689068,67,80,317,8
1734673375.7689648,64,79,332,7
1734673375.7690234,61,77,326,7
1734673375.7690828,68,71,311,9
1734673375.7691553,66,81,298,10
1734673375.7692237,63,90,299,9
1734673375.7692885,64,94,300,8
1734673375.7693532,62,91,279,8
1734673375.7694178,56,88,271,7
1734673375.7694829,54,81,273,7
1734673375.7695475,54,78,272,6
1734673375.7696128,52,70,258,6
1734673375.7696784,50,77,269,6
1734673375.7780774,50,74,284,8
1734673375.7880468,52,106,309,7
1734673375.7980366,60,109,325,7
1734673375.8080628,59,126,336,7
1734673375.8181138,60,125,316,6
1734673375.827911,61,117,295,6
1734673375.8378987,59,116,305,6
1734673375.847844,56,109,305,5
1734673375.858214,57,108,310,5
1734673375.8682125,55,107,299,5
1734673375.8781416,58,115,299,5
1734673375.8881493,54,107,286,4
1734673375.8982232,56,107,305,6
1734673375.9081674,59,102,306,5
1734673375.9181442,59,103,289,5
1734673375.9280806,61,95,278,5
1734673375.9380913,65,87,286,5
1734673375.9480631,59,83,266,5
1734673375.9580586,55,87,264,5
1734673375.9680486,55,96,259,4
1734673375.978176,52,116,270,4
1734673375.9880066,56,107,246,4
1734673375.9981403,59,101,235,5
1734673376.0081053,66,93,230,6
1734673376.0180187,63,97,253,5
1734673376.0282016,58,104,242,5
1734673376.0381167,61,93,241,5
1734673376.048092,57,89,255,5
1734673376.0582263,56,100,238,5
1734673376.0680711,56,93,234,4
1734673376.0780244,62,96,238,5
1734673376.0880349,63,97,276,5
1734673376.098066,64,100,276,5
1734673376.108091,61,93,265,5
1734673376.1180468,56,83,254,4
1734673376.1280644,52,102,251,5
1734673376.138048,52,128,250,5
1734673376.1480498,50,121,238,5
1734673376.1580834,55,109,233,5
1734673376.168152,64,106,269,5
1734673376.1779637,66,97,289,5
1734673376.1879241,62,89,282,4
1734673376.198072,62,88,264,4
1734673376.208003,60,89,251,6
1734673376.2180433,60,106,282,7
1734673376.228052,63,96,270,7
1734673376.2380512,58,89,259,6
1734673376.247996,57,90,248,6
1734673376.2579563,54,85,245,5
1734673376.2679973,56,84,266,5
