timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734671297.5128584,22,25,44,3
1734671297.5129552,22,24,44,3
1734671297.5130475,22,23,43,3
1734671297.513144,22,22,41,3
1734671297.5132337,21,22,40,3
1734671297.5133173,21,21,39,3
1734671297.5134013,21,21,38,3
1734671297.5134847,21,25,38,3
1734671297.5135667,21,24,39,3
1734671297.51365,21,24,39,3
1734671297.5137336,21,23,38,3
1734671297.513827,21,22,37,3
1734671297.5139108,22,22,38,3
1734671297.5139942,21,21,36,3
1734671297.5140758,21,21,44,3
1734671297.5141516,20,21,49,3
1734671297.5142288,20,33,52,3
1734671297.5143118,21,38,73,3
1734671297.5143883,21,42,88,3
1734671297.5144668,21,45,95,3
1734671297.5145452,21,64,97,3
1734671297.5146294,21,79,128,3
1734671297.5147133,22,82,142,3
1734671297.514803,25,91,154,3
1734671297.5148861,24,99,162,3
1734671297.5149775,22,105,170,3
1734671297.5150666,24,170,186,3
1734671297.5151508,25,183,202,3
1734671297.5152342,24,178,218,3
1734671297.5153189,23,174,245,3
1734671297.515404,24,171,250,2
1734671297.5154898,23,176,248,3
1734671297.515576,25,195,257,3
1734671297.5156608,24,211,252,3
1734671297.5157464,26,214,276,2
1734671297.5158343,28,208,278,3
1734671297.5159185,30,211,278,3
1734671297.5160024,29,203,278,3
1734671297.5160842,31,220,267,3
1734671297.5161626,31,219,262,3
1734671297.5162401,33,200,252,3
1734671297.5163183,33,226,292,3
1734671297.5163968,35,223,290,3
1734671297.516476,35,204,281,3
1734671297.5165544,37,201,283,3
1734671297.5166318,36,224,303,3
1734671297.5167093,38,234,289,3
1734671297.5167873,37,258,300,3
1734671297.5168731,36,277,281,3
1734671297.5169523,35,286,271,3
1734671297.5170305,34,269,249,3
1734671297.5171082,33,276,262,3
1734671297.5171852,34,279,258,3
1734671297.5172644,33,282,240,3
1734671297.5173426,32,272,243,3
1734671297.5174208,34,256,243,3
1734671297.5174978,34,296,231,3
1734671297.517575,34,294,258,3
1734671297.5176535,34,263,265,3
1734671297.5177307,35,239,255,3
1734671297.5178158,34,228,269,4
1734671297.5178957,36,238,298,8
1734671297.5179765,34,220,304,7
1734671297.518055,34,206,297,9
1734671297.518133,33,197,295,8
1734671297.5182128,33,215,287,7
1734671297.518294,31,234,261,7
1734671297.5183737,30,271,251,6
1734671297.5184524,30,254,259,6
1734671297.518532,29,236,267,5
1734671297.5186095,30,220,262,5
1734671297.5186887,32,208,270,5
1734671297.5187693,32,232,258,5
1734671297.518858,31,238,247,7
1734671297.5189385,30,237,232,7
1734671297.5190177,31,266,267,6
1734671297.5190966,31,265,268,6
1734671297.5191789,30,299,250,5
1734671297.5192072,30,288,225,5
1734671297.519233,31,268,222,5
1734671297.519259,30,258,224,5
1734671297.5192873,29,237,238,4
1734671297.5193126,28,249,235,4
1734671297.5193377,28,240,222,4
1734671297.5193632,29,243,207,4
1734671297.5193884,29,235,203,4
1734671297.5194132,28,226,225,4
1734671297.519438,29,243,227,3
1734671297.519463,30,235,213,4
1734671297.5194888,34,208,193,3
1734671297.519514,34,211,208,3
1734671297.5195394,32,205,208,3
1734671297.519565,30,205,219,3
1734671297.5195909,32,202,242,4
1734671297.519619,31,204,253,4
1734671297.519646,32,211,252,3
1734671297.5196726,30,213,229,3
1734671297.519699,28,212,225,3
1734671297.519726,29,201,216,3
1734671297.5197525,28,193,203,3
1734671297.519779,27,176,213,3
1734671297.527204,29,166,205,3
1734671297.536993,29,171,221,3
1734671297.5471272,30,185,222,3
1734671297.557086,29,169,230,3
1734671297.5670838,28,150,206,3
1734671297.5770745,27,135,193,3
1734671297.5870996,29,147,214,3
1734671297.5972552,29,157,214,3
1734671297.6071076,28,151,210,3
1734671297.617226,26,136,216,3
1734671297.6273212,25,143,238,3
1734671297.637302,25,148,300,3
1734671297.6475472,26,145,283,3
1734671297.657376,25,143,290,3
1734671297.6673918,25,144,295,3
1734671297.6772854,27,152,297,3
1734671297.6873112,26,143,272,4
1734671297.6974208,26,128,242,3
1734671297.7073505,26,120,235,3
1734671297.717291,26,125,224,3
1734671297.727238,26,123,204,3
1734671297.7372367,26,131,203,3
1734671297.747406,25,173,233,3
1734671297.7572885,28,167,246,3
1734671297.7673666,27,150,226,3
1734671297.7775483,28,132,201,3
1734671297.7875502,29,126,191,3
1734671297.7975702,29,148,193,3
1734671297.807367,29,151,179,3
1734671297.817388,28,137,181,3
1734671297.8273427,26,126,195,3
1734671297.8374543,27,139,197,3
1734671297.8472228,30,153,209,3
1734671297.8573701,29,151,210,3
1734671297.8672683,26,134,197,3
1734671297.8772845,30,120,175,3
1734671297.887279,29,117,167,3
1734671297.8971803,28,124,165,3
1734671297.907305,28,118,174,3
1734671297.9172726,27,112,186,3
1734671297.927219,29,124,183,3
1734671297.9370196,29,135,215,3
1734671297.9470034,28,134,210,3
1734671297.956894,27,138,221,3
1734671297.9670682,27,128,205,3
1734671297.9769309,26,123,184,3
1734671297.987041,27,117,169,3
1734671297.9970694,26,122,171,3
1734671298.0070844,27,120,197,3
1734671298.0171115,26,110,181,3
