timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734657157.1773736,47,179,80,49
1734657157.1775126,42,194,77,43
1734657157.1776404,41,191,74,43
1734657157.17776,43,184,70,48
1734657157.177912,41,190,80,44
1734657157.1780276,40,203,79,39
1734657157.1781414,41,210,74,38
1734657157.1782553,43,204,71,43
1734657157.1783688,43,217,71,37
1734657157.178484,42,219,68,35
1734657157.1785977,42,224,78,34
1734657157.1787102,44,209,79,41
1734657157.1788414,41,191,75,44
1734657157.1789455,39,171,72,52
1734657157.179051,38,157,71,56
1734657157.179155,40,149,79,61
1734657157.1792593,37,136,79,61
1734657157.1793635,35,124,82,62
1734657157.1794674,36,116,78,66
1734657157.179572,38,111,74,71
1734657157.179676,37,101,69,74
1734657157.1797705,36,91,69,76
1734657157.1798737,36,85,74,76
1734657157.179963,38,84,71,79
1734657157.1800518,36,76,72,78
1734657157.180141,34,69,71,78
1734657157.1802294,35,64,80,78
1734657157.1803207,37,63,76,82
1734657157.1804101,36,58,72,80
1734657157.1805003,34,53,68,80
1734657157.1805902,34,51,67,79
1734657157.180679,37,52,64,82
1734657157.1807692,36,47,59,81
1734657157.1808825,35,43,57,80
1734657157.1809697,36,41,64,79
1734657157.1810524,38,41,67,83
1734657157.1811347,37,38,63,80
1734657157.1812184,36,35,62,79
1734657157.1813002,37,35,62,79
1734657157.181386,38,35,65,84
1734657157.1814725,38,33,61,80
1734657157.1815574,36,32,59,77
1734657157.181643,37,31,61,75
1734657157.1817288,40,32,68,80
1734657157.18184,39,35,71,78
1734657157.1819246,41,37,69,80
1734657157.1820168,42,36,77,80
1734657157.1820946,43,41,74,83
1734657157.1821723,42,88,84,72
1734657157.1822553,41,131,83,62
1734657157.182339,42,152,81,59
1734657157.1824234,44,150,85,62
1734657157.1825101,43,181,86,54
1734657157.1825957,43,204,89,47
1734657157.1826794,43,217,83,43
1734657157.1827655,45,205,81,48
1734657157.182868,44,218,96,42
1734657157.1829522,43,238,96,37
1734657157.1830359,43,245,93,35
1734657157.1831212,46,230,87,45
1734657157.1831987,48,215,83,52
1734657157.1832774,48,203,84,55
1734657157.1833565,50,190,86,58
1734657157.18344,51,186,87,58
1734657157.183521,51,186,85,56
1734657157.183603,50,199,83,50
1734657157.1836882,50,206,87,46
1734657157.1837711,49,192,82,50
1734657157.1838837,47,172,87,56
1734657157.183967,46,157,88,61
1734657157.184048,48,151,83,65
1734657157.184127,49,145,82,66
1734657157.1842074,49,136,77,67
1734657157.1842859,50,129,73,68
1734657157.1843696,51,125,72,67
1734657157.1844554,52,119,68,69
1734657157.1845405,52,113,69,69
1734657157.1846328,52,105,79,66
1734657157.1847193,52,102,78,65
1734657157.1848068,51,97,77,65
1734657157.184883,50,86,73,69
1734657157.1849608,49,77,69,73
1734657157.1850393,49,72,70,74
1734657157.185119,48,70,76,73
1734657157.1852016,47,63,70,75
1734657157.1852856,46,57,68,74
1734657157.1853685,45,54,68,72
1734657157.1854513,45,54,69,72
1734657157.1855335,45,73,81,65
1734657157.1856282,47,102,105,56
1734657157.185724,46,114,103,51
1734657157.185844,46,111,103,52
1734657157.1859415,46,126,110,45
1734657157.1860402,45,136,129,39
1734657157.1861367,45,142,125,37
1734657157.1862345,45,137,118,39
1734657157.1863315,45,146,120,34
1734657157.1864278,45,155,124,30
1734657157.1865249,45,156,123,28
1734657157.1866202,47,148,113,35
1734657157.1867175,49,141,105,39
1734657157.1926548,49,134,107,39
1734657157.2025452,48,127,100,40
1734657157.2126827,48,122,94,42
1734657157.2225668,48,122,96,39
1734657157.232818,47,124,100,35
1734657157.2427592,46,131,115,33
1734657157.2527306,45,124,106,36
1734657157.2625918,45,114,98,42
1734657157.2726398,45,105,90,47
1734657157.2825456,45,97,87,49
1734657157.2924638,44,94,79,50
1734657157.3025186,44,86,78,54
1734657157.312501,43,80,77,56
1734657157.3225234,42,74,72,56
1734657157.3326108,41,71,69,57
1734657157.342499,41,66,67,57
1734657157.3524804,39,79,78,53
1734657157.362425,39,87,78,52
1734657157.3725128,40,83,75,53
1734657157.38252,39,95,85,49
1734657157.3926716,41,111,100,44
1734657157.4026685,41,118,104,41
1734657157.4126444,40,115,100,41
1734657157.4229796,41,127,110,37
1734657157.4329839,45,142,117,32
1734657157.4427156,47,145,117,30
1734657157.4530377,45,138,122,32
1734657157.4626813,47,146,126,28
1734657157.4726243,49,154,128,24
1734657157.4826643,51,157,124,23
1734657157.4927685,50,151,121,25
1734657157.502659,52,158,119,22
1734657157.5126135,53,161,116,19
1734657157.522711,53,160,109,19
1734657157.5329175,51,157,106,21
1734657157.5429738,53,166,110,18
1734657157.552875,53,167,108,17
1734657157.5630329,52,162,106,16
1734657157.572954,51,157,101,21
1734657157.582738,49,152,99,24
1734657157.592743,48,147,97,26
1734657157.602669,47,142,93,27
1734657157.6127365,45,138,94,28
1734657157.622728,45,138,92,27
1734657157.6327076,45,136,90,26
1734657157.6429076,46,143,100,24
1734657157.65269,46,136,95,26
1734657157.6626167,45,139,98,22
1734657157.6727102,44,141,99,20
1734657157.6829777,44,144,120,19
