timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734671049.4246624,23,29,57,3
1734671049.4247372,23,28,61,3
1734671049.4248288,24,27,59,3
1734671049.4248989,24,33,57,3
1734671049.4249678,26,37,55,3
1734671049.425038,25,38,56,3
1734671049.425108,25,37,57,3
1734671049.4251766,25,35,55,3
1734671049.4252458,24,34,54,3
1734671049.425314,23,32,51,3
1734671049.4253829,24,29,49,3
1734671049.4254513,24,29,47,3
1734671049.42552,24,28,45,3
1734671049.4255881,24,26,44,3
1734671049.4256573,23,33,49,3
1734671049.4257262,24,38,54,3
1734671049.4258027,23,40,68,3
1734671049.4258728,24,53,69,3
1734671049.425942,22,69,69,3
1734671049.4260123,21,65,68,3
1734671049.4260805,21,61,67,3
1734671049.4261498,21,58,71,3
1734671049.426218,20,57,81,3
1734671049.4262867,25,55,87,3
1734671049.4263556,24,50,82,3
1734671049.426425,23,47,82,3
1734671049.4264936,22,57,88,3
1734671049.4265633,22,65,95,3
1734671049.4266317,23,73,95,3
1734671049.4267056,21,84,104,3
1734671049.4267867,22,121,141,3
1734671049.426872,25,142,142,3
1734671049.426951,26,152,143,4
1734671049.4270318,35,163,146,4
1734671049.4271111,42,226,208,4
1734671049.427192,40,261,246,4
1734671049.4272718,46,254,248,4
1734671049.4273539,43,245,276,5
1734671049.427434,42,269,335,4
1734671049.4275148,40,329,380,4
1734671049.4275942,39,349,374,4
1734671049.4276736,42,427,463,6
1734671049.4277527,44,451,495,6
1734671049.4278383,49,491,502,5
1734671049.427917,52,463,476,7
1734671049.4279962,49,436,448,8
1734671049.4280758,55,458,447,7
1734671049.4281557,52,480,407,9
1734671049.428235,52,536,416,8
1734671049.4283152,51,560,416,8
1734671049.428394,48,526,400,8
1734671049.4284725,44,514,387,7
1734671049.4285522,46,584,422,6
1734671049.4286323,45,534,441,6
1734671049.428712,46,505,438,5
1734671049.4288008,49,463,429,5
1734671049.42888,47,497,451,8
1734671049.428961,45,546,480,7
1734671049.4290404,43,552,466,7
1734671049.42912,44,551,511,7
1734671049.4291997,44,581,506,6
1734671049.429279,42,579,489,6
1734671049.4293582,41,520,446,5
1734671049.429438,45,459,405,5
1734671049.4295168,46,439,380,5
1734671049.429602,50,463,393,14
1734671049.4296875,46,463,378,12
1734671049.429773,44,462,356,11
1734671049.4298654,42,469,475,10
1734671049.4299448,41,477,467,9
1734671049.430024,38,424,441,8
1734671049.4301026,37,385,415,7
1734671049.4301817,36,383,419,9
1734671049.430261,35,388,413,8
1734671049.4303398,34,396,395,8
1734671049.4304252,33,399,376,12
1734671049.4305131,36,410,412,11
1734671049.4305978,35,411,404,9
1734671049.4306784,32,378,388,9
1734671049.4307628,31,337,358,8
1734671049.4308548,31,310,341,7
1734671049.4309406,33,321,353,7
1734671049.431027,34,295,333,6
1734671049.4311123,35,288,328,6
1734671049.4311988,38,316,348,5
1734671049.4312835,36,444,415,9
1734671049.4313693,35,400,380,8
1734671049.4314547,33,380,356,7
1734671049.4315426,37,336,326,6
1734671049.4316342,36,303,288,6
1734671049.4317288,37,310,302,7
1734671049.4318285,40,301,289,9
1734671049.4319198,38,287,292,8
1734671049.4320138,39,320,355,7
1734671049.4321043,36,315,345,7
1734671049.4321961,34,300,338,6
1734671049.4322946,40,307,323,11
1734671049.432394,40,283,294,11
1734671049.4324448,39,251,268,11
1734671049.4324732,38,242,249,10
1734671049.4327245,38,272,246,9
1734671049.4428356,40,313,259,8
1734671049.4528275,39,317,291,7
1734671049.4627306,37,309,279,7
1734671049.4727068,35,283,257,6
1734671049.4827263,33,254,232,6
1734671049.4927382,33,224,212,9
1734671049.5027459,31,200,194,8
1734671049.512773,31,218,208,9
1734671049.5231128,34,223,221,8
1734671049.5334284,33,245,277,7
1734671049.5431025,31,252,287,7
1734671049.5532436,30,238,282,6
1734671049.5630627,30,222,277,6
1734671049.5733151,29,197,264,8
1734671049.5830839,29,203,267,7
1734671049.5930395,33,223,266,7
1734671049.6029773,33,303,258,6
1734671049.6129506,35,365,331,6
1734671049.6229727,34,355,310,5
1734671049.633314,34,368,321,5
1734671049.64307,31,335,316,5
1734671049.6531484,31,292,282,5
1734671049.663063,34,264,257,4
1734671049.673134,34,268,258,7
1734671049.6831222,33,269,257,6
1734671049.6929524,35,309,279,6
1734671049.7030263,35,288,312,5
1734671049.7131307,35,276,312,5
1734671049.7231615,33,252,288,5
1734671049.733114,32,249,272,5
1734671049.7431254,35,245,251,4
1734671049.7531455,33,229,227,4
1734671049.7630677,32,269,226,4
1734671049.773131,31,273,248,5
1734671049.7831962,31,296,270,5
1734671049.7930224,29,290,255,7
1734671049.8029094,29,278,245,6
1734671049.812832,29,249,231,7
1734671049.822892,32,241,234,6
1734671049.8330302,32,215,229,6
1734671049.8429136,31,217,233,6
1734671049.8529994,30,224,242,5
1734671049.8629048,29,220,230,5
1734671049.8729582,29,241,234,5
1734671049.8829532,31,314,263,5
1734671049.8928416,32,315,306,5
1734671049.9028778,34,315,315,5
1734671049.912984,32,281,294,4
1734671049.9230943,34,271,281,6
1734671049.933034,35,260,305,7
