timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734651607.1401427,25,44,67,3
1734651607.1402578,25,41,62,3
1734651607.140369,25,41,62,3
1734651607.1404767,25,40,64,3
1734651607.1405954,24,50,63,3
1734651607.1407034,24,55,64,3
1734651607.1408114,24,50,65,3
1734651607.1409104,24,47,63,3
1734651607.1410086,23,44,62,3
1734651607.141108,23,40,58,3
1734651607.1412067,23,37,60,3
1734651607.1413047,21,36,60,3
1734651607.1414034,22,42,60,3
1734651607.1415014,21,40,67,3
1734651607.1415992,21,48,68,3
1734651607.1416981,22,46,64,3
1734651607.1417964,21,47,62,2
1734651607.141886,20,48,64,3
1734651607.1419764,20,46,64,3
1734651607.1420658,18,43,63,3
1734651607.1421552,17,39,60,3
1734651607.1422443,17,38,63,3
1734651607.142334,16,41,61,3
1734651607.1424243,16,52,61,3
1734651607.1425164,19,53,58,4
1734651607.1426067,23,52,55,4
1734651607.1426954,24,56,55,5
1734651607.1427898,26,70,53,6
1734651607.142872,31,67,51,8
1734651607.1429543,29,62,50,7
1734651607.1430364,28,61,49,6
1734651607.1431184,34,56,48,9
1734651607.1432078,43,52,49,10
1734651607.1432981,48,48,50,14
1734651607.1433873,49,44,57,16
1734651607.1434762,45,47,55,14
1734651607.1435647,41,47,55,12
1734651607.1436532,38,49,57,11
1734651607.1437416,39,49,60,10
1734651607.143829,40,46,60,9
1734651607.1439056,38,45,59,9
1734651607.1439826,35,42,56,9
1734651607.1440656,44,57,60,13
1734651607.144149,48,64,66,14
1734651607.1442323,45,67,73,12
1734651607.1443148,43,62,68,11
1734651607.1443977,40,62,64,10
1734651607.1444743,42,90,65,9
1734651607.1445577,48,100,68,9
1734651607.1446407,48,127,65,8
1734651607.1447241,50,136,64,9
1734651607.1448185,50,145,62,11
1734651607.1449063,46,137,57,10
1734651607.14499,57,130,55,16
1734651607.1450727,63,131,58,23
1734651607.1451557,62,124,56,20
1734651607.1452389,58,136,58,18
1734651607.1453218,55,136,65,16
1734651607.1454043,54,145,67,15
1734651607.1454878,54,172,68,14
1734651607.1455712,58,168,67,16
1734651607.1456537,56,159,70,14
1734651607.1457374,58,144,68,17
1734651607.1458204,54,133,67,16
1734651607.1458983,50,159,74,16
1734651607.14598,51,167,73,17
1734651607.1460054,53,206,85,15
1734651607.146031,59,218,95,15
1734651607.146058,56,265,104,17
1734651607.1460853,51,263,113,18
1734651607.1461124,48,257,104,16
1734651607.1461382,45,241,98,14
1734651607.1461637,51,248,93,16
1734651607.14619,54,227,85,16
1734651607.1462178,50,222,89,15
1734651607.1462421,47,234,87,13
1734651607.1462657,45,227,95,12
1734651607.1462934,44,220,109,11
1734651607.1463194,42,202,107,15
1734651607.146345,52,195,102,19
1734651607.146369,50,199,96,19
1734651607.146393,49,188,91,19
1734651607.1464174,45,174,86,17
1734651607.1464415,43,203,99,19
1734651607.146468,44,245,120,18
1734651607.1464934,41,254,116,16
1734651607.1465187,41,256,113,15
1734651607.1465447,43,228,108,18
1734651607.1465702,50,224,101,19
1734651607.1465943,49,230,94,18
1734651607.1466181,49,221,90,20
1734651607.1466422,46,209,88,18
1734651607.1466663,47,219,99,16
1734651607.1466932,44,211,101,15
1734651607.1467195,44,230,102,14
1734651607.1467457,43,218,112,13
1734651607.1467712,42,204,109,11
1734651607.1467993,47,200,105,11
1734651607.1468234,48,182,99,13
1734651607.146848,51,182,91,12
1734651607.1468725,49,184,88,11
1734651607.1526577,44,184,83,11
1734651607.1627395,44,219,91,10
1734651607.1726527,46,226,100,10
1734651607.1825526,46,220,117,9
1734651607.1926332,44,193,110,8
1734651607.2027316,44,184,103,10
1734651607.2125237,43,169,98,11
1734651607.222593,47,177,91,14
1734651607.2328658,48,169,89,12
1734651607.242973,48,178,108,11
1734651607.2531188,43,163,106,10
1734651607.2628365,47,175,122,10
1734651607.2730215,44,160,119,10
1734651607.282852,47,169,113,12
1734651607.2927303,48,176,123,11
1734651607.302765,45,154,115,12
1734651607.3128211,43,154,106,11
1734651607.32299,51,162,105,14
1734651607.3330038,48,149,100,14
1734651607.3431768,46,167,114,12
1734651607.3529587,45,192,124,11
1734651607.3628945,41,171,123,10
1734651607.373058,43,169,114,10
1734651607.3829482,45,175,111,17
1734651607.3930497,42,167,106,18
1734651607.4029353,41,158,100,17
1734651607.4128284,42,179,101,16
1734651607.4229283,43,201,104,15
1734651607.4331267,42,221,109,13
1734651607.4432955,46,201,113,13
1734651607.4529939,43,208,122,12
1734651607.4630535,42,197,115,16
1734651607.4729643,44,204,113,17
1734651607.482953,45,194,112,18
1734651607.4928675,46,192,111,17
1734651607.5027668,41,187,116,15
1734651607.5131514,41,199,119,14
1734651607.522846,44,244,119,18
1734651607.5328634,44,258,134,19
1734651607.542732,43,258,133,17
1734651607.5527394,46,245,125,22
1734651607.5628638,45,227,115,21
1734651607.572823,44,221,110,19
1734651607.5827212,42,212,103,17
1734651607.5927439,42,198,101,16
1734651607.6026356,46,219,106,14
1734651607.6126966,44,243,106,13
1734651607.6226969,41,247,102,12
1734651607.6326606,39,219,105,11
1734651607.6427364,37,200,100,11
