timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734671310.419895,14,27,68,3
1734671310.4200418,14,29,73,3
1734671310.4201896,14,28,69,3
1734671310.420337,14,26,64,3
1734671310.4204836,14,28,62,3
1734671310.4206297,13,28,65,3
1734671310.4207752,13,26,60,3
1734671310.4209278,14,25,56,3
1734671310.4210734,14,25,55,3
1734671310.4212234,13,24,58,3
1734671310.4213681,13,24,57,3
1734671310.421512,13,23,55,3
1734671310.4216566,12,22,59,3
1734671310.421806,13,23,59,3
1734671310.4219499,13,31,69,3
1734671310.4220946,13,38,76,3
1734671310.4222403,15,36,74,2
1734671310.4223845,15,35,75,3
1734671310.4225285,16,34,73,3
1734671310.422674,15,33,72,3
1734671310.422828,16,34,87,3
1734671310.422973,15,33,82,3
1734671310.423116,15,31,76,3
1734671310.423258,15,29,74,2
1734671310.4234023,16,28,70,3
1734671310.423546,16,46,84,3
1734671310.4236898,16,62,89,3
1734671310.4238431,16,63,88,3
1734671310.4239872,17,62,87,3
1734671310.4241307,17,81,94,3
1734671310.424274,18,92,99,3
1734671310.424418,18,83,93,3
1734671310.4245665,18,81,91,3
1734671310.4247234,17,74,99,3
1734671310.4249132,18,102,140,3
1734671310.4250948,19,112,147,3
1734671310.4252765,20,103,175,3
1734671310.425456,19,113,182,3
1734671310.425637,20,131,225,3
1734671310.4258332,21,124,223,3
1734671310.4260187,20,122,230,3
1734671310.426201,19,123,237,3
1734671310.426383,20,141,237,3
1734671310.4265652,20,139,278,3
1734671310.4267466,22,136,263,3
1734671310.4269383,23,145,301,3
1734671310.4271214,26,167,307,3
1734671310.4273043,31,180,296,3
1734671310.427486,34,212,312,3
1734671310.4276679,33,275,337,3
1734671310.427968,31,267,327,3
1734671310.4280627,32,257,305,3
1734671310.4281487,31,265,333,3
1734671310.4282346,33,260,316,3
1734671310.4283216,35,245,293,3
1734671310.428407,33,257,288,3
1734671310.4284928,36,247,286,3
1734671310.428579,35,229,283,3
1734671310.428664,36,223,268,3
1734671310.4287496,38,224,256,4
1734671310.4288464,37,232,249,4
1734671310.4289324,37,224,231,4
1734671310.4290178,37,219,245,3
1734671310.4291034,37,206,236,3
1734671310.4291883,36,221,240,3
1734671310.4292831,35,222,257,3
1734671310.4293766,36,235,269,3
1734671310.4294696,35,220,257,3
1734671310.429565,36,199,263,3
1734671310.4296582,35,194,248,3
1734671310.4297495,34,191,239,3
1734671310.4298675,34,188,246,3
1734671310.4299612,32,241,234,3
1734671310.4300551,31,253,241,3
1734671310.4301488,32,237,260,3
1734671310.4302416,31,236,242,3
1734671310.430335,31,206,216,3
1734671310.4304326,32,183,202,3
1734671310.4305258,30,188,205,3
1734671310.4306197,29,184,206,3
1734671310.4307141,27,167,210,3
1734671310.430824,27,177,222,3
1734671310.43092,26,184,217,3
1734671310.431013,26,201,273,3
1734671310.4311075,27,214,256,3
1734671310.431202,26,192,233,3
1734671310.4312952,25,176,218,3
1734671310.4313877,25,170,240,3
1734671310.4314816,25,155,240,3
1734671310.4315767,24,161,227,3
1734671310.4316702,24,156,225,3
1734671310.4317641,25,173,229,3
1734671310.43189,25,172,230,3
1734671310.431984,25,174,216,3
1734671310.4320807,25,169,213,3
1734671310.4321768,25,151,228,3
1734671310.4322739,26,134,216,3
1734671310.4323764,27,120,202,3
1734671310.4324765,27,113,192,3
1734671310.4325807,26,109,194,3
1734671310.4326882,26,112,186,3
1734671310.4328065,25,108,184,3
1734671310.4423223,26,136,193,3
1734671310.4522312,28,138,201,3
1734671310.4621587,28,123,202,3
1734671310.4722075,29,110,183,3
1734671310.4822264,27,103,170,3
1734671310.4921825,27,94,189,3
1734671310.502458,29,99,183,3
1734671310.5124493,29,90,170,3
1734671310.5222569,27,81,158,3
1734671310.5323377,27,84,191,3
1734671310.542455,27,86,277,3
1734671310.5525656,27,90,264,3
1734671310.5625665,27,84,254,2
1734671310.572596,27,83,231,3
1734671310.5825179,27,90,217,3
1734671310.59256,28,91,200,3
1734671310.6026483,28,119,185,3
1734671310.6124914,28,111,174,3
1734671310.6225786,27,106,180,3
1734671310.6327183,25,109,170,3
1734671310.6426988,26,119,163,3
1734671310.6526928,26,118,196,3
1734671310.66299,25,113,213,3
1734671310.6729982,25,105,195,3
1734671310.6825318,25,98,177,3
1734671310.692871,25,88,163,3
1734671310.7029233,26,91,166,3
1734671310.7128344,28,98,179,3
1734671310.722904,28,89,175,3
1734671310.7328727,27,91,186,3
1734671310.7429373,26,99,177,3
1734671310.7527254,26,116,174,3
1734671310.7627816,26,105,173,3
1734671310.7725854,27,95,168,3
1734671310.7823393,26,88,163,3
1734671310.7925918,27,82,155,3
1734671310.802545,27,80,171,3
1734671310.8127253,28,94,175,3
1734671310.8228421,29,111,188,3
1734671310.8328612,31,109,184,3
1734671310.8428366,30,97,174,3
1734671310.8527215,29,87,159,3
1734671310.8626034,28,78,145,3
1734671310.872701,28,84,149,3
1734671310.8824947,28,132,154,3
1734671310.892616,27,134,166,3
1734671310.9028747,26,127,157,3
1734671310.912953,24,130,184,3
1734671310.9229653,25,122,200,3
