timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734672228.0169787,21,29,67,3
1734672228.0170684,20,30,63,3
1734672228.0171475,21,31,64,3
1734672228.0172262,22,31,70,3
1734672228.0173042,22,34,68,3
1734672228.017383,23,39,68,3
1734672228.0174623,22,37,68,3
1734672228.0175397,21,34,66,3
1734672228.0176175,22,35,65,3
1734672228.0176961,24,37,65,3
1734672228.0177743,24,37,71,3
1734672228.0178633,30,40,76,3
1734672228.0179422,33,45,82,4
1734672228.01802,35,53,80,3
1734672228.0180926,33,48,89,3
1734672228.018166,53,67,96,8
1734672228.0182393,53,82,95,7
1734672228.0183187,53,86,106,6
1734672228.0184097,70,118,138,13
1734672228.0184999,76,183,169,13
1734672228.0185924,78,174,170,12
1734672228.0186832,76,165,187,13
1734672228.0187745,74,174,223,18
1734672228.018871,70,165,260,16
1734672228.018962,97,181,280,17
1734672228.0190501,99,191,291,18
1734672228.0191376,95,175,316,19
1734672228.0192225,94,166,321,18
1734672228.0193095,89,173,302,17
1734672228.0193946,83,158,306,15
1734672228.0194802,76,155,282,13
1734672228.0195646,80,157,290,13
1734672228.0196486,76,153,281,11
1734672228.019732,71,152,286,10
1734672228.0198216,69,151,284,12
1734672228.0199056,72,157,279,12
1734672228.0199938,67,165,279,11
1734672228.0200808,65,162,265,10
1734672228.0201616,63,153,257,10
1734672228.020236,68,166,258,9
1734672228.020311,71,154,254,8
1734672228.020386,68,147,264,7
1734672228.02046,65,131,275,8
1734672228.0205352,69,127,274,8
1734672228.0206096,67,129,262,7
1734672228.0206838,63,135,253,7
1734672228.0207577,63,132,240,6
1734672228.0208368,61,123,231,6
1734672228.0209107,60,116,222,5
1734672228.0209846,66,114,213,6
1734672228.0210578,61,106,212,7
1734672228.021138,66,105,221,11
1734672228.0212126,63,95,223,13
1734672228.0212877,57,93,220,12
1734672228.021363,63,93,220,12
1734672228.0214374,66,90,219,11
1734672228.0215108,62,97,214,10
1734672228.0215852,69,90,206,11
1734672228.0216596,64,90,210,11
1734672228.021733,62,91,247,10
1734672228.021806,59,91,251,9
1734672228.0218754,54,84,241,8
1734672228.0219448,52,76,213,7
1734672228.0220132,67,90,209,8
1734672228.0220869,68,109,253,7
1734672228.022163,65,109,291,8
1734672228.0222363,61,104,292,7
1734672228.0223057,58,96,267,7
1734672228.0223744,58,91,242,7
1734672228.0224435,61,85,227,7
1734672228.0225117,59,80,220,6
1734672228.0225825,61,73,208,6
1734672228.0226514,57,69,197,6
1734672228.022721,64,77,236,8
1734672228.0227964,63,79,235,9
1734672228.0228667,58,82,234,8
1734672228.0229356,56,74,236,7
1734672228.0230057,72,67,238,7
1734672228.0230756,70,62,223,8
1734672228.023145,67,57,206,9
1734672228.0232136,64,54,191,8
1734672228.0232828,58,73,203,8
1734672228.0233517,55,76,227,7
1734672228.0234213,55,73,224,6
1734672228.02349,57,70,214,6
1734672228.0235603,56,82,241,6
1734672228.0236282,56,88,241,5
1734672228.0236979,56,81,223,5
1734672228.0237672,56,76,221,5
1734672228.0238423,63,74,242,8
1734672228.0239112,61,74,249,7
1734672228.0239804,56,70,248,7
1734672228.0240488,55,66,241,6
1734672228.0241253,68,60,221,10
1734672228.0242014,70,59,212,10
1734672228.0242708,67,78,223,9
1734672228.0243404,63,92,207,8
1734672228.0244114,60,83,206,7
1734672228.0244818,59,76,199,7
1734672228.0245512,54,69,191,6
1734672228.0246215,54,72,175,6
1734672228.0305333,56,69,171,11
1734672228.0404763,59,73,164,12
1734672228.0502744,55,68,151,11
1734672228.0604162,57,65,147,10
1734672228.070311,57,61,138,8
1734672228.0803697,52,66,149,8
1734672228.0903122,51,74,194,7
1734672228.1002898,55,73,194,6
1734672228.110497,56,70,182,6
1734672228.1205707,60,63,195,6
1734672228.1306622,60,58,195,6
1734672228.1404574,60,55,180,6
1734672228.150552,60,54,191,5
1734672228.1605997,59,60,216,6
1734672228.1706088,63,57,204,5
1734672228.1806083,60,53,191,5
1734672228.1905677,62,55,181,6
1734672228.2007658,62,66,185,6
1734672228.2107074,57,64,189,5
1734672228.220404,56,58,208,5
1734672228.2305083,55,54,219,5
1734672228.240579,61,50,202,5
1734672228.2505426,64,52,186,5
1734672228.2605946,67,53,172,10
1734672228.2704215,70,50,161,9
1734672228.280499,65,49,174,8
1734672228.2904506,60,49,176,7
1734672228.300433,56,58,193,7
1734672228.3105342,57,66,201,6
1734672228.3204029,60,62,188,6
1734672228.3304377,57,57,171,6
1734672228.3405366,59,52,160,6
1734672228.3504262,56,47,148,6
1734672228.3604848,55,44,156,5
1734672228.3704123,57,42,149,5
1734672228.3807516,56,50,145,5
1734672228.390661,60,76,222,5
1734672228.4006324,61,83,236,6
1734672228.4103887,62,98,232,10
1734672228.4204757,60,106,221,10
1734672228.430392,59,98,224,9
1734672228.4405575,65,90,219,10
1734672228.450756,62,94,219,11
1734672228.460543,63,103,237,13
1734672228.4704392,63,96,228,13
1734672228.4804027,60,97,246,11
1734672228.490349,57,89,230,10
1734672228.5005858,55,84,215,9
1734672228.5102868,56,81,277,8
1734672228.520166,57,76,280,9
