timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734669341.986187,30,21,103,3
1734669341.9864302,30,21,117,3
1734669341.9866478,30,22,126,3
1734669341.986876,29,22,118,3
1734669341.987089,29,22,110,3
1734669341.987304,29,21,104,3
1734669341.9874952,31,21,95,3
1734669341.9876778,31,21,88,3
1734669341.9878743,33,20,82,3
1734669341.9880564,31,20,79,3
1734669341.9882371,31,20,85,3
1734669341.9884167,31,20,88,3
1734669341.9885862,29,20,87,3
1734669341.9887543,29,20,91,3
1734669341.9889317,33,20,92,3
1734669341.9890988,33,21,97,3
1734669341.9892647,34,23,93,3
1734669341.9894326,38,30,91,3
1734669341.9895897,39,33,88,3
1734669341.9897451,40,39,85,4
1734669341.989925,40,39,130,3
1734669341.99011,41,44,141,4
1734669341.9902937,45,42,134,9
1734669341.9904935,48,47,147,12
1734669341.9906793,48,51,166,11
1734669341.9908729,62,53,184,17
1734669341.9910572,74,49,182,21
1734669341.9912405,83,49,181,23
1734669341.991424,94,48,196,26
1734669341.9916072,89,47,184,26
1734669341.9917376,90,47,216,23
1734669341.99181,88,45,224,22
1734669341.991879,81,47,227,20
1734669341.9919488,74,45,264,17
1734669341.992018,99,46,273,22
1734669341.9920864,95,52,299,20
1734669341.9921565,89,48,294,18
1734669341.9922252,92,65,361,23
1734669341.992294,90,61,396,21
1734669341.9923644,91,72,471,21
1734669341.992433,84,67,461,20
1734669341.9925025,83,71,438,24
1734669341.9925718,81,78,499,21
1734669341.9926412,77,76,503,23
1734669341.9927104,72,79,471,21
1734669341.9927795,67,74,426,19
1734669341.9928527,90,72,388,31
1734669341.9930525,87,78,413,27
1734669341.9930797,92,80,397,24
1734669341.99311,92,88,403,21
1734669341.9931357,88,80,393,18
1734669341.9931612,86,75,364,17
1734669341.9931874,94,70,378,26
1734669341.9932132,96,71,360,25
1734669341.993239,89,68,347,23
1734669341.993265,85,72,372,22
1734669341.9932902,81,77,406,21
1734669341.993316,81,81,368,18
1734669341.9933412,84,85,405,16
1734669341.993367,87,80,408,15
1734669341.9933925,80,76,372,17
1734669341.993418,75,73,342,15
1734669341.9934433,75,83,378,14
1734669341.9934692,74,87,356,13
1734669341.993495,77,86,321,13
1734669341.993522,83,80,292,16
1734669341.993547,82,77,320,14
1734669341.993573,78,74,332,14
1734669341.9935982,76,71,314,15
1734669341.9936235,72,68,301,16
1734669341.9936495,83,67,311,15
1734669341.9936748,78,72,327,13
1734669341.9937003,74,70,321,12
1734669341.993726,71,79,323,11
1734669341.9937518,65,72,311,11
1734669341.993776,64,69,296,9
1734669341.9938056,62,69,301,14
1734669341.993832,62,78,317,15
1734669341.9938579,60,85,331,14
1734669341.9938855,58,80,314,14
1734669341.9939117,54,76,283,12
1734669341.993945,59,73,325,11
1734669341.9939702,61,83,369,11
1734669341.9939957,61,89,353,12
1734669341.994024,58,83,318,12
1734669341.9940498,56,77,311,12
1734669341.994076,55,78,309,11
1734669341.9941027,58,79,313,10
1734669341.994127,55,80,312,9
1734669341.9941516,56,79,308,9
1734669341.994179,54,74,327,8
1734669341.9942048,62,76,346,14
1734669341.9942307,62,74,388,15
1734669341.9942575,59,80,372,14
1734669341.9942832,58,75,340,12
1734669341.9943097,64,80,314,11
1734669341.9943357,66,89,304,10
1734669341.99436,65,89,302,9
1734669341.994386,61,85,295,11
1734669341.9944122,61,94,292,14
1734669341.9952934,61,102,325,15
1734669342.005295,60,135,372,15
1734669342.0151954,56,132,359,14
1734669342.0252497,54,127,393,14
1734669342.0352573,50,133,376,13
1734669342.0453477,55,129,373,12
1734669342.0553174,69,126,405,13
1734669342.0652516,70,117,380,12
1734669342.075287,72,106,353,16
1734669342.0854347,74,101,354,14
1734669342.0952525,71,95,357,15
1734669342.1052833,66,90,358,13
1734669342.115521,64,87,336,12
1734669342.1254978,84,100,372,18
1734669342.1353204,81,109,368,16
1734669342.1452236,77,110,356,14
1734669342.1554022,75,101,314,13
1734669342.1653285,68,93,302,11
1734669342.1752992,64,89,319,10
1734669342.1853044,65,87,303,10
1734669342.1953025,66,90,291,10
1734669342.2051444,62,87,326,9
1734669342.2151854,61,89,330,9
1734669342.2250295,71,83,319,17
1734669342.2351003,80,79,302,20
1734669342.2451441,79,88,346,17
1734669342.2551007,73,83,322,15
1734669342.2653177,68,79,303,13
1734669342.2753825,61,75,290,12
1734669342.2850833,62,76,287,11
1734669342.2950916,60,71,292,10
1734669342.305278,64,66,327,11
1734669342.3153114,64,69,394,10
1734669342.3250074,65,64,375,9
1734669342.3351736,69,65,372,9
1734669342.345071,68,60,346,10
1734669342.35517,64,62,324,8
1734669342.3651218,60,58,356,8
1734669342.3750944,58,70,326,7
1734669342.3851566,57,79,349,8
1734669342.3950593,60,86,352,8
1734669342.405059,61,81,335,7
1734669342.4150095,61,74,308,7
1734669342.424972,69,69,321,14
1734669342.4350739,72,77,365,14
1734669342.4453754,67,84,351,12
1734669342.4548905,65,77,333,11
1734669342.464833,61,70,298,10
1734669342.474904,58,67,291,9
1734669342.4849842,55,85,350,8
1734669342.4949477,57,93,369,8
