timestamp,emg_value_sensor1,emg_value_sensor2,emg_value_sensor3,emg_value_sensor4
1734656591.2324646,13,19,58,3
1734656591.2325525,13,19,58,3
1734656591.2326365,14,19,57,3
1734656591.2327194,14,19,57,3
1734656591.2328277,15,19,58,3
1734656591.2329113,15,19,58,3
1734656591.2329934,15,18,58,3
1734656591.2330754,15,18,58,3
1734656591.2331572,16,19,57,3
1734656591.2332397,17,18,57,3
1734656591.2333202,18,19,56,3
1734656591.2333987,19,19,55,3
1734656591.2334747,19,19,53,3
1734656591.2335505,21,19,52,2
1734656591.233626,21,18,50,3
1734656591.2337024,22,18,49,3
1734656591.2337837,21,18,49,3
1734656591.2338593,22,19,49,3
1734656591.233935,22,19,49,3
1734656591.2340138,23,19,50,3
1734656591.2340853,22,19,51,3
1734656591.2341554,23,19,50,3
1734656591.234227,23,19,50,2
1734656591.2342975,23,19,48,3
1734656591.2343683,23,18,50,3
1734656591.2344396,24,19,50,3
1734656591.2345095,24,18,49,3
1734656591.23458,24,18,51,3
1734656591.2346506,23,18,52,3
1734656591.2347212,23,19,51,3
1734656591.2347994,23,20,52,3
1734656591.2348747,24,20,50,3
1734656591.2349453,25,20,51,3
1734656591.235016,26,20,50,3
1734656591.2350872,26,20,50,3
1734656591.2351584,26,19,50,3
1734656591.235226,26,19,50,3
1734656591.2352922,26,19,51,3
1734656591.2353582,25,20,50,3
1734656591.2354245,24,20,50,3
1734656591.2354913,24,19,50,3
1734656591.2355576,24,22,49,3
1734656591.2356231,24,22,52,3
1734656591.2356894,25,22,55,2
1734656591.2357554,26,21,57,3
1734656591.2358308,26,20,57,3
1734656591.2358966,26,20,58,3
1734656591.2359629,26,20,59,3
1734656591.2360287,26,20,58,3
1734656591.236091,26,19,58,3
1734656591.2361531,26,20,58,3
1734656591.2362163,26,20,59,3
1734656591.2362788,26,19,58,3
1734656591.236342,26,19,58,3
1734656591.2364044,25,22,57,3
1734656591.2364666,26,22,58,3
1734656591.2365294,27,22,56,3
1734656591.2365918,26,22,56,3
1734656591.236654,26,22,55,3
1734656591.2367175,27,21,56,2
1734656591.236784,28,21,53,3
1734656591.2368464,28,21,53,3
1734656591.2369084,28,21,52,3
1734656591.2369719,29,23,52,3
1734656591.2370362,29,23,49,3
1734656591.2370994,29,24,53,3
1734656591.2371616,28,26,62,3
1734656591.2372239,29,29,70,3
1734656591.237286,29,35,80,3
1734656591.2373486,28,37,91,3
1734656591.2374158,29,59,110,3
1734656591.237488,30,100,177,3
1734656591.2375603,30,122,168,3
1734656591.2376335,34,149,203,4
1734656591.2377064,36,226,275,5
1734656591.2377846,40,214,280,6
1734656591.2378569,49,263,284,6
1734656591.2379317,55,287,351,7
1734656591.2380087,64,325,508,11
1734656591.238087,68,342,521,11
1734656591.2381644,70,334,504,10
1734656591.238238,75,419,482,9
1734656591.2383103,75,420,467,9
1734656591.2383826,76,395,478,8
1734656591.2384558,76,381,476,7
1734656591.2385283,75,396,476,7
1734656591.238601,75,395,476,7
1734656591.238673,75,372,477,7
1734656591.238745,72,354,514,7
1734656591.2388237,74,410,516,7
1734656591.2388957,75,392,498,6
1734656591.2389688,74,390,476,5
1734656591.2390413,75,366,529,6
1734656591.2391145,72,371,487,6
1734656591.239188,69,362,448,5
1734656591.239229,68,324,413,5
1734656591.2392535,66,325,456,5
1734656591.2392778,64,313,453,5
1734656591.239302,63,303,418,5
1734656591.239326,61,286,387,4
1734656591.23935,59,281,360,4
1734656591.2461672,60,311,367,5
1734656591.2562473,59,347,371,5
1734656591.2662144,55,317,374,4
1734656591.2761612,56,327,378,4
1734656591.2861145,53,336,369,4
1734656591.296194,51,321,378,5
1734656591.3062177,52,327,368,4
1734656591.3165145,49,308,349,4
1734656591.3263335,49,288,360,4
1734656591.3363197,47,274,368,4
1734656591.3464005,46,285,339,4
1734656591.3564467,44,270,322,4
1734656591.366487,44,279,314,3
1734656591.3766983,43,271,346,3
1734656591.386504,42,263,326,4
1734656591.3966935,41,301,299,3
1734656591.4064927,39,285,293,3
1734656591.4166543,36,265,269,3
1734656591.4263878,38,272,321,4
1734656591.4366982,35,270,325,4
1734656591.4466796,39,279,437,4
1734656591.45646,36,283,403,4
1734656591.4666817,33,271,358,4
1734656591.4766822,31,250,339,4
1734656591.4866803,31,237,326,4
1734656591.4963803,30,225,345,4
1734656591.5065174,28,212,329,3
1734656591.5165315,28,208,325,4
1734656591.5264456,28,200,304,3
1734656591.5364819,29,192,359,3
1734656591.5462527,27,226,350,3
1734656591.556174,28,224,326,3
1734656591.5660372,27,217,314,3
1734656591.5760982,28,231,361,3
1734656591.5861273,26,216,338,3
1734656591.5964453,25,202,323,3
1734656591.6065598,24,208,338,3
1734656591.6164064,24,216,307,3
1734656591.6265354,25,228,329,3
1734656591.63654,24,217,301,3
1734656591.6463695,23,203,299,3
1734656591.656557,28,195,348,4
1734656591.666496,28,221,363,4
1734656591.6765544,30,240,350,4
1734656591.6868427,28,239,319,4
1734656591.6964068,27,239,295,3
1734656591.7066674,27,230,277,3
1734656591.716703,26,212,260,3
1734656591.7263598,28,199,286,3
1734656591.7365918,28,232,306,3
