timestamp,emg_value_sensor1,emg_value_sensor2
1732002524.8582091,55,100
1732002524.8583255,54,110
1732002524.8584316,54,109
1732002524.858535,55,108
1732002524.8586395,56,130
1732002524.8587425,57,134
1732002524.8588457,57,120
1732002524.8589494,57,108
1732002524.8590517,57,109
1732002524.8591633,56,102
1732002524.8592505,55,97
1732002524.8593357,54,92
1732002524.8594315,54,108
1732002524.8595273,55,102
1732002524.859613,55,92
1732002524.8596976,57,85
1732002524.859794,60,125
1732002524.8598905,61,143
1732002524.859986,60,126
1732002524.860078,58,110
1732002524.8601754,59,111
1732002524.860265,59,124
1732002524.8603554,60,117
1732002524.8604448,60,103
1732002524.8605335,58,112
1732002524.8606231,57,121
1732002524.8607128,59,121
1732002524.8608012,59,113
1732002524.8608906,59,104
1732002524.8609798,58,100
1732002524.861068,57,117
1732002524.8611639,59,121
1732002524.8612537,59,111
1732002524.861343,58,108
1732002524.8614323,57,121
1732002524.8615217,56,124
1732002524.8616114,55,169
1732002524.8616998,57,157
1732002524.8617895,57,144
1732002524.8618782,57,130
1732002524.8619676,58,120
1732002524.8620582,57,114
1732002524.862157,57,129
1732002524.8622465,57,127
1732002524.8623364,57,132
1732002524.862426,57,121
1732002524.8625152,57,121
1732002524.8626041,56,117
1732002524.8626935,56,111
1732002524.8627825,56,108
1732002524.8628604,56,99
1732002524.8629391,55,93
1732002524.8630292,56,102
1732002524.8631148,55,99
1732002524.8632064,56,117
1732002524.8632958,55,106
1732002524.863374,56,96
1732002524.8634632,56,104
1732002524.8635528,56,118
1732002524.8636417,57,107
1732002524.863721,56,97
1732002524.8638098,55,101
1732002524.8638887,55,99
1732002524.863967,54,88
1732002524.8640451,55,92
1732002524.8641446,54,120
1732002524.8643053,56,112
1732002524.8643575,56,102
1732002524.8643997,56,90
1732002524.864441,55,85
1732002524.8644824,56,88
1732002524.8645232,56,79
1732002524.8645651,57,79
1732002524.864606,56,80
1732002524.8646467,55,93
1732002524.8646877,55,92
1732002524.8647091,54,91
1732002524.8647242,54,98
1732002524.8647394,54,104
1732002524.8647525,55,93
1732002524.8647661,55,83
1732002524.8647795,55,87
1732002524.8647926,56,92
1732002524.8648064,56,91
1732002524.8648205,57,83
1732002524.864834,57,76
1732002524.8648474,57,77
1732002524.8648634,56,73
1732002524.8648763,55,71
1732002524.8648896,54,67
1732002524.864903,55,70
1732002524.864916,54,82
1732002524.8649292,54,90
1732002524.8649426,53,85
1732002524.8649557,54,80
1732002524.864969,55,87
1732002524.8649824,56,84
1732002524.8649962,56,80
1732002524.8650093,57,71
1732002524.865023,58,77
1732002524.8650362,57,86
1732002524.8650496,56,90
1732002524.8698962,57,81
1732002524.8802063,56,82
1732002524.9000373,56,101
1732002524.9000838,56,94
1732002524.9100938,56,90
1732002524.9203076,58,83
1732002524.9302084,58,75
1732002524.94023,58,98
1732002524.9702792,59,107
1732002524.970393,58,107
1732002524.9704907,59,96
1732002524.9801657,59,86
1732002524.9903703,58,84
1732002525.0003622,58,93
1732002525.0103278,57,96
1732002525.0205266,57,87
1732002525.0306158,57,85
1732002525.0404897,56,94
1732002525.0507376,54,92
1732002525.1510196,54,110
1732002525.1511989,53,100
1732002525.1513476,53,107
1732002525.1514926,55,114
1732002525.1516523,56,110
1732002525.1517973,57,104
1732002525.1519425,57,106
1732002525.152089,57,104
1732002525.1524055,56,104
1732002525.1524837,56,98
1732002525.160554,56,90
1732002525.1705413,55,88
1732002525.1805413,56,96
1732002525.2307613,56,117
1732002525.2308424,55,116
1732002525.2309213,57,112
1732002525.230999,58,105
1732002525.2310739,57,95
1732002525.2406287,56,88
1732002525.2506928,55,80
1732002525.2607257,55,91
1732002525.2708297,54,87
1732002525.2806604,54,83
1732002525.2906137,53,76
1732002525.3006217,54,77
1732002525.3107169,54,84
1732002525.3207188,53,86
1732002525.330607,54,85
1732002525.340619,56,89
1732002525.3506615,56,92
1732002525.360859,56,88
1732002525.3709505,56,95
1732002525.3909473,57,103
1732002525.3910077,58,99
1732002525.5403416,56,106
1732002525.5404167,56,116
1732002525.540487,58,106
1732002525.540557,57,106
1732002525.540625,56,115
1732002525.5406935,56,115
1732002525.5407612,56,117
1732002525.5408301,55,113
1732002525.5408995,54,128
1732002525.540969,53,121
1732002525.5410404,52,137
1732002525.5411322,52,126
1732002525.541396,52,118
1732002525.541478,53,121
1732002525.5415547,54,110
1732002525.6904788,56,104
1732002525.6905408,55,111
1732002525.690599,55,114
1732002525.6906579,55,109
1732002525.690715,54,109
1732002525.6907728,54,107
1732002525.69083,53,114
1732002525.6908877,52,123
1732002525.6909456,52,119
1732002525.691002,52,118
1732002525.6910648,51,129
1732002525.6911445,54,127
1732002525.691207,54,130
1732002525.6912684,53,129
1732002525.6913311,55,129
1732002525.840846,54,139
1732002525.8409047,54,142
1732002525.8409662,54,145
1732002525.84102,53,153
1732002525.841073,53,149
1732002525.8411396,53,143
1732002525.841193,53,152
1732002525.841247,54,160
1732002525.8412998,54,157
1732002525.841357,54,168
1732002525.8414147,53,195
1732002525.841475,55,208
1732002525.8415327,55,194
1732002525.84159,57,183
1732002525.8416483,56,177
1732002525.9910457,55,170
1732002525.9911723,55,158
1732002525.9912734,55,151
1732002525.991429,55,142
1732002525.9914813,55,136
1732002525.9915295,54,141
1732002525.9915767,54,152
1732002525.9916234,55,149
1732002525.9916704,57,146
1732002525.9917169,58,177
1732002525.9917638,57,164
1732002525.99181,59,184
1732002525.9918585,59,184
1732002525.9919055,59,171
1732002525.9919522,58,173
1732002526.1412494,58,173
1732002526.1413057,57,183
1732002526.1413562,57,180
1732002526.1414068,56,174
1732002526.141457,55,189
1732002526.1415076,54,188
1732002526.1415575,55,180
1732002526.1416132,56,163
1732002526.141663,56,149
1732002526.141713,56,154
1732002526.1417637,56,160
1732002526.1418128,56,164
1732002526.1418624,56,167
1732002526.141912,56,170
1732002526.1419625,55,155
1732002526.2915418,56,154
1732002526.2916007,55,140
