timestamp,emg_value_sensor1,emg_value_sensor2
1732002166.859034,82,127
1732002166.8591456,87,125
1732002166.8592443,84,119
1732002166.8593361,87,122
1732002166.859416,85,126
1732002166.8594937,84,115
1732002166.8595786,84,113
1732002166.8596609,80,113
1732002166.8597407,79,116
1732002166.85982,83,114
1732002166.8598979,84,118
1732002166.8599749,81,107
1732002166.8600576,85,106
1732002166.860159,87,120
1732002166.8602488,86,120
1732002166.8603365,83,120
1732002166.8604128,82,120
1732002166.8604665,81,122
1732002166.8605187,83,118
1732002166.860576,82,123
1732002166.8606594,80,121
1732002166.8607404,79,118
1732002166.8608205,78,110
1732002166.8609004,78,106
1732002166.860982,79,102
1732002166.8610656,81,111
1732002166.86116,80,155
1732002166.8612409,79,141
1732002166.8613198,77,129
1732002166.861396,77,128
1732002166.861473,79,123
1732002166.8615503,75,119
1732002166.86163,76,112
1732002166.8617148,77,114
1732002166.8617964,76,115
1732002166.8618765,74,117
1732002166.8619645,73,109
1732002166.8620498,79,118
1732002166.8621445,82,190
1732002166.8622265,81,196
1732002166.862307,82,178
1732002166.8623874,85,182
1732002166.8624632,83,197
1732002166.8625405,82,177
1732002166.862617,88,175
1732002166.8626964,94,200
1732002166.8627794,92,188
1732002166.86286,96,170
1732002166.8629377,98,176
1732002166.8630168,96,184
1732002166.8630946,94,190
1732002166.8631935,91,193
1732002166.8632815,90,195
1732002166.8633695,89,173
1732002166.8634562,88,155
1732002166.8635433,87,148
1732002166.8636303,84,146
1732002166.863717,85,142
1732002166.8638048,85,173
1732002166.8638923,81,179
1732002166.8639796,85,226
1732002166.8640673,84,258
1732002166.8641632,82,233
1732002166.864245,80,276
1732002166.8642979,79,260
1732002166.8643477,78,235
1732002166.8643959,89,211
1732002166.8644435,92,188
1732002166.8644917,90,176
1732002166.86454,88,208
1732002166.8645885,86,233
1732002166.864637,86,229
1732002166.8646855,83,222
1732002166.8647363,86,201
1732002166.8647852,85,215
1732002166.8648338,85,198
1732002166.8648827,83,186
1732002166.8649352,82,201
1732002166.864985,83,202
1732002166.8650336,81,187
1732002166.865084,80,177
1732002166.865143,78,178
1732002166.8651922,79,188
1732002166.865243,80,176
1732002166.865292,78,234
1732002166.8653405,77,216
1732002166.8653889,74,201
1732002166.8654373,74,195
1732002166.865487,75,180
1732002166.8655355,74,221
1732002166.865584,75,229
1732002166.8656337,75,218
1732002166.8656826,71,211
1732002166.8657322,74,227
1732002166.8657813,76,244
1732002166.8658295,76,226
1732002166.8659,75,242
1732002166.8659716,75,228
1732002166.86603,79,212
1732002166.8660784,81,208
1732002166.866144,80,247
1732002166.8662214,81,245
1732002166.8662922,77,231
1732002166.8663416,80,300
1732002166.9499874,84,305
1732002166.9500058,86,300
1732002166.9500217,93,282
1732002166.9500375,92,267
1732002166.9500532,92,267
1732002166.9500694,92,265
1732002166.9500852,93,285
1732002166.9501007,91,352
1732002166.9501238,91,354
1732002166.950142,90,370
1732002166.9501576,91,368
1732002166.9501781,88,351
1732002166.9501936,86,362
1732002166.9502094,84,341
1732002166.9502249,93,327
