timestamp,emg_value_sensor1,emg_value_sensor2
1731999700.2559357,71,16
1731999700.256006,70,16
1731999700.2560804,70,15
1731999700.2561674,68,16
1731999700.2562344,68,16
1731999700.2563024,70,16
1731999700.2563686,69,16
1731999700.2564347,68,16
1731999700.2565076,67,16
1731999700.2565746,70,16
1731999700.2566416,70,16
1731999700.256708,68,16
1731999700.2567735,68,15
1731999700.2568386,68,16
1731999700.2569044,69,16
1731999700.2569685,68,16
1731999700.2570336,67,16
1731999700.257098,66,16
1731999700.257175,68,16
1731999700.2572432,68,16
1731999700.2573087,68,16
1731999700.257374,67,16
1731999700.257439,69,16
1731999700.2575045,71,16
1731999700.2575696,70,16
1731999700.257636,69,16
1731999700.2577012,70,16
1731999700.2577665,71,16
1731999700.2578306,71,16
1731999700.2578962,69,16
1731999700.2579613,70,16
1731999700.2580261,70,16
1731999700.2580845,69,16
1731999700.2581563,71,16
1731999700.2582154,71,16
1731999700.258274,69,16
1731999700.2583327,72,16
1731999700.2583914,70,16
1731999700.2584503,70,16
1731999700.2585094,70,16
1731999700.2585685,69,16
1731999700.2586274,69,16
1731999700.258686,68,16
1731999700.2587461,68,16
1731999700.258813,68,16
1731999700.2589686,70,16
1731999700.259032,69,16
1731999700.2590873,70,16
1731999700.2591512,72,16
1731999700.2592058,69,16
1731999700.2592633,67,16
1731999700.2593179,66,16
1731999700.259372,66,16
1731999700.2594278,68,16
1731999700.2594888,67,16
1731999700.2595432,66,16
1731999700.2595978,68,16
1731999700.259652,68,16
1731999700.2597058,67,16
1731999700.2597597,65,16
1731999700.2598138,68,16
1731999700.259868,66,16
1731999700.259922,67,16
1731999700.2599761,65,16
1731999700.2600307,67,16
1731999700.260086,67,16
1731999700.2601428,68,16
1731999700.2601924,67,16
1731999700.260243,65,16
1731999700.2602923,64,16
1731999700.2603421,64,16
1731999700.260393,64,16
1731999700.2604432,68,16
1731999700.260495,67,16
1731999700.260546,66,16
1731999700.2605975,65,16
1731999700.2606492,66,16
1731999700.260701,68,16
1731999700.260752,68,16
1731999700.2608025,67,16
1731999700.260853,66,16
1731999700.260906,67,16
1731999700.2609532,68,16
1731999700.2610004,68,16
1731999700.2610486,66,16
1731999700.2610955,64,16
1731999700.2611504,64,16
1731999700.2611976,65,16
1731999700.2612448,65,16
1731999700.261292,63,16
1731999700.2613387,65,16
1731999700.2613854,66,16
1731999700.2614326,65,16
1731999700.2614815,64,16
1731999700.2615294,65,16
1731999700.261577,64,16
1731999700.2616231,63,16
1731999700.2616699,66,16
1731999700.261718,65,16
1731999700.2617655,65,16
1731999700.2618127,67,16
1731999700.270817,65,16
1731999700.2810643,65,16
1731999700.2911654,89,16
1731999700.3010535,92,16
1731999700.311181,88,16
1731999700.3210542,83,16
1731999700.3310502,79,16
1731999700.3410332,78,16
1731999700.351049,76,16
1731999700.361166,75,16
1731999700.3710644,72,16
1731999700.3810782,72,16
1731999700.3910851,72,16
1731999700.4012175,72,16
1731999700.4115272,71,16
1731999700.4210937,70,16
1731999700.4311845,70,16
1731999700.4412048,69,16
1731999700.4512897,68,16
1731999700.4612172,69,16
1731999700.4711525,71,16
1731999700.481279,70,16
1731999700.4912558,69,16
1731999700.5012577,70,16
1731999700.5112815,69,16
1731999700.5212944,69,16
1731999700.5314932,67,16
1731999700.5414894,69,16
1731999700.5515594,67,16
1731999700.5615032,66,16
1731999700.5717032,65,16
1731999700.5817254,63,16
1731999700.591605,63,16
1731999700.6016123,62,16
1731999700.6115549,62,16
1731999700.621574,65,16
1731999700.631569,64,16
1731999700.6415112,66,16
1731999700.651485,65,16
1731999700.661622,65,15
1731999700.6716926,63,16
1731999700.6818745,63,16
1731999700.6916635,64,16
1731999700.701764,63,16
1731999700.7118762,64,16
1731999700.7218013,63,16
1731999700.7317493,64,16
1731999700.7417088,63,16
1731999700.7519455,62,16
1731999700.7618375,63,16
1731999700.7717679,63,16
1731999700.7816844,66,16
1731999700.791688,68,16
1731999700.8016365,67,16
1731999700.8116233,66,16
1731999700.8216863,65,16
1731999700.8316705,66,16
1731999700.8417025,66,16
1731999700.8517585,67,16
1731999700.8616822,67,16
1731999700.8718517,65,16
1731999700.8822768,68,16
1731999700.8920105,69,16
1731999700.9019632,70,16
1731999700.9120553,70,15
1731999700.9219909,69,16
1731999700.9319515,69,16
1731999700.9418817,68,16
1731999700.9519863,66,16
1731999700.962002,68,16
1731999700.972034,69,16
1731999700.9823508,69,16
1731999700.9922502,68,16
1731999701.002126,68,16
1731999701.0124044,67,16
1731999701.022335,67,16
1731999701.032349,71,16
1731999701.0421872,73,16
1731999701.0524058,71,16
1731999701.062135,70,16
1731999701.0722532,70,16
1731999701.0823147,69,16
1731999701.0921335,68,16
1731999701.1021764,67,16
1731999701.1120205,67,16
1731999701.122285,67,16
1731999701.1321735,69,16
1731999701.1421843,68,16
1731999701.152267,66,16
1731999701.1621156,66,16
1731999701.172284,65,16
1731999701.1822166,66,16
1731999701.1922536,65,16
1731999701.2023053,63,16
1731999701.212444,61,16
1731999701.2223911,67,16
1731999701.2324553,67,16
1731999701.2424622,67,16
1731999701.2526119,66,16
1731999701.2625108,65,16
1731999701.2726367,65,16
1731999701.2826476,67,16
1731999701.2925172,68,16
1731999701.3024974,66,16
1731999701.3125892,67,16
1731999701.322611,67,16
1731999701.332655,66,16
1731999701.3428588,64,16
1731999701.3527923,63,16
1731999701.3630137,64,16
1731999701.3729799,67,16
1731999701.3827975,66,16
1731999701.3928208,68,16
1731999701.402801,66,16
1731999701.4127676,67,16
1731999701.4228008,65,16
1731999701.4328654,65,16
1731999701.442903,64,16
1731999701.452813,64,16
1731999701.4626973,63,16
1731999701.4727795,68,16
1731999701.4828823,70,16
1731999701.4928956,71,16
1731999701.5028522,70,16
1731999701.5128288,70,16
1731999701.5228393,70,15
1731999701.5328455,69,16
1731999701.54281,69,16
1731999701.5528512,66,16
1731999701.5629025,66,16
1731999701.5729184,64,16
1731999701.5833092,65,16
1731999701.593221,70,16
1731999701.6030993,70,16
1731999701.613364,70,15
1731999701.623461,68,16
1731999701.633169,71,16
1731999701.6430542,70,16
1731999701.6531913,69,16
1731999701.6630478,72,16
1731999701.6730661,74,16
1731999701.6831884,73,16
1731999701.6933424,74,16
1731999701.703223,72,16
1731999701.7131789,69,15
1731999701.7232442,71,16
1731999701.7331772,70,16
1731999701.7433085,71,16
1731999701.7532816,71,16
1731999701.7631629,72,16
1731999701.773265,71,16
1731999701.7834356,70,16
1731999701.7933824,70,16
1731999701.8032973,70,16
1731999701.8133225,69,16
1731999701.823359,71,16
1731999701.833369,71,16
1731999701.8433135,71,16
1731999701.8534214,69,16
1731999701.8634293,71,16
1731999701.8734488,70,16
1731999701.8836677,73,16
1731999701.8935192,72,16
1731999701.9036043,75,16
1731999701.9135404,83,16
1731999701.9235005,89,16
1731999701.9335544,87,16
1731999701.943507,85,16
1731999701.9536698,80,16
1731999701.9635925,79,16
1731999701.9736638,76,15
1731999701.98384,73,16
1731999701.9937263,71,16
1731999702.0036397,70,16
1731999702.0140958,70,16
1731999702.023924,67,16
1731999702.0339413,69,16
1731999702.0439913,68,15
1731999702.053815,68,16
1731999702.063888,68,16
1731999702.0738344,68,16
1731999702.084012,68,16
1731999702.0942144,68,16
1731999702.1040761,70,16
1731999702.1142414,68,16
1731999702.124077,71,16
1731999702.1339567,70,16
1731999702.1441467,68,15
1731999702.1542237,68,16
1731999702.1642184,66,16
1731999702.1740878,66,16
1731999702.18403,67,15
1731999702.1942756,68,16
1731999702.2041593,68,16
1731999702.2143555,70,15
1731999702.2243102,70,16
1731999702.2341778,69,16
1731999702.2440963,68,16
1731999702.2541962,68,16
1731999702.2642393,68,16
