timestamp,emg_value_sensor1,emg_value_sensor2
1732001345.4600303,74,146
1732001345.4603271,71,142
1732001345.460404,74,139
1732001345.4604716,75,162
1732001345.4605398,74,180
1732001345.4607775,74,164
1732001345.460844,82,151
1732001345.46091,81,143
1732001345.460976,81,155
1732001345.4610431,79,158
1732001345.4611914,78,172
1732001345.4612591,79,169
1732001345.461326,78,164
1732001345.4613922,80,161
1732001345.4614527,79,151
1732001345.461514,79,137
1732001345.4615736,81,152
1732001345.4616337,81,156
1732001345.4616947,79,155
1732001345.4617546,78,142
1732001345.4618149,76,135
1732001345.4618752,75,128
1732001345.4619358,80,129
1732001345.4619956,92,140
1732001345.462056,88,149
1732001345.4621258,86,156
1732001345.4621863,83,186
1732001345.4622471,83,182
1732001345.462308,80,166
1732001345.4623687,79,148
1732001345.4624302,80,134
1732001345.4624908,79,126
1732001345.462551,80,120
1732001345.4626122,82,155
1732001345.4626725,82,170
1732001345.462733,80,168
1732001345.4627943,80,169
1732001345.4628549,76,152
1732001345.4629161,77,140
1732001345.462982,78,128
1732001345.463048,81,138
1732001345.4631221,84,150
1732001345.4631877,83,137
1732001345.4632535,81,137
1732001345.46332,82,167
1732001345.463386,79,158
1732001345.4634519,85,150
1732001345.4635196,83,134
1732001345.4635866,81,128
1732001345.463653,79,120
1732001345.46372,81,124
1732001345.4637866,80,139
1732001345.4638584,81,166
1732001345.4639313,80,167
1732001345.4640074,81,153
1732001345.4640808,79,140
1732001345.4641685,79,170
1732001345.4642417,77,170
1732001345.4643145,74,161
1732001345.4644127,74,145
1732001345.4644997,75,135
1732001345.4645734,75,131
1732001345.4646456,79,141
1732001345.4647183,80,135
1732001345.464791,80,130
1732001345.4648647,77,121
1732001345.4649365,76,109
1732001345.465001,76,97
1732001345.4650745,76,100
1732001345.4651628,73,123
1732001345.465235,71,126
1732001345.4653075,77,130
1732001345.46538,79,122
1732001345.4654534,86,115
1732001345.4655263,87,104
1732001345.4655902,86,98
1732001345.4656546,83,97
1732001345.4657319,81,108
1732001345.4658005,78,121
1732001345.4658666,77,128
1732001345.4659328,77,124
1732001345.4659986,81,137
1732001345.4660642,85,129
1732001345.4661396,83,135
1732001345.4662063,84,132
1732001345.466272,80,119
1732001345.4663384,80,108
1732001345.4664044,78,100
1732001345.466472,80,109
1732001345.4665375,78,120
1732001345.4666014,77,139
1732001345.4666617,75,132
1732001345.4667222,78,127
1732001345.4667842,78,131
1732001345.4668455,77,133
1732001345.4669068,76,132
1732001345.4669676,77,121
1732001345.4670284,79,111
1732001345.4670904,80,109
1732001345.4671612,81,113
1732001345.4672234,85,107
1732001345.4672842,97,120
1732001345.467352,100,124
1732001345.4674132,98,127
1732001345.4674745,94,116
1732001345.467536,93,105
1732001345.46759,90,95
1732001345.4676445,89,85
1732001345.467698,86,89
1732001345.4677553,84,96
1732001345.467816,84,112
1732001345.4678733,83,119
1732001345.46793,85,115
1732001345.4679863,91,102
1732001345.4680371,92,94
1732001345.4752846,92,89
1732001345.48526,89,92
1732001345.4951837,86,81
1732001345.505096,85,85
1732001345.6548834,83,118
1732001345.6549745,85,145
1732001345.6550581,82,139
1732001345.6551647,79,138
1732001345.6552482,83,126
1732001345.655331,82,132
1732001345.6554139,80,131
1732001345.6554973,76,116
1732001345.6555796,76,118
1732001345.6556628,73,169
1732001345.6557488,72,171
1732001345.6558316,76,153
1732001345.6559188,80,167
1732001345.6560123,80,153
1732001345.656105,83,136
1732001345.8052783,83,124
1732001345.8053799,83,115
1732001345.8054812,82,108
1732001345.8055708,80,115
1732001345.8056622,84,135
1732001345.8057554,88,130
1732001345.8058486,84,130
1732001345.8059433,82,130
1732001345.8060355,84,134
1732001345.8061485,84,138
1732001345.8062425,83,132
1732001345.806331,80,126
1732001345.806412,80,128
1732001345.8064926,77,122
1732001345.8065743,79,115
1732001345.855943,80,112
1732001345.8560255,82,118
1732001345.8561,86,111
1732001345.8561933,85,101
1732001345.856266,86,93
1732001345.8658972,83,89
1732001345.8757834,83,94
1732001345.895809,86,101
1732001345.8958626,86,94
1732001345.9158962,84,105
1732001345.915964,83,97
1732001345.9259255,88,91
1732001346.0753543,97,102
1732001346.0754292,95,136
1732001346.0754976,90,130
1732001346.0755653,86,129
1732001346.075633,88,121
1732001346.0757043,85,115
1732001346.0757668,85,110
1732001346.0758293,84,104
1732001346.075891,81,103
1732001346.0759535,79,115
1732001346.0760167,77,114
1732001346.0760791,73,104
1732001346.0761597,83,124
1732001346.0762217,83,121
1732001346.0762856,82,125
1732001346.2213736,92,120
1732001346.2214427,93,112
1732001346.2215056,89,100
1732001346.221568,87,122
1732001346.2216306,83,139
1732001346.2216933,81,134
1732001346.2217555,79,121
1732001346.2218323,100,124
1732001346.2219052,108,125
1732001346.2219813,104,121
1732001346.2220564,100,117
1732001346.2221422,99,127
1732001346.2222106,94,134
1732001346.222279,90,127
1732001346.3715794,96,128
1732001346.371667,93,118
1732001346.3717504,90,113
1732001346.3718247,93,146
1732001346.3719,91,137
1732001346.3719754,88,127
1732001346.3720503,85,116
1732001346.3721452,83,129
1732001346.3722265,85,147
1732001346.372301,84,136
1732001346.372375,80,131
1732001346.372454,79,128
1732001346.3725286,77,147
1732001346.3726032,77,156
1732001346.37268,75,212
1732001346.5216942,75,212
1732001346.521743,75,251
1732001346.521788,73,223
1732001346.5218318,76,218
1732001346.5218754,81,206
1732001346.52192,83,193
1732001346.521964,80,181
1732001346.5220084,78,162
1732001346.5220523,76,159
1732001346.5220966,77,164
1732001346.522151,76,166
1732001346.5221953,85,156
1732001346.522239,90,145
1732001346.522283,87,132
1732001346.5223277,88,117
1732001346.6721063,84,115
1732001346.6722205,80,113
1732001346.672296,77,129
1732001346.6723762,80,140
1732001346.6724494,85,140
1732001346.672524,87,157
1732001346.6725988,90,148
1732001346.6726737,86,132
1732001346.6727498,83,124
1732001346.6728253,88,111
1732001346.6728992,85,119
1732001346.672974,87,134
1732001346.6730494,89,158
1732001346.6731353,89,143
1732001346.6732094,84,132
1732001346.8222814,81,121
1732001346.822386,79,152
1732001346.8224907,76,174
1732001346.8225834,76,177
1732001346.8226762,76,180
1732001346.8227699,75,176
1732001346.822863,78,194
1732001346.822956,81,193
1732001346.8230495,77,178
1732001346.8231537,82,165
1732001346.8232462,84,147
1732001346.8233397,83,137
1732001346.823433,83,137
1732001346.8235257,88,163
1732001346.82362,87,151
1732001346.9724276,85,142
1732001346.9725308,82,136
1732001346.9726262,82,134
1732001346.9727192,80,129
1732001346.9728117,87,150
1732001346.9729047,90,157
1732001346.9730058,93,143
1732001346.9730985,89,135
1732001346.973211,87,159
1732001346.9733036,83,165
1732001346.9733968,82,153
1732001346.9734914,86,135
1732001346.973585,83,131
1732001346.973678,80,121
1732001346.9737718,98,148
1732001347.1218212,100,167
1732001347.1219168,96,177
1732001347.1220021,92,169
1732001347.122093,91,178
1732001347.12221,86,159
1732001347.1222959,83,159
1732001347.122379,81,178
1732001347.1224623,81,173
1732001347.1225457,81,162
1732001347.1226277,82,145
1732001347.1227095,80,140
1732001347.1227925,79,139
1732001347.122875,76,131
1732001347.1229568,79,126
1732001347.1230397,76,120
1732001347.1979303,74,142
1732001347.1980085,84,136
1732001347.1980777,88,137
1732001347.198179,88,129
1732001347.198246,83,118
1732001347.1983137,78,107
1732001347.1983814,79,104
1732001347.1984415,79,97
1732001347.3472047,85,100
1732001347.3472538,88,117
1732001347.3472981,84,131
1732001347.3473425,83,143
1732001347.347387,84,139
1732001347.3474317,82,126
1732001347.3474777,83,128
1732001347.347522,81,157
1732001347.3475668,82,149
1732001347.3476105,82,172
1732001347.3476543,80,245
1732001347.3476982,82,227
1732001347.3477418,89,251
1732001347.3477857,90,238
1732001347.3478303,91,226
1732001347.4974494,91,207
