timestamp,emg_value_sensor1,emg_value_sensor2
1732002596.9793327,63,119
1732002596.9794137,62,135
1732002596.9794905,63,144
1732002596.9795642,63,162
1732002596.9796386,63,153
1732002596.9797149,61,144
1732002596.979789,63,171
1732002596.9798634,62,158
1732002596.9799373,61,153
1732002596.9800115,61,171
1732002596.9800842,61,164
1732002596.9801614,61,149
1732002596.9802275,60,146
1732002596.9802945,60,160
1732002596.980361,59,155
1732002596.9804275,60,146
1732002596.9804938,60,140
1732002596.98056,59,133
1732002596.980626,60,124
1732002596.9806924,60,127
1732002596.9807591,60,131
1732002596.9808261,59,141
1732002596.9808924,61,146
1732002596.980959,60,134
1732002596.9810255,60,133
1732002596.9810898,61,136
1732002596.9811592,62,127
1732002596.9812198,62,129
1732002596.98128,61,138
1732002596.981341,62,129
1732002596.9814012,61,119
1732002596.9814625,61,118
1732002596.9815228,61,119
1732002596.9815843,59,119
1732002596.981645,58,112
1732002596.9817054,58,115
1732002596.9817662,58,114
1732002596.9818265,58,115
1732002596.9818864,57,110
1732002596.9819424,56,108
1732002596.9819984,56,106
1732002596.9820545,58,110
1732002596.9821188,59,112
1732002596.9821746,60,116
1732002596.9822304,60,111
1732002596.982287,60,103
1732002596.9823425,60,118
1732002596.9823992,61,121
1732002596.982455,61,115
1732002596.9825106,61,121
1732002596.982566,60,124
1732002596.9826221,61,125
1732002596.9826782,60,129
1732002596.9827352,59,126
1732002596.9827914,58,131
1732002596.9828472,58,132
1732002596.9829035,57,126
1732002596.9829605,56,133
1732002596.983018,57,165
1732002596.9830692,56,168
1732002596.983129,56,164
1732002596.9831812,55,152
1732002596.9832332,55,147
1732002596.9832854,55,135
1732002596.9833372,54,130
1732002596.98339,53,128
1732002596.9834425,52,125
1732002596.9834948,52,130
1732002596.983547,53,127
1732002596.9835992,52,122
1732002596.9836512,52,113
1732002596.9837036,52,116
1732002596.9837554,52,112
1732002596.9838088,51,100
1732002596.9838605,52,112
1732002596.9839127,53,120
1732002596.9839673,53,124
1732002596.984023,53,117
1732002596.984077,53,111
1732002596.9841309,53,105
1732002596.9841745,53,95
1732002596.9842238,53,103
1732002596.9842725,53,117
1732002596.9843214,54,126
1732002596.984371,53,126
1732002596.9844205,53,130
1732002596.9844704,55,127
1732002596.9845192,57,112
1732002596.9845679,56,105
1732002596.9846163,55,101
1732002596.9846668,54,100
1732002596.9847105,53,96
1732002596.9847603,54,110
1732002596.9848106,53,130
1732002596.9848619,54,128
1732002596.9849076,54,124
1732002596.9849539,53,122
1732002596.9850004,52,111
1732002596.985046,52,111
1732002596.985092,52,123
1732002596.985143,54,127
1732002596.985189,54,131
1732002596.985235,56,147
1732002596.9852805,54,137
1732002596.9853268,54,133
1732002596.9853723,53,132
1732002596.9854186,54,140
1732002597.09681,54,140
1732002597.096883,54,128
1732002597.0969512,54,127
1732002597.0970168,54,133
1732002597.097082,54,133
1732002597.0971644,55,121
1732002597.0972302,54,115
1732002597.097292,55,114
1732002597.0973525,55,123
1732002597.0974126,56,131
1732002597.0974734,55,131
1732002597.097534,55,140
1732002597.0975943,54,127
1732002597.0976548,53,115
1732002597.0977151,53,123
1732002597.2470264,53,123
1732002597.2471867,53,118
1732002597.2473214,52,112
1732002597.247449,52,121
1732002597.2475705,53,150
1732002597.2476926,53,150
1732002597.247815,52,136
1732002597.247941,52,132
1732002597.2480624,52,122
1732002597.2481952,52,114
1732002597.2483165,52,106
1732002597.2484376,52,139
1732002597.2485588,52,135
1732002597.2486787,53,131
1732002597.2487996,53,131
1732002597.3972447,53,126
1732002597.3973708,52,113
1732002597.3974845,52,122
1732002597.3975968,53,118
1732002597.3977141,53,111
1732002597.3978257,53,117
1732002597.397937,53,122
1732002597.3980496,54,137
1732002597.3981726,54,132
1732002597.3982844,54,140
1732002597.398391,54,141
1732002597.3984947,53,142
1732002597.3986003,52,127
1732002597.3987036,52,128
1732002597.3988085,52,134
1732002597.5475285,52,135
1732002597.547671,52,129
1732002597.5478058,52,121
1732002597.5479364,52,132
1732002597.54807,52,142
1732002597.5483682,52,140
1732002597.548461,54,141
1732002597.5485528,53,137
1732002597.54862,53,136
1732002597.5486875,52,143
1732002597.5487547,53,137
1732002597.5488226,53,164
1732002597.54889,53,164
1732002597.5489593,54,151
1732002597.5490212,54,144
1732002597.697528,53,134
1732002597.6975963,53,157
1732002597.6976593,53,158
1732002597.697721,53,149
1732002597.69779,53,165
1732002597.697852,53,157
1732002597.6979158,53,175
1732002597.69798,53,197
1732002597.6980424,52,191
1732002597.6981046,54,168
1732002597.6981857,54,166
1732002597.6982481,53,185
1732002597.698311,54,176
1732002597.6983721,53,167
1732002597.6984348,53,185
1732002597.8479254,53,179
1732002597.8479893,53,165
1732002597.8480487,53,155
1732002597.8481185,53,155
1732002597.8481789,52,145
1732002597.8482368,53,161
1732002597.8482935,53,177
1732002597.8483562,53,166
1732002597.8484132,54,154
1732002597.84847,52,139
1732002597.848526,53,151
1732002597.8485827,53,159
1732002597.8486445,54,158
1732002597.848701,54,178
1732002597.8487577,56,166
1732002597.9980407,55,162
1732002597.9980989,54,161
1732002597.9981637,56,171
1732002597.998217,57,173
1732002597.9982781,56,164
1732002597.9983358,55,154
1732002597.9983933,56,161
1732002597.9984498,56,181
1732002597.9985068,55,172
1732002597.9985638,55,153
1732002597.9986212,54,135
1732002597.9986794,55,126
1732002597.998736,56,126
1732002597.9987922,56,143
1732002597.9988499,55,133
1732002598.1483128,56,139
1732002598.1483715,58,138
1732002598.1484241,57,130
1732002598.1484823,56,115
1732002598.1485345,55,104
1732002598.1485863,56,106
1732002598.1486378,55,112
1732002598.1486893,54,114
1732002598.1487403,55,134
1732002598.148792,54,126
1732002598.1488447,53,112
1732002598.1488965,53,115
1732002598.148948,53,115
1732002598.1490018,53,112
1732002598.1490526,53,107
1732002598.298484,54,125
1732002598.2985423,54,121
1732002598.298596,54,121
1732002598.298655,55,117
1732002598.2987072,54,131
1732002598.2987595,57,117
1732002598.2988126,57,106
1732002598.2988644,56,113
1732002598.298916,56,133
1732002598.2989674,55,117
1732002598.299019,55,106
1732002598.2990718,56,168
1732002598.2991478,58,167
1732002598.2992017,56,152
1732002598.2992585,56,141
1732002598.448645,56,130
1732002598.4487033,55,148
1732002598.4487584,55,162
1732002598.4488122,56,147
1732002598.4488645,55,140
1732002598.4489272,56,165
1732002598.4489832,57,167
1732002598.4490395,57,150
1732002598.449096,56,133
1732002598.4491725,56,122
1732002598.4492297,55,114
1732002598.4492874,55,108
1732002598.449344,54,108
1732002598.4494004,55,101
1732002598.449458,55,100
1732002598.459563,55,99
1732002598.608841,56,110
1732002598.608868,56,107
1732002598.6088924,56,107
1732002598.6089168,57,107
1732002598.6089408,55,117
1732002598.608965,55,113
1732002598.608989,56,110
1732002598.6090133,57,124
1732002598.6090376,59,160
1732002598.6090617,59,141
1732002598.609086,60,134
1732002598.6091182,59,133
1732002598.6091423,58,125
1732002598.6091669,58,113
1732002598.6091907,57,112
1732002598.759333,57,116
1732002598.7594347,56,119
1732002598.7595277,55,118
1732002598.7596107,53,124
1732002598.7596931,53,121
1732002598.7597764,53,115
1732002598.7598588,52,103
1732002598.7599416,53,100
1732002598.7600234,53,123
1732002598.7601054,53,128
1732002598.7602136,54,138
1732002598.760295,54,153
1732002598.7603784,53,137
1732002598.7604613,53,133
1732002598.7605453,53,142
1732002598.8703394,52,133
1732002598.8704293,52,129
1732002598.8705049,53,128
1732002598.8705807,54,132
1732002598.8706574,54,127
1732002598.870732,52,125
1732002598.8708146,52,117
1732002598.870888,51,113
1732002598.8709624,52,107
1732002598.8710365,52,100
1732002598.871103,52,95
1732002598.8799694,53,98
1732002599.0296786,52,127
