timestamp,emg_value_sensor1,emg_value_sensor2
1732001606.712956,90,158
1732001606.7130435,90,143
1732001606.7131464,86,132
1732001606.7132137,86,119
1732001606.713282,84,119
1732001606.7133503,81,108
1732001606.7134123,79,98
1732001606.713472,77,94
1732001606.7135308,76,97
1732001606.713599,75,104
1732001606.7136576,73,96
1732001606.7137194,72,94
1732001606.7137737,71,99
1732001606.713835,70,101
1732001606.7138898,71,96
1732001606.7139504,71,107
1732001606.714012,76,124
1732001606.7140737,77,116
1732001606.7141461,74,119
1732001606.7142072,74,139
1732001606.7142696,72,153
1732001606.714331,71,149
1732001606.7143924,68,144
1732001606.7144542,72,141
1732001606.7145157,73,180
1732001606.7145777,70,175
1732001606.71464,69,169
1732001606.7146988,72,154
1732001606.714755,72,139
1732001606.7148116,69,141
1732001606.7148683,71,155
1732001606.7149248,75,180
1732001606.7149842,74,163
1732001606.7150414,71,146
1732001606.715099,68,154
1732001606.7151654,66,155
1732001606.7152238,64,139
1732001606.7152812,63,139
1732001606.7153375,61,126
1732001606.7153938,61,111
1732001606.71545,61,111
1732001606.7155063,62,117
1732001606.7155626,64,109
1732001606.7156188,63,102
1732001606.7156754,61,111
1732001606.7157326,72,116
1732001606.7157893,88,121
1732001606.7158456,85,149
1732001606.7158997,84,175
1732001606.7159524,81,164
1732001606.716005,83,193
1732001606.7160573,81,177
1732001606.716117,79,160
1732001606.7161694,76,149
1732001606.716221,75,137
1732001606.716273,72,138
1732001606.7163248,69,125
1732001606.716377,68,114
1732001606.7164304,68,104
1732001606.7164836,68,132
1732001606.716536,69,127
1732001606.7165883,73,121
1732001606.7166412,78,133
1732001606.7166963,76,160
1732001606.716745,75,175
1732001606.7167957,76,182
1732001606.7168448,75,160
1732001606.7168941,71,144
1732001606.716943,71,139
1732001606.7169929,71,127
1732001606.717042,70,120
1732001606.7170906,82,158
1732001606.7171454,85,148
1732001606.7171953,82,140
1732001606.717246,80,130
1732001606.717296,78,133
1732001606.7173457,77,139
1732001606.717399,76,143
1732001606.7174475,74,146
1732001606.7174976,74,141
1732001606.7175467,73,135
1732001606.7175932,74,157
1732001606.7176406,72,168
1732001606.7176895,74,165
1732001606.7177367,73,157
1732001606.7177835,76,147
1732001606.7178311,76,159
1732001606.717878,77,194
1732001606.717925,80,179
1732001606.7179725,78,161
1732001606.7538424,80,148
1732001606.7538943,80,137
1732001606.753942,78,125
1732001606.7539892,78,152
1732001606.7540352,77,165
1732001606.7540834,76,166
1732001606.754149,78,172
1732001606.7541986,81,181
1732001606.7542472,89,195
1732001606.7542958,90,179
1732001606.754346,86,163
1732001606.7543948,87,147
1732001606.7544434,84,192
1732001606.754493,83,220
1732001606.7545424,86,249
1732001606.8924093,91,221
1732001606.8924956,90,218
1732001606.8925724,89,238
1732001606.892658,109,219
1732001606.8927562,155,204
1732001606.8928404,155,184
1732001606.8929234,147,170
1732001606.893007,137,157
1732001606.8930926,132,147
1732001606.893217,129,150
1732001606.8933005,120,168
1732001606.893384,116,157
