timestamp,emg_value_sensor1,emg_value_sensor2
1731999745.8800042,64,16
1731999745.8800986,63,16
1731999745.880377,62,16
1731999745.880471,62,16
1731999745.8805556,62,16
1731999745.880641,62,16
1731999745.8807228,63,16
1731999745.8808131,63,16
1731999745.8808968,63,16
1731999745.8809803,63,16
1731999745.881068,64,16
1731999745.8811712,64,16
1731999745.8812537,65,16
1731999745.8813362,65,16
1731999745.8814178,64,16
1731999745.8814988,64,16
1731999745.88158,65,16
1731999745.881661,65,16
1731999745.8817418,65,16
1731999745.8818233,65,16
1731999745.8819053,66,16
1731999745.881987,66,16
1731999745.882068,65,16
1731999745.8821619,66,16
1731999745.8822443,65,16
1731999745.8823261,66,16
1731999745.8824084,67,16
1731999745.8824892,67,16
1731999745.8825703,66,16
1731999745.8826518,67,16
1731999745.8827326,68,16
1731999745.882815,69,16
1731999745.882896,68,16
1731999745.8829777,68,16
1731999745.8830597,67,16
1731999745.8831475,68,16
1731999745.8832204,66,16
1731999745.883293,67,16
1731999745.883365,67,16
1731999745.8834364,67,16
1731999745.8835094,66,16
1731999745.883582,65,16
1731999745.8836546,64,16
1731999745.8837273,65,16
1731999745.883799,64,16
1731999745.8838725,65,16
1731999745.8839433,64,16
1731999745.8840158,65,16
1731999745.884088,66,16
1731999745.884171,67,16
1731999745.8842375,66,16
1731999745.884302,66,16
1731999745.8843687,67,16
1731999745.884436,68,16
1731999745.884501,69,16
1731999745.8845665,69,16
1731999745.884634,70,16
1731999745.884699,71,16
1731999745.8847647,70,16
1731999745.8848302,70,16
1731999745.8848946,69,16
1731999745.8849602,69,16
1731999745.8850248,70,16
1731999745.88509,70,16
1731999745.8851576,70,16
1731999745.885221,71,16
1731999745.8852797,71,16
1731999745.885338,72,16
1731999745.8853962,74,16
1731999745.8854558,73,16
1731999745.885515,74,16
1731999745.8855739,76,16
1731999745.8856328,76,16
1731999745.885692,77,16
1731999745.885754,77,16
1731999745.8858137,77,16
1731999745.8858747,77,16
1731999745.8859367,76,16
1731999745.8859966,77,16
1731999745.8860743,77,16
1731999745.8861432,77,16
1731999745.8862062,75,16
1731999745.8862617,75,16
1731999745.8863173,74,16
1731999745.8863733,72,16
1731999745.886429,72,16
1731999745.886485,72,16
1731999745.8865407,73,16
1731999745.8865967,73,16
1731999745.8866522,73,16
1731999745.8867078,72,16
1731999745.8867633,72,16
1731999745.8868186,72,16
1731999745.886876,71,16
1731999745.8869345,69,16
1731999745.8869898,68,16
1731999745.8870456,67,16
1731999745.8871007,67,16
1731999745.8871677,67,16
1731999745.8872254,67,16
1731999745.8872802,67,16
1731999745.8923652,67,16
1731999745.9023468,67,16
1731999745.9122932,69,16
1731999745.9222617,70,16
1731999745.9323118,70,16
1731999745.9423387,69,16
1731999745.9526403,69,16
1731999745.9626656,69,16
1731999745.9725032,68,16
1731999745.9826324,69,16
1731999745.992447,68,16
1731999746.002362,69,16
1731999746.0125453,68,16
1731999746.0226097,69,16
1731999746.0326083,70,16
1731999746.0426621,69,16
1731999746.0526605,70,16
1731999746.0626194,71,16
1731999746.0726955,71,16
1731999746.0827336,71,16
1731999746.0926898,70,16
1731999746.1027088,70,16
1731999746.1127863,69,16
1731999746.122723,68,16
1731999746.1327817,66,16
1731999746.142758,66,16
1731999746.1527135,66,16
1731999746.162609,66,15
1731999746.1726816,65,16
1731999746.1826622,65,16
1731999746.1927905,64,16
1731999746.2027743,65,16
1731999746.2127802,65,16
1731999746.2227597,66,16
1731999746.2329528,66,16
1731999746.2429917,66,16
1731999746.2530246,67,16
1731999746.263033,66,16
1731999746.2730043,65,16
1731999746.2830107,64,16
1731999746.2928824,64,16
1731999746.3028286,65,16
1731999746.312848,63,16
1731999746.3228662,64,16
1731999746.332793,63,16
1731999746.3428347,64,16
1731999746.352955,63,16
1731999746.36299,64,16
