timestamp,emg_value_sensor1,emg_value_sensor2
1732000078.8431063,55,16
1732000078.843127,54,16
1732000078.8431404,56,16
1732000078.8431535,56,17
1732000078.8431711,55,16
1732000078.843185,55,16
1732000078.8431985,56,17
1732000078.843212,56,16
1732000078.8432248,58,16
1732000078.843238,58,17
1732000078.8432512,58,16
1732000078.8432643,58,16
1732000078.8432772,57,16
1732000078.8432903,56,16
1732000078.8433034,57,16
1732000078.8433166,57,16
1732000078.8433292,58,16
1732000078.8433423,59,17
1732000078.8433557,58,16
1732000078.8433688,57,16
1732000078.8433816,56,16
1732000078.8433948,57,16
1732000078.8434079,57,16
1732000078.843421,58,16
1732000078.843434,58,16
1732000078.8434472,58,16
1732000078.84346,57,16
1732000078.8434732,57,16
1732000078.843486,57,16
1732000078.843502,59,16
1732000078.843515,59,16
1732000078.843532,59,17
1732000078.8435452,58,16
1732000078.8435583,58,16
1732000078.8435712,57,17
1732000078.8435843,58,17
1732000078.8435967,57,17
1732000078.8436096,57,16
1732000078.8436224,58,16
1732000078.843635,59,17
1732000078.843648,59,16
1732000078.843661,59,16
1732000078.8436742,60,16
1732000078.8436868,60,16
1732000078.8437028,60,17
1732000078.8437157,61,16
1732000078.8437283,60,16
1732000078.8437438,59,17
1732000078.8437564,60,17
1732000078.8437696,59,16
1732000078.843783,60,16
1732000078.843796,59,17
1732000078.8438091,60,17
1732000078.8438225,61,16
1732000078.8438356,62,16
1732000078.8438487,62,16
1732000078.8438618,62,17
1732000078.843875,63,16
1732000078.8438878,63,16
1732000078.8439007,62,16
1732000078.8439138,63,16
1732000078.8439267,63,16
1732000078.8439395,62,17
1732000078.843953,62,16
1732000078.8439662,63,16
1732000078.8439808,62,17
1732000078.843994,63,16
1732000078.844007,63,16
1732000078.8440197,63,17
1732000078.8440328,63,16
1732000078.8440459,62,16
1732000078.844059,61,16
1732000078.844072,61,16
1732000078.8440855,60,16
1732000078.8440986,59,16
1732000078.844114,61,16
1732000078.8441272,60,16
1732000078.8441439,59,16
1732000078.8441584,58,16
1732000078.8441715,60,17
1732000078.8441846,59,16
1732000078.8441982,59,17
1732000078.8442113,58,16
1732000078.8442245,59,17
1732000078.8442378,57,16
1732000078.844251,58,17
1732000078.8442643,58,17
1732000078.844277,57,16
1732000078.8442903,55,16
1732000078.8443034,55,16
1732000078.8443167,55,16
1732000078.84433,56,16
1732000078.844343,57,16
1732000078.8443568,57,16
1732000078.84437,57,17
1732000078.844383,56,16
1732000078.8443966,56,17
1732000078.84441,58,16
1732000078.8444228,59,16
1732000078.8444362,59,16
1732000078.8486187,60,16
1732000078.8587244,59,16
1732000078.8687084,59,17
1732000078.8788204,60,16
1732000078.888757,61,16
1732000078.898773,62,16
1732000078.9089468,61,16
1732000078.9190454,61,16
1732000078.9288747,60,16
1732000078.9388707,59,17
1732000078.9488075,58,17
1732000078.9589057,57,16
1732000078.9689064,58,16
1732000078.9789274,58,17
1732000078.988901,59,16
1732000078.9989007,60,16
1732000079.0088642,59,16
1732000079.0189826,58,17
1732000079.0289273,58,16
1732000079.0388768,58,17
1732000079.0489738,59,16
1732000079.0590754,59,16
1732000079.0689845,59,16
1732000079.0790439,59,16
1732000079.0892234,58,16
1732000079.0992143,57,16
1732000079.1092482,58,16
1732000079.119265,59,16
1732000079.1291635,58,16
1732000079.1393542,57,16
1732000079.1493132,57,17
1732000079.159417,56,16
1732000079.1694329,55,16
1732000079.179443,54,16
1732000079.1893606,56,17
1732000079.1993313,55,17
1732000079.2092881,55,17
1732000079.2196772,55,16
1732000079.229477,55,16
1732000079.2394195,55,16
1732000079.2493594,55,16
1732000079.259378,55,16
1732000079.2694647,55,17
1732000079.2794864,55,16
1732000079.2894368,55,16
1732000079.299434,54,16
1732000079.3094018,54,16
1732000079.3198407,55,17
1732000079.3297884,55,17
1732000079.3397563,56,16
1732000079.3497362,55,17
1732000079.3597324,55,17
1732000079.3696294,55,17
1732000079.3795717,54,16
1732000079.3895862,54,16
1732000079.3996434,53,16
1732000079.40956,53,17
1732000079.4198277,53,16
1732000079.429791,52,17
1732000079.4397428,53,17
1732000079.449755,53,16
1732000079.4598413,53,17
1732000079.4698188,54,17
1732000079.4798648,54,17
1732000079.4899502,53,16
1732000079.4999106,53,16
1732000079.509939,53,16
1732000079.520027,52,16
1732000079.5300312,52,16
1732000079.53995,51,16
1732000079.5500572,51,16
1732000079.5601923,51,17
1732000079.5701947,52,17
1732000079.5801053,52,16
1732000079.59009,52,16
1732000079.5999951,52,17
1732000079.60997,52,16
1732000079.6205466,52,17
1732000079.6299212,52,16
1732000079.6398633,52,16
1732000079.64994,53,16
1732000079.660012,53,16
1732000079.6700208,52,16
1732000079.679957,53,16
1732000079.6900501,54,16
1732000079.6999729,53,16
1732000079.7099812,52,16
1732000079.7200723,52,16
1732000079.7300563,51,16
1732000079.7399771,51,16
1732000079.7500083,52,16
1732000079.7602878,52,16
1732000079.7703407,53,16
1732000079.780374,53,16
1732000079.790266,52,16
1732000079.8001492,53,16
1732000079.8101923,53,16
1732000079.8202505,54,16
1732000079.8302402,53,16
1732000079.8402197,53,16
1732000079.8501923,52,16
1732000079.8603466,52,16
1732000079.870263,53,16
1732000079.8802435,54,16
1732000079.8903568,55,16
1732000079.9003215,54,16
1732000079.9102786,54,16
1732000079.9203317,53,16
1732000079.930322,54,16
1732000079.9403558,53,16
1732000079.9503534,53,16
1732000079.9604354,52,16
1732000079.9704225,52,16
1732000079.980418,52,16
1732000079.9904957,52,16
1732000080.0005112,51,16
1732000080.0105405,51,16
1732000080.0207133,51,16
1732000080.0305693,51,16
1732000080.0405538,51,16
1732000080.0505133,52,16
1732000080.0606108,52,16
1732000080.070612,52,16
1732000080.080489,51,16
1732000080.090621,53,16
1732000080.1007104,53,16
1732000080.1106849,53,16
1732000080.1208239,54,16
1732000080.1308496,55,16
1732000080.1407595,55,16
1732000080.1507263,56,16
1732000080.1609118,56,16
1732000080.1708548,57,16
1732000080.1807861,57,16
1732000080.1909015,56,16
1732000080.2007663,56,16
1732000080.2108648,56,16
1732000080.2210896,56,16
1732000080.2309606,56,16
1732000080.2408512,57,16
1732000080.2509532,58,16
1732000080.2609994,58,16
1732000080.2713778,59,16
1732000080.2808998,58,16
1732000080.2911386,57,16
1732000080.3010151,58,16
1732000080.3109925,57,16
1732000080.3212614,56,16
1732000080.3312964,55,16
1732000080.3412592,55,16
1732000080.3514316,54,16
1732000080.3612218,54,16
1732000080.371053,53,16
1732000080.3810194,53,16
1732000080.391187,53,16
1732000080.4010608,52,16
1732000080.4111054,51,16
1732000080.4212413,51,16
1732000080.4311616,51,16
1732000080.4411907,52,16
1732000080.4512906,51,16
1732000080.4613519,51,16
1732000080.4713528,53,16
1732000080.4813807,53,16
1732000080.4913538,53,16
1732000080.5013375,54,16
1732000080.5113645,55,16
1732000080.521552,54,16
1732000080.531512,53,16
1732000080.5415838,53,16
1732000080.5516918,52,16
1732000080.5615604,53,16
1732000080.5715804,54,16
1732000080.5816584,54,16
1732000080.591597,55,16
1732000080.601634,55,16
1732000080.6115458,55,16
1732000080.6216223,56,16
1732000080.6317337,56,16
1732000080.6416368,56,16
1732000080.6516576,55,16
1732000080.661689,56,16
1732000080.6716352,55,16
1732000080.6817157,55,16
1732000080.6917448,55,16
1732000080.7016985,56,16
1732000080.711677,55,16
1732000080.7217195,55,16
1732000080.7317696,55,16
1732000080.741904,56,16
1732000080.7519746,55,16
1732000080.7619035,54,16
1732000080.771947,53,16
1732000080.7819686,53,16
1732000080.7918937,52,16
1732000080.8018086,53,16
1732000080.811965,53,16
1732000080.8218594,54,16
1732000080.8319197,53,16
1732000080.8419075,54,16
1732000080.8518486,54,16
