timestamp,emg_value_sensor1,emg_value_sensor2
1732001034.205289,63,65
1732001034.2053778,61,63
1732001034.2054567,63,71
1732001034.205536,65,77
1732001034.2056134,66,73
1732001034.2056859,64,65
1732001034.205758,62,68
1732001034.2058303,62,71
1732001034.2059019,62,65
1732001034.2059758,65,64
1732001034.2060459,67,65
1732001034.2061346,65,67
1732001034.2062058,63,69
1732001034.2062767,62,84
1732001034.2063472,64,91
1732001034.2064192,63,85
1732001034.2064903,60,79
1732001034.2065623,59,79
1732001034.2066371,57,74
1732001034.2067082,57,74
1732001034.2067778,56,70
1732001034.2068486,55,70
1732001034.2069192,56,68
1732001034.206997,56,61
1732001034.207078,58,80
1732001034.2071671,59,95
1732001034.2072482,62,87
1732001034.207336,61,76
1732001034.207417,61,74
1732001034.2074997,62,77
1732001034.2075813,62,71
1732001034.20766,60,68
1732001034.2077398,61,95
1732001034.207821,63,92
1732001034.207901,62,88
1732001034.2079806,61,94
1732001034.2080605,61,89
1732001034.2081552,60,80
1732001034.2082353,60,72
1732001034.208316,59,72
1732001034.2083883,60,74
1732001034.2084606,59,70
1732001034.2085319,58,77
1732001034.2086036,57,76
1732001034.208674,56,73
1732001034.208745,56,67
1732001034.2088163,57,67
1732001034.2088883,57,66
1732001034.2089589,56,67
1732001034.2090292,57,65
1732001034.2090995,57,74
1732001034.2091782,57,77
1732001034.2092514,57,73
1732001034.2093198,56,65
1732001034.209385,56,84
1732001034.2094595,58,100
1732001034.2095232,57,98
1732001034.2095869,58,91
1732001034.2096505,61,94
1732001034.2097147,62,89
1732001034.2097788,63,85
1732001034.2098436,63,91
1732001034.2099078,63,91
1732001034.209971,62,83
1732001034.2100337,62,75
1732001034.2100985,61,72
1732001034.2101698,61,70
1732001034.2102337,60,65
1732001034.2102973,61,73
1732001034.2103605,61,67
1732001034.2104197,60,76
1732001034.2104778,60,86
1732001034.2105358,59,81
1732001034.2105963,58,74
1732001034.2106547,57,72
1732001034.2107136,57,73
1732001034.210773,57,74
1732001034.210835,57,73
1732001034.2108939,56,79
1732001034.2109528,56,81
1732001034.211012,55,73
1732001034.2110717,55,70
1732001034.211138,54,68
1732001034.2111976,53,62
1732001034.2112586,53,59
1732001034.2113187,54,59
1732001034.211378,54,56
1732001034.211434,53,54
1732001034.2114882,53,50
1732001034.2115428,52,49
1732001034.2115984,53,47
1732001034.2116525,52,53
1732001034.2117064,53,60
1732001034.211762,52,56
1732001034.2118154,52,56
1732001034.2118692,54,58
1732001034.211922,56,65
1732001034.2119784,56,62
1732001034.2120326,56,56
1732001034.2120872,56,55
1732001034.2134,56,53
1732001034.2234726,55,48
1732001034.2334578,56,46
1732001034.2435677,64,73
1732001034.2536795,67,93
1732001034.2635818,66,92
1732001034.2736695,65,82
1732001034.2835467,64,85
1732001034.2935967,62,85
1732001034.3037353,60,78
1732001034.313536,59,71
1732001034.3235269,58,70
1732001034.3333924,58,74
1732001034.3433886,57,70
1732001034.3536496,56,64
1732001034.3636026,55,59
1732001034.3735468,55,59
1732001034.3835616,54,57
1732001034.3936288,56,67
1732001034.4037437,55,74
1732001034.413742,55,67
1732001034.4236495,55,65
1732001034.433645,57,72
1732001034.443688,57,69
1732001034.453754,59,70
1732001034.463811,59,71
1732001034.4737504,59,64
1732001034.4836974,60,67
1732001034.493977,61,71
1732001034.5039,60,67
1732001034.5138052,60,63
1732001034.5237765,63,58
1732001034.5338697,66,64
1732001034.543783,63,65
1732001034.5536866,62,65
1732001034.56375,62,71
1732001034.573733,65,72
1732001034.583787,63,70
1732001034.593831,62,68
1732001034.6037488,64,70
1732001034.6138053,62,74
1732001034.6240623,61,67
1732001034.6340477,60,61
1732001034.644185,62,58
1732001034.6542532,61,54
1732001034.6642964,59,49
1732001034.674222,59,47
1732001034.6840327,60,56
1732001034.6940842,59,57
1732001034.7039487,58,53
1732001034.7139783,57,49
1732001034.723971,58,48
1732001034.7339957,57,66
1732001034.7440207,57,70
1732001034.7540748,56,71
1732001034.764089,57,66
1732001034.774055,57,62
1732001034.784157,58,58
1732001034.7942357,58,55
1732001034.8041525,56,51
1732001034.8142722,56,56
1732001034.8244767,56,57
1732001034.834523,56,64
1732001034.8443675,56,62
1732001034.854469,56,67
1732001034.8645532,56,69
1732001034.874729,54,66
1732001034.8847222,54,63
1732001034.8946216,55,72
1732001034.904792,54,66
1732001034.9147658,53,62
1732001034.9244766,53,56
1732001034.9344645,53,52
1732001034.944433,52,47
1732001034.9543223,52,43
1732001034.9644804,54,60
1732001034.9744437,54,68
1732001034.9842744,53,71
1732001034.994356,53,65
1732001035.0043018,53,59
1732001035.0142841,54,59
1732001035.0243735,53,56
1732001035.0343654,53,57
1732001035.0443647,52,58
1732001035.0544872,52,55
1732001035.0645633,51,64
1732001035.0744097,51,62
1732001035.0844405,51,59
1732001035.094477,51,56
1732001035.10445,50,55
1732001035.1145523,49,58
1732001035.124839,49,59
1732001035.1347866,50,61
1732001035.1445644,50,58
1732001035.1545324,50,71
1732001035.1647155,51,78
1732001035.1747482,50,73
1732001035.184595,51,70
1732001035.194818,51,69
1732001035.2047381,50,74
1732001035.2148464,51,69
1732001035.2248187,51,66
1732001035.234804,52,62
1732001035.2448268,52,57
1732001035.254921,52,57
1732001035.26493,51,63
1732001035.2750137,50,66
1732001035.2849088,51,72
1732001035.2950234,51,64
1732001035.3048701,52,70
1732001035.3149364,51,79
1732001035.3248482,53,75
1732001035.3348846,52,69
1732001035.3448725,53,65
1732001035.3549423,53,60
1732001035.3650393,53,55
1732001035.3750129,54,57
1732001035.384898,55,64
1732001035.3950164,54,60
1732001035.4049292,54,55
1732001035.414944,55,56
1732001035.4252927,54,61
1732001035.4350977,55,67
1732001035.4450595,54,66
1732001035.4550605,55,62
1732001035.465067,55,61
1732001035.4750316,54,57
1732001035.4851396,53,55
1732001035.4951012,53,50
1732001035.5050473,52,52
1732001035.5151014,52,50
1732001035.5253057,51,48
1732001035.535243,50,47
1732001035.545206,50,48
1732001035.555173,51,54
1732001035.5653658,52,62
1732001035.5754266,52,66
1732001035.585268,52,61
1732001035.5953271,51,55
1732001035.6052349,52,56
1732001035.6152759,54,67
1732001035.6253648,56,81
1732001035.6353025,55,76
1732001035.6453228,55,72
1732001035.6553254,54,67
1732001035.6656022,53,63
1732001035.6754534,53,64
1732001035.6854117,53,71
1732001035.6956027,52,66
1732001035.705369,53,62
1732001035.7155113,52,60
1732001035.725607,51,54
1732001035.735438,52,48
1732001035.7455068,53,56
1732001035.755427,55,57
1732001035.7654476,56,57
1732001035.775449,55,53
1732001035.7854984,54,53
1732001035.7957027,54,59
1732001035.8055005,54,55
1732001035.815564,55,59
1732001035.8257105,56,58
1732001035.8356915,56,57
1732001035.845644,58,56
1732001035.8556802,60,61
1732001035.8656042,58,62
1732001035.8756647,59,57
1732001035.8856902,59,53
1732001035.8957822,60,48
1732001035.9057517,61,49
1732001035.915789,61,49
1732001035.9257712,61,52
1732001035.9357588,62,61
1732001035.945782,63,64
1732001035.9559417,61,60
1732001035.9661546,67,59
1732001035.9761364,66,66
1732001035.9860609,65,75
1732001035.9961429,62,71
1732001036.0062287,61,66
1732001036.0159838,60,66
1732001036.0259225,59,67
1732001036.035892,60,63
1732001036.0459123,60,62
1732001036.056272,59,60
1732001036.0662994,58,57
1732001036.0763786,57,55
1732001036.086032,58,54
1732001036.0960898,59,68
1732001036.106167,60,66
1732001036.1161811,59,65
1732001036.1261728,59,66
1732001036.1361623,61,64
1732001036.1462607,61,58
1732001036.15618,62,60
1732001036.1661377,63,61
1732001036.1763077,61,59
1732001036.1863432,62,54
1732001036.196331,63,58
1732001036.2063282,62,57
