timestamp,emg_value_sensor1,emg_value_sensor2
1732001322.966369,80,123
1732001322.9664586,79,158
1732001322.966542,81,163
1732001322.966625,81,155
1732001322.9667077,77,147
1732001322.9667916,77,138
1732001322.9668753,74,133
1732001322.966969,82,130
1732001322.9670613,88,171
1732001322.967175,86,160
1732001322.9672706,88,143
1732001322.9673636,83,135
1732001322.9674563,79,124
1732001322.9675484,79,115
1732001322.967641,84,116
1732001322.967733,88,132
1732001322.9679565,86,121
1732001322.9680696,83,111
1732001322.968178,83,120
1732001322.9682744,81,112
1732001322.9683669,79,109
1732001322.9684572,80,124
1732001322.9685466,76,122
1732001322.9686368,83,122
1732001322.9687257,85,127
1732001322.9688168,81,121
1732001322.968907,84,116
1732001322.9689965,84,123
1732001322.969086,82,134
1732001322.9691925,81,136
1732001322.969284,82,133
1732001322.9693737,85,152
1732001322.9694626,84,142
1732001322.969553,85,138
1732001322.969643,84,173
1732001322.9697325,81,181
1732001322.9698226,86,174
1732001322.9699125,82,177
1732001322.9700027,84,168
1732001322.9700923,81,213
1732001322.97019,85,255
1732001322.9702828,85,233
1732001322.9703739,84,232
1732001322.9704633,85,204
1732001322.9705532,81,184
1732001322.9706428,77,165
1732001322.9707325,77,151
1732001322.970823,76,156
1732001322.9709039,75,159
1732001322.9709835,73,151
1732001322.9710634,75,140
1732001322.9711554,74,133
1732001322.971236,75,121
1732001322.9713168,72,137
1732001322.971397,69,143
1732001322.971479,66,153
1732001322.9715588,73,141
1732001322.9716396,72,134
1732001322.9717114,78,128
1732001322.9717832,77,135
1732001322.9718554,78,139
1732001322.9719267,76,136
1732001322.9720016,77,136
1732001322.9720747,80,122
1732001322.9721534,81,116
1732001322.9722295,79,111
1732001322.9723015,80,113
1732001322.972373,75,109
1732001322.9724495,76,111
1732001322.9725232,77,112
1732001322.9725962,78,122
1732001322.9726684,77,123
1732001322.9727397,76,121
1732001322.9728053,83,130
1732001322.9728835,81,133
1732001322.9729881,80,125
1732001322.9730883,78,135
1732001322.973171,79,134
1732001322.9732375,76,131
1732001322.9733033,73,121
1732001322.9733696,77,129
1732001322.973436,78,147
1732001322.9735022,77,148
1732001322.9735682,78,152
1732001322.9736345,80,152
1732001322.973702,78,145
1732001322.9737673,76,152
1732001322.973834,76,143
1732001322.973901,74,135
1732001322.9739692,72,122
1732001322.9740353,70,122
1732001322.9740965,80,128
1732001322.974164,86,130
1732001322.97425,83,139
1732001322.9743116,88,136
1732001322.9743726,84,144
1732001322.974434,78,150
1732001322.9744952,75,138
1732001322.9745562,79,170
1732001322.974617,82,174
1732001322.9746776,80,170
1732001322.9747388,78,160
1732001322.9748003,80,150
1732001322.9748626,87,141
1732001322.9749238,85,130
1732001323.1209245,81,120
1732001323.1210413,84,138
1732001323.121201,82,147
1732001323.1213074,82,137
1732001323.1214201,79,136
1732001323.1215246,78,131
1732001323.1216295,81,127
1732001323.121728,82,129
1732001323.1218212,78,156
1732001323.1219127,77,149
1732001323.1220057,76,141
1732001323.122098,79,136
1732001323.1222024,78,139
1732001323.1222942,78,158
1732001323.1223857,78,164
1732001323.2712271,78,157
1732001323.2713118,76,144
1732001323.2713876,75,131
1732001323.2714689,76,124
1732001323.2715433,77,136
1732001323.2716184,75,143
1732001323.2716906,73,145
1732001323.2717574,75,142
1732001323.2718244,84,138
1732001323.271895,89,126
1732001323.2719624,86,121
1732001323.2720308,82,129
1732001323.2720983,81,123
1732001323.2721746,79,119
1732001323.2722428,80,114
1732001323.3322117,77,125
1732001323.3322735,79,124
1732001323.3323317,83,120
1732001323.332395,85,110
1732001323.3324513,82,103
1732001323.3325028,79,95
1732001323.3419833,77,86
1732001323.3521807,74,83
1732001323.3620787,74,91
1732001323.3720891,72,88
1732001323.3821666,71,99
1732001323.442263,73,101
1732001323.4423316,72,107
1732001323.4423997,82,110
1732001323.4424636,89,111
1732001323.442524,87,100
1732001323.4425788,83,96
1732001323.4722629,84,105
1732001323.472344,84,101
1732001323.4724104,80,98
1732001323.6216202,79,110
1732001323.6216884,76,138
1732001323.6217415,76,128
1732001323.6217945,78,143
1732001323.6218648,79,143
1732001323.6219285,82,135
1732001323.6219804,81,139
1732001323.6220329,81,131
1732001323.6220853,80,119
1732001323.6221578,76,108
1732001323.6222098,73,108
1732001323.622263,71,127
1732001323.6223123,76,145
1732001323.6225147,75,220
1732001323.622625,73,205
1732001323.7727604,71,189
1732001323.7729,72,175
1732001323.7730236,72,184
1732001323.7731779,80,169
1732001323.773301,78,151
1732001323.7734237,76,147
1732001323.773546,76,150
1732001323.773667,77,148
1732001323.773789,77,136
1732001323.7739093,77,138
1732001323.7740216,77,130
1732001323.7741504,76,128
1732001323.7742624,79,118
1732001323.7743742,82,108
1732001323.7744737,82,99
1732001323.9219975,78,105
1732001323.9220724,79,116
1732001323.9221582,79,122
1732001323.9222271,78,119
1732001323.9222953,80,118
1732001323.9223642,81,115
1732001323.922432,80,109
1732001323.9225,82,117
1732001323.9225674,86,124
1732001323.922636,83,141
1732001323.9227035,82,132
1732001323.922771,79,120
1732001323.922842,79,112
1732001323.9229176,82,104
1732001323.922993,83,114
1732001324.0719962,80,112
1732001324.0720284,80,136
1732001324.0720568,79,129
1732001324.072085,81,121
1732001324.07212,80,132
1732001324.0721486,78,145
1732001324.0721762,79,138
1732001324.0722075,79,127
1732001324.0722337,78,119
1732001324.0722597,77,123
1732001324.0722854,77,118
1732001324.0723114,76,134
1732001324.0723372,75,120
1732001324.072363,76,111
1732001324.072389,74,102
1732001324.08278,78,98
1732001324.0927756,80,91
1732001324.1028495,84,94
1732001324.2524004,86,103
1732001324.2524836,91,103
1732001324.252559,88,110
1732001324.2526338,84,126
1732001324.2527087,81,129
1732001324.2527833,82,115
1732001324.2528582,79,113
1732001324.252933,79,107
1732001324.2530088,77,119
1732001324.2530875,76,114
1732001324.2531877,78,115
1732001324.2532642,80,109
1732001324.2533627,84,131
1732001324.253486,82,123
1732001324.2535913,79,119
1732001324.4025018,79,111
1732001324.402578,81,102
1732001324.4026494,77,116
1732001324.4027197,76,122
1732001324.40279,76,115
1732001324.40286,79,105
1732001324.40293,82,113
1732001324.403,78,113
1732001324.4030704,81,111
1732001324.4031534,87,105
1732001324.4032137,84,107
1732001324.4032748,84,106
1732001324.4033353,86,107
1732001324.4033964,87,129
1732001324.4034572,85,135
1732001324.5528376,84,132
1732001324.5529897,83,138
1732001324.5531635,81,129
1732001324.5533037,80,132
1732001324.553443,82,142
1732001324.5535827,84,129
1732001324.5537226,83,118
1732001324.5538607,82,114
1732001324.5539994,81,122
1732001324.5541623,78,137
1732001324.554303,77,143
1732001324.5544431,76,130
1732001324.554585,73,118
1732001324.5547235,74,115
1732001324.5548625,75,128
1732001324.6336522,82,150
1732001324.6337178,82,136
1732001324.633778,80,123
1732001324.6338387,78,116
1732001324.633898,75,113
1732001324.6339555,74,109
1732001324.6340158,74,100
1732001324.6340683,74,99
1732001324.643505,78,97
1732001324.7934754,76,136
1732001324.7935946,76,169
1732001324.7937124,75,154
1732001324.7938201,81,161
1732001324.793928,89,154
1732001324.7940357,87,164
1732001324.7941794,84,146
1732001324.7942934,84,137
1732001324.7943993,83,139
1732001324.7945077,80,149
1732001324.7946057,77,139
1732001324.7946982,81,131
1732001324.794792,91,122
1732001324.7948844,91,115
1732001324.794978,87,110
1732001324.9434383,85,115
1732001324.9435203,81,106
1732001324.9435947,81,103
1732001324.9436688,80,113
1732001324.943751,78,113
1732001324.9438233,79,123
1732001324.9438963,78,120
1732001324.9439692,80,125
1732001324.9440413,80,127
1732001324.9441311,77,117
1732001324.944204,75,116
1732001324.9442766,74,135
1732001324.9443498,84,168
1732001324.9444222,89,161
1732001324.9444957,86,146
1732001325.0937455,87,131
