timestamp,emg_value_sensor1,emg_value_sensor2
1731999121.5930533,91,16
1731999121.593173,96,15
1731999121.5932817,103,16
1731999121.5933769,103,16
1731999121.5934741,103,16
1731999121.593569,99,16
1731999121.5936506,98,15
1731999121.5937314,93,16
1731999121.5938125,89,16
1731999121.5938954,87,16
1731999121.593979,82,15
1731999121.5940585,81,16
1731999121.59414,93,16
1731999121.594223,101,16
1731999121.5942955,99,16
1731999121.594378,100,16
1731999121.5944502,98,16
1731999121.5945234,92,16
1731999121.5945961,89,16
1731999121.5946674,95,15
1731999121.59474,97,16
1731999121.5948133,97,15
1731999121.5948856,93,16
1731999121.5949676,112,15
1731999121.59505,108,15
1731999121.5951405,103,16
1731999121.595224,101,15
1731999121.5953045,103,16
1731999121.5953774,102,15
1731999121.5954423,97,16
1731999121.5955067,97,16
1731999121.5955715,92,16
1731999121.595637,90,15
1731999121.5957031,88,15
1731999121.5957773,102,16
1731999121.5958529,102,16
1731999121.5959187,98,16
1731999121.595983,91,16
1731999121.596048,87,16
1731999121.5961232,82,15
1731999121.596189,85,15
1731999121.5962548,91,15
1731999121.5963192,90,16
1731999121.5963778,89,16
1731999121.5964367,87,15
1731999121.5964954,86,15
1731999121.5965538,92,16
1731999121.5966125,88,16
1731999121.5966723,85,15
1731999121.5967305,87,15
1731999121.5967886,93,16
1731999121.5968473,91,16
1731999121.5969064,88,16
1731999121.596966,92,16
1731999121.5970254,88,15
1731999121.5970838,84,16
1731999121.597151,82,16
1731999121.5972052,89,16
1731999121.5972593,92,15
1731999121.5973136,96,16
1731999121.597368,92,16
1731999121.5974226,88,15
1731999121.597477,91,15
1731999121.5975397,107,15
1731999121.597601,105,15
1731999121.597656,99,16
1731999121.59771,98,16
1731999121.5977712,104,15
1731999121.597833,103,16
1731999121.597902,102,16
1731999121.5979562,96,15
1731999121.5980484,91,15
1731999121.5981023,88,16
1731999121.598165,84,16
1731999121.598217,86,16
1731999121.5982678,84,15
1731999121.5983188,85,15
1731999121.598373,84,15
1731999121.5984232,89,16
1731999121.5984738,87,15
1731999121.5985248,84,16
1731999121.5985756,93,16
1731999121.598627,91,15
1731999121.5986779,88,15
1731999121.59873,96,16
1731999121.598788,101,16
1731999121.598846,100,16
1731999121.598904,102,16
1731999121.5989544,98,15
1731999121.5990055,93,15
1731999121.599055,89,16
1731999121.5991058,85,16
1731999121.599163,93,15
1731999121.599222,100,16
1731999121.5994427,102,15
1731999121.5995433,98,16
1731999121.5996373,93,15
1731999121.5997314,91,16
1731999121.599823,86,16
1731999121.5999143,84,16
1731999121.6000051,86,16
1731999121.6082892,85,16
1731999121.6184075,86,16
1731999121.6282537,89,16
1731999121.638392,84,15
1731999121.6483366,84,16
1731999121.6585023,81,16
1731999121.6684408,77,15
1731999121.6785758,78,16
1731999121.6887155,87,16
1731999121.698459,86,15
1731999121.7083845,91,15
1731999121.7182744,90,15
1731999121.7282352,86,16
1731999121.7383626,84,15
1731999121.748468,86,16
1731999121.7585409,83,15
1731999121.768533,80,15
1731999121.7788136,99,16
1731999121.8290083,116,15
1731999121.8293197,110,16
1731999121.8295588,106,15
1731999121.8297951,103,16
1731999121.830011,97,16
1731999121.838844,90,15
1731999121.849004,86,15
1731999121.8589578,92,16
1731999121.8689618,89,15
1731999121.878873,86,15
1731999121.8888457,96,16
1731999121.9289927,106,16
1731999121.9290967,105,15
1731999121.929217,101,15
1731999121.9293046,96,16
1731999121.9389625,95,16
1731999121.9489691,91,16
1731999121.958991,92,16
1731999121.9689357,92,16
1731999121.9789982,95,15
1731999122.0089183,102,16
1731999122.009009,100,16
1731999122.009084,95,16
1731999122.0188277,93,16
1731999122.0290105,92,15
1731999122.039063,88,15
1731999122.0489612,87,16
1731999122.0590699,98,15
1731999122.1289768,110,16
1731999122.1290174,111,16
1731999122.1290565,106,16
1731999122.1290941,100,15
1731999122.12914,102,16
1731999122.1291802,103,15
1731999122.1292188,99,16
1731999122.1389933,95,15
1731999122.1490405,92,15
1731999122.1590142,95,15
1731999122.1690204,94,16
1731999122.1791413,93,15
1731999122.1891265,88,16
1731999122.1991231,85,16
1731999122.208925,88,16
1731999122.2192688,91,16
1731999122.2292626,93,16
1731999122.2391024,90,16
1731999122.2490726,90,15
1731999122.2590637,85,15
1731999122.269119,82,16
1731999122.279295,82,16
1731999122.28921,84,16
1731999122.2991836,88,16
1731999122.309296,85,15
1731999122.3193784,82,16
1731999122.3291233,80,15
1731999122.3894584,101,16
1731999122.3895411,104,15
1731999122.389616,101,16
1731999122.3896906,102,15
1731999122.3897722,100,15
1731999122.389838,93,15
1731999122.3993835,90,15
1731999122.4092727,88,15
1731999122.4193275,86,16
1731999122.4292734,86,15
1731999122.4393866,88,16
1731999122.4494817,95,16
1731999122.4797587,103,16
1731999122.4799602,101,16
1731999122.4803238,97,16
1731999122.4893591,92,16
