timestamp,emg_value_sensor1,emg_value_sensor2
1732001048.4274056,64,43
1732001048.427457,64,40
1732001048.427506,62,39
1732001048.4275525,61,50
1732001048.4275997,60,63
1732001048.4276478,60,61
1732001048.4276962,59,57
1732001048.4277434,60,54
1732001048.427791,60,50
1732001048.4278398,60,46
1732001048.427887,58,42
1732001048.4279346,58,42
1732001048.4279816,57,40
1732001048.4280283,57,40
1732001048.4280753,58,41
1732001048.4281335,60,43
1732001048.4281805,60,41
1732001048.4282281,59,43
1732001048.4282758,58,43
1732001048.4283228,58,41
1732001048.4283702,58,38
1732001048.4284167,58,50
1732001048.4284627,59,60
1732001048.428509,60,56
1732001048.4285557,60,51
1732001048.4286027,61,48
1732001048.4286485,62,46
1732001048.4286945,61,42
1732001048.428741,60,39
1732001048.4287872,58,40
1732001048.4288337,57,42
1732001048.4288802,58,42
1732001048.4289281,58,41
1732001048.428977,58,42
1732001048.429026,59,46
1732001048.4290726,62,44
1732001048.429127,62,40
1732001048.4291735,61,36
1732001048.4292202,60,38
1732001048.429267,60,39
1732001048.429314,62,40
1732001048.4293604,63,40
1732001048.4294066,62,40
1732001048.4294536,62,44
1732001048.4295013,62,41
1732001048.4295475,62,37
1732001048.429595,62,37
1732001048.429642,64,35
1732001048.4296887,66,33
1732001048.4297352,65,34
1732001048.429782,64,40
1732001048.4298284,67,49
1732001048.4298751,67,49
1732001048.4299216,67,44
1732001048.4299684,65,43
1732001048.4300172,67,43
1732001048.430063,68,45
1732001048.4301212,68,42
1732001048.4301689,66,42
1732001048.4302158,64,50
1732001048.4302633,65,55
1732001048.4303095,66,51
1732001048.4303563,66,45
1732001048.4304025,64,44
1732001048.430449,66,44
1732001048.4304965,66,40
1732001048.430543,64,41
1732001048.4305897,63,38
1732001048.4306374,63,36
1732001048.4306839,61,35
1732001048.4307303,61,36
1732001048.430777,65,36
1732001048.4308245,65,36
1732001048.4308717,63,37
1732001048.430919,62,35
1732001048.4309657,61,35
1732001048.4310124,59,33
1732001048.4310627,58,32
1732001048.4311132,57,37
1732001048.4311602,56,43
1732001048.4312072,55,43
1732001048.4312556,58,40
1732001048.4313035,59,43
1732001048.4313507,59,40
1732001048.431399,58,37
1732001048.4314468,58,36
1732001048.4314952,59,40
1732001048.4315434,61,42
1732001048.4315906,59,39
1732001048.431637,58,38
1732001048.4316838,59,43
1732001048.4317312,57,47
1732001048.4317777,56,51
1732001048.4318259,55,49
1732001048.431877,54,44
1732001048.4319258,54,41
1732001048.4319732,56,40
1732001048.4320202,57,38
1732001048.4320676,57,38
1732001048.4321206,57,48
1732001048.4335496,55,55
1732001048.4435658,56,52
1732001048.4536238,57,46
1732001048.4636314,57,42
1732001048.4736705,59,39
1732001048.4837544,60,39
1732001048.4937336,62,40
1732001048.5039647,62,43
1732001048.514001,63,46
1732001048.5238516,62,44
1732001048.5338786,62,39
1732001048.5439968,61,36
1732001048.5539122,62,34
1732001048.5639787,63,33
1732001048.5739439,62,37
1732001048.5843136,61,36
1732001048.5939312,59,37
1732001048.6039846,59,35
1732001048.613989,59,33
1732001048.624089,59,31
1732001048.6340532,59,30
1732001048.6440659,58,28
1732001048.654137,60,28
1732001048.6642551,62,30
1732001048.6741855,61,29
1732001048.684321,60,33
1732001048.6941047,60,40
1732001048.7040393,62,39
1732001048.7142355,62,39
1732001048.724254,62,37
1732001048.7341745,61,37
1732001048.7443836,64,37
1732001048.754345,65,34
1732001048.7643895,63,41
1732001048.7743397,63,43
1732001048.7843513,62,40
1732001048.794265,61,39
1732001048.8044078,62,37
1732001048.8143795,61,36
1732001048.824443,59,39
1732001048.8344889,60,45
1732001048.844344,59,47
1732001048.8545096,57,48
1732001048.8644996,57,55
1732001048.8743873,56,59
1732001048.8847117,56,62
1732001048.8945932,55,72
1732001048.9045792,54,77
1732001048.9146159,56,70
1732001048.9246397,56,63
1732001048.9345448,55,59
1732001048.9446754,54,57
1732001048.9545367,54,54
1732001048.964602,53,50
1732001048.974715,55,47
1732001048.9847941,56,47
1732001048.9947495,55,47
1732001049.004732,54,46
1732001049.014771,54,44
1732001049.024635,54,40
1732001049.0348475,53,43
1732001049.0448365,54,46
1732001049.0547755,56,46
1732001049.064962,56,42
1732001049.074909,55,42
1732001049.0849664,56,39
1732001049.0949981,55,37
1732001049.1048946,56,38
1732001049.115003,56,39
1732001049.1249254,58,37
1732001049.1349936,59,36
1732001049.1450067,59,38
1732001049.1548684,58,38
1732001049.1646962,58,40
1732001049.1748033,58,40
1732001049.185057,59,38
1732001049.1951501,59,42
1732001049.2051232,60,47
1732001049.2152057,60,43
1732001049.2251918,59,40
1732001049.235023,58,47
1732001049.2450733,58,47
1732001049.2549899,57,43
1732001049.265166,57,42
1732001049.2751617,58,39
1732001049.2853491,58,42
1732001049.2954397,59,42
1732001049.3053048,61,39
1732001049.3153741,59,36
1732001049.3252752,59,42
1732001049.3354602,59,43
1732001049.3455083,57,41
1732001049.3553352,56,43
1732001049.3653042,56,46
1732001049.3752904,56,42
1732001049.385269,55,38
1732001049.3953311,58,39
1732001049.405301,60,40
1732001049.415286,60,39
1732001049.425214,60,40
1732001049.4351456,60,45
1732001049.4451044,60,47
1732001049.455291,60,50
1732001049.465206,60,46
1732001049.4753094,62,43
1732001049.4852624,61,40
1732001049.495469,59,42
1732001049.5053053,57,40
1732001049.5155866,56,39
1732001049.5253882,58,41
1732001049.5353322,56,40
1732001049.5455008,56,37
1732001049.5554519,57,34
1732001049.565692,59,32
1732001049.5756276,58,35
1732001049.5857341,58,38
1732001049.5957074,57,36
1732001049.6054816,56,40
1732001049.6154726,56,49
1732001049.625436,55,48
1732001049.6354828,59,55
1732001049.6454194,59,62
