timestamp,emg_value_sensor1,emg_value_sensor2
1732002674.0901694,56,116
1732002674.09023,60,156
1732002674.0902853,59,166
1732002674.0903385,61,173
1732002674.0903983,59,155
1732002674.0904522,59,162
1732002674.0905066,58,152
1732002674.0905607,57,138
1732002674.0906143,57,144
1732002674.090668,57,143
1732002674.090723,59,135
1732002674.0907767,59,125
1732002674.0908306,58,121
1732002674.0908844,58,124
1732002674.0909379,58,118
1732002674.0909922,58,118
1732002674.0910444,59,114
1732002674.091097,57,124
1732002674.0911584,59,114
1732002674.091211,59,109
1732002674.0912647,60,111
1732002674.0913186,59,154
1732002674.091374,59,161
1732002674.0914273,59,151
1732002674.0914803,59,145
1732002674.0915344,58,131
1732002674.0915868,57,120
1732002674.0916398,59,113
1732002674.0916922,60,122
1732002674.0917451,59,121
1732002674.0917974,61,123
1732002674.0918503,62,110
1732002674.091903,61,115
1732002674.0919557,61,116
1732002674.0920079,62,117
1732002674.092061,62,108
1732002674.0921211,61,105
1732002674.0921738,60,107
1732002674.0922263,60,113
1732002674.0922801,59,112
1732002674.0923333,58,127
1732002674.0923855,57,128
1732002674.0924382,57,129
1732002674.0924897,57,125
1732002674.0925424,58,116
1732002674.092595,58,111
1732002674.092648,58,111
1732002674.092701,59,103
1732002674.0927534,59,106
1732002674.0928056,59,108
1732002674.0928578,60,121
1732002674.092907,60,120
1732002674.0929558,61,107
1732002674.0929995,61,99
1732002674.0930486,62,114
1732002674.0930974,63,112
1732002674.093261,64,100
1732002674.0933187,63,100
1732002674.093369,63,107
1732002674.0934186,65,101
1732002674.0934632,65,93
1732002674.093546,65,84
1732002674.093638,64,84
1732002674.0936875,62,115
1732002674.0937378,65,113
1732002674.0937889,67,101
1732002674.0938935,65,110
1732002674.0939422,64,124
1732002674.0939882,65,119
1732002674.0940344,64,107
1732002674.0940754,63,97
1732002674.094128,63,104
1732002674.0941744,64,101
1732002674.0942163,65,94
1732002674.094258,65,85
1732002674.094305,64,107
1732002674.0943468,64,98
1732002674.0943913,63,91
1732002674.0944333,63,93
1732002674.0944743,61,97
1732002674.0945208,64,119
1732002674.0945675,64,115
1732002674.0946136,63,110
1732002674.0946596,61,108
1732002674.094707,60,119
1732002674.094755,60,119
1732002674.094801,59,113
1732002674.0948472,60,129
1732002674.0948935,60,123
1732002674.0949402,59,116
1732002674.0949867,57,116
1732002674.0950332,57,122
1732002674.09508,56,114
1732002674.095133,55,122
1732002674.0951796,55,122
1732002674.151635,55,116
1732002674.1517096,56,117
1732002674.1517863,54,111
1732002674.1518533,54,107
1732002674.1519215,53,102
1732002674.1519897,53,105
1732002674.1520576,54,116
1732002674.1521378,53,120
1732002674.1522076,53,119
1732002674.1522765,54,108
1732002674.152344,53,101
1732002674.1524045,53,90
1732002674.1614165,53,85
1732002674.1713562,51,85
1732002674.181371,52,95
1732002674.2416716,53,109
1732002674.2417393,55,119
1732002674.2418025,56,110
1732002674.2418659,56,108
1732002674.2419314,57,102
1732002674.241992,56,92
1732002674.2514994,56,86
1732002674.2616408,55,87
1732002674.4112313,55,108
1732002674.4113069,55,121
1732002674.4113758,54,114
1732002674.4114444,53,104
1732002674.4115133,54,104
1732002674.4115918,55,107
1732002674.4117625,55,100
1732002674.4118407,56,121
1732002674.4119155,56,132
1732002674.4119923,58,127
1732002674.4120746,57,127
1732002674.4121652,58,144
1732002674.4122396,58,133
1732002674.4123137,57,124
1732002674.4123895,59,122
1732002674.5614474,59,113
1732002674.561529,59,114
1732002674.5615969,59,120
1732002674.561665,60,117
1732002674.5617359,59,136
1732002674.5618048,62,139
1732002674.5618777,63,134
1732002674.5619605,62,125
1732002674.562035,65,149
1732002674.5621338,66,140
1732002674.5622096,65,125
1732002674.5622835,64,131
1732002674.5623572,63,124
1732002674.5624316,62,126
1732002674.5625086,61,133
1732002674.6625245,62,121
1732002674.6626093,61,114
1732002674.6626856,62,111
1732002674.6627622,62,108
1732002674.6628387,61,106
1732002674.6629145,62,117
1732002674.6629899,62,115
1732002674.663075,61,109
1732002674.6631753,61,103
1732002674.6632462,60,98
1732002674.7726612,62,108
1732002674.7727356,61,115
1732002674.772805,62,108
1732002674.7728758,62,115
1732002674.7729454,62,114
1732002674.773007,61,115
1732002674.7730691,61,126
1732002674.7731462,62,119
1732002674.7732081,60,106
1732002674.7732708,59,102
1732002674.7733269,59,96
1732002674.7823772,58,87
1732002674.7924423,57,79
1732002674.8024733,59,91
1732002674.81255,60,91
1732002674.8225253,60,92
1732002674.8325164,59,99
1732002674.8424556,59,99
1732002674.8525772,59,89
1732002674.862602,58,79
1732002674.8725438,57,81
