timestamp,emg_value_sensor1,emg_value_sensor2
1732001161.4925241,83,93
1732001161.4926288,81,87
1732001161.492733,78,88
1732001161.4930182,77,91
1732001161.4930885,76,89
1732001161.4931874,78,87
1732001161.493254,76,85
1732001161.4933195,74,94
1732001161.493384,73,92
1732001161.4934514,76,96
1732001161.4935167,81,93
1732001161.4935822,79,88
1732001161.493647,79,87
1732001161.493711,77,87
1732001161.4937758,75,92
1732001161.4938412,76,97
1732001161.4939058,75,94
1732001161.4939659,80,88
1732001161.4940302,83,86
1732001161.494129,83,87
1732001161.494197,80,79
1732001161.4942768,80,80
1732001161.494338,80,81
1732001161.4946759,77,91
1732001161.4948018,77,84
1732001161.494919,82,86
1732001161.495032,87,85
1732001161.4951632,83,77
1732001161.495272,80,72
1732001161.4953806,80,98
1732001161.495503,80,106
1732001161.4956236,76,101
1732001161.4957306,72,91
1732001161.4958518,83,111
1732001161.4959724,88,121
1732001161.496092,84,110
1732001161.4962115,82,99
1732001161.496333,83,102
1732001161.4964533,90,101
1732001161.4965603,88,98
1732001161.4966667,83,87
1732001161.496774,83,95
1732001161.4968948,84,102
1732001161.49701,82,101
1732001161.497114,82,98
1732001161.4972138,85,93
1732001161.4973128,87,90
1732001161.4974105,86,83
1732001161.4975085,83,75
1732001161.4976065,79,87
1732001161.497704,76,96
1732001161.4978018,74,94
1732001161.4978929,75,85
1732001161.4979854,79,83
1732001161.498077,77,92
1732001161.4981778,76,99
1732001161.4982686,75,90
1732001161.498359,76,84
1732001161.4984505,75,80
1732001161.498541,78,78
1732001161.4986448,75,101
1732001161.4987478,76,103
1732001161.498839,76,96
1732001161.4989293,74,88
1732001161.49902,71,87
1732001161.499122,71,86
1732001161.4992154,75,87
1732001161.499307,75,93
1732001161.4993987,77,89
1732001161.4994903,76,87
1732001161.4995825,76,82
1732001161.499674,74,81
1732001161.4997654,77,72
1732001161.499859,80,71
1732001161.4999478,80,80
1732001161.5000343,79,82
1732001161.5001295,77,77
1732001161.5002527,75,83
1732001161.5002985,72,85
1732001161.5003433,74,90
1732001161.5003867,72,81
1732001161.5004306,89,93
1732001161.500475,91,94
1732001161.5005183,87,89
1732001161.500563,82,89
1732001161.5006075,81,90
1732001161.5006516,79,89
1732001161.5006957,79,91
1732001161.5007396,81,88
1732001161.5007834,82,85
1732001161.5008266,84,94
1732001161.5008705,81,95
1732001161.5009208,78,101
1732001161.500966,76,94
1732001161.50101,77,91
1732001161.5010543,78,93
1732001161.5011034,79,101
1732001161.5011606,79,97
1732001161.5012054,77,89
1732001161.5012498,76,83
1732001161.5012949,76,93
1732001161.5903306,76,103
1732001161.5904121,74,102
1732001161.590488,73,101
1732001161.590563,74,103
1732001161.590638,71,107
1732001161.5907128,69,103
1732001161.590787,68,106
1732001161.5908618,72,101
1732001161.590935,75,97
1732001161.600165,76,97
1732001161.6404836,77,104
1732001161.6406448,78,101
1732001161.6407988,76,102
1732001161.6409278,73,97
1732001161.6502905,72,89
1732001161.6601772,77,85
1732001161.6702433,83,96
1732001161.710432,84,104
1732001161.7104962,82,105
1732001161.7105565,82,102
1732001161.710609,77,93
1732001161.7203836,75,96
1732001161.7303069,77,88
1732001161.7406538,78,91
1732001161.7506433,80,89
1732001161.7603645,79,89
1732001161.7702963,77,90
1732001161.810579,78,108
1732001161.8106432,81,114
1732001161.8106987,77,108
1732001161.810747,75,99
1732001161.8205142,75,95
1732001161.8304803,74,97
1732001161.860557,73,104
1732001161.860621,76,100
1732001161.8606732,72,98
1732001161.900743,76,109
1732001161.9008248,78,105
1732001161.9008996,78,106
1732001161.900973,77,99
1732001161.9106228,75,93
1732001161.9206002,73,88
1732001161.9305813,74,90
1732001161.940533,77,84
1732001161.9505692,77,86
1732001161.9606142,76,82
1732001161.97055,76,77
1732001161.9806514,76,74
1732001161.9906905,73,76
1732001162.0005689,72,76
1732001162.0107617,75,75
1732001162.020805,78,80
1732001162.0308163,78,85
1732001162.0410686,77,82
1732001162.0510075,76,90
1732001162.0610557,75,94
1732001162.0711846,82,91
1732001162.0812492,86,92
1732001162.0912185,85,84
1732001162.1012166,84,89
1732001162.1111298,81,89
1732001162.1212275,77,85
1732001162.131272,75,92
1732001162.141327,72,89
1732001162.1511981,71,86
1732001162.161147,71,88
1732001162.1711898,71,84
1732001162.1809974,80,84
1732001162.1908839,78,82
1732001162.2009866,77,80
1732001162.2111673,78,76
1732001162.2211607,90,93
1732001162.2311552,89,94
1732001162.241391,85,91
1732001162.2508745,86,82
1732001162.2609205,84,88
1732001162.271096,84,85
1732001162.2810988,81,94
1732001162.2913206,78,88
1732001162.301373,81,90
1732001162.3112023,82,90
1732001162.3212092,79,81
1732001162.3313406,79,88
1732001162.34146,79,98
1732001162.3613732,79,100
1732001162.3614872,76,92
1732001162.3714612,76,91
1732001162.3814309,73,91
1732001162.3914928,70,95
1732001162.4014428,76,95
1732001162.4514923,76,104
1732001162.451646,75,103
1732001162.4517913,74,101
1732001162.451932,77,100
1732001162.4520605,78,98
1732001162.4613984,74,89
1732001162.4714742,72,86
1732001162.4814558,76,85
1732001162.4913812,73,88
1732001162.5215936,74,104
1732001162.521698,73,100
1732001162.521784,72,99
1732001162.5314553,70,93
1732001162.541496,70,88
1732001162.5514946,67,87
1732001162.5614657,68,98
1732001162.5714715,70,94
1732001162.5814712,68,91
1732001162.5916107,72,86
1732001162.6014707,74,83
1732001162.611365,74,83
1732001162.6214502,73,79
1732001162.6314063,73,72
1732001162.641575,71,77
1732001162.6515121,71,72
1732001162.6615665,69,73
1732001162.6714594,76,79
1732001162.6816099,79,89
1732001162.6915424,80,98
1732001162.7015696,77,94
1732001162.7117078,78,89
1732001162.72163,75,86
1732001162.731605,75,85
1732001162.7416477,78,85
1732001162.7517824,84,91
1732001162.781727,86,100
1732001162.781809,84,100
1732001162.7818763,83,97
1732001162.791752,79,95
1732001162.8016276,77,93
1732001162.8118165,76,96
