timestamp,emg_value_sensor1,emg_value_sensor2
1732001384.3213024,80,154
1732001384.3213723,81,143
1732001384.3214386,79,129
1732001384.321504,76,117
1732001384.3215816,75,123
1732001384.3216488,74,160
1732001384.3217149,77,166
1732001384.3217802,79,165
1732001384.3218458,78,149
1732001384.3219123,76,138
1732001384.321978,74,138
1732001384.3220437,77,149
1732001384.3221183,82,163
1732001384.32218,79,160
1732001384.3222475,77,155
1732001384.3223076,84,142
1732001384.3223677,84,136
1732001384.3224287,81,151
1732001384.322489,79,153
1732001384.3225493,76,139
1732001384.3226097,77,132
1732001384.3226695,77,121
1732001384.3227296,76,130
1732001384.3227894,77,137
1732001384.32285,75,141
1732001384.3229105,72,140
1732001384.3229702,75,141
1732001384.32303,83,135
1732001384.32309,81,134
1732001384.3231518,81,124
1732001384.3232071,79,145
1732001384.3232691,85,167
1732001384.3233244,84,174
1732001384.3233805,82,169
1732001384.3234355,80,159
1732001384.3234904,78,149
1732001384.3235462,85,136
1732001384.3236015,86,121
1732001384.3236823,87,108
1732001384.323769,85,156
1732001384.3238242,81,152
1732001384.3238802,78,146
1732001384.3239543,75,153
1732001384.3240101,74,166
1732001384.324083,73,159
1732001384.3241482,83,154
1732001384.3242037,85,147
1732001384.324259,83,135
1732001384.3243153,80,141
1732001384.3243718,76,151
1732001384.3244276,73,156
1732001384.3244846,69,141
1732001384.324536,67,161
1732001384.3245888,72,158
1732001384.324641,80,141
1732001384.3246927,87,140
1732001384.3247435,83,148
1732001384.3247948,80,155
1732001384.3248467,76,146
1732001384.3248978,73,142
1732001384.32495,70,130
1732001384.325001,70,119
1732001384.325055,77,112
1732001384.3251173,78,116
1732001384.3251731,79,110
1732001384.3252296,77,121
1732001384.3252847,79,120
1732001384.3253393,76,120
1732001384.325394,72,145
1732001384.3254492,77,138
1732001384.3255043,79,129
1732001384.3255596,87,132
1732001384.325615,87,145
1732001384.3256702,87,131
1732001384.325727,83,160
1732001384.3257825,84,162
1732001384.3258379,84,163
1732001384.3258977,80,148
1732001384.325954,77,135
1732001384.3260093,78,128
1732001384.3260663,77,124
1732001384.3261259,77,131
1732001384.3261774,81,127
1732001384.3262293,81,128
1732001384.3262806,79,122
1732001384.3263326,78,114
1732001384.326384,74,112
1732001384.3264365,76,131
1732001384.3264887,76,142
1732001384.32654,77,144
1732001384.3265917,79,168
1732001384.3266437,84,164
1732001384.3266962,82,181
1732001384.326749,80,176
1732001384.3268013,77,167
1732001384.326853,74,149
1732001384.3269064,73,141
1732001384.326962,72,138
1732001384.3270183,74,145
1732001384.3270738,81,136
1732001384.3271353,78,127
1732001384.327191,78,132
1732001384.3272471,75,149
1732001384.3273087,74,145
1732001384.4594047,71,148
1732001384.4594796,71,158
1732001384.4595478,70,172
1732001384.4596157,82,167
1732001384.4596827,82,149
1732001384.4597545,79,149
1732001384.4598207,78,146
1732001384.4598873,78,136
1732001384.4599533,75,121
1732001384.46002,73,112
1732001384.4600875,71,110
1732001384.4601743,75,148
1732001384.460235,76,152
1732001384.4602964,75,175
1732001384.4603572,75,173
1732001384.6096847,75,163
1732001384.6097999,73,152
1732001384.6099,71,134
1732001384.6100028,70,127
1732001384.6100905,70,116
1732001384.610212,70,111
1732001384.6102736,70,101
1732001384.6103358,73,131
1732001384.6103966,69,137
1732001384.610458,70,133
1732001384.610522,70,122
1732001384.6105857,70,116
1732001384.610647,72,156
1732001384.6107097,73,167
1732001384.6107714,70,152
1732001384.7599359,68,142
1732001384.75999,69,137
1732001384.7600372,71,127
1732001384.7600951,73,172
1732001384.7601619,78,167
1732001384.7602096,76,152
1732001384.7602563,77,134
1732001384.7603028,74,121
1732001384.760349,74,131
1732001384.7603953,75,158
1732001384.760442,73,149
1732001384.7604895,77,135
1732001384.7605352,76,123
1732001384.7605858,74,112
1732001384.7606351,75,107
1732001384.9100215,80,126
1732001384.9101388,78,152
1732001384.9102163,82,152
1732001384.9102833,88,153
1732001384.9103713,86,147
1732001384.9104767,84,137
1732001384.9105823,83,123
1732001384.9106777,87,121
1732001384.91074,85,131
1732001384.9108229,83,151
1732001384.9109175,90,140
1732001384.911002,98,137
1732001384.9110863,96,130
1732001384.9111786,92,138
1732001384.9112608,90,126
1732001385.058332,86,118
1732001385.058436,90,124
1732001385.0585482,97,129
1732001385.0586703,96,145
1732001385.0587857,92,141
1732001385.0588784,89,142
1732001385.0589702,87,138
1732001385.0590622,86,131
1732001385.0591798,84,127
1732001385.0592744,90,140
1732001385.059374,106,159
1732001385.0594647,101,155
1732001385.0595467,99,147
1732001385.0596282,93,134
1732001385.0597095,94,124
1732001385.0841997,92,112
1732001385.0842814,89,106
1732001385.0843492,87,99
1732001385.233935,89,105
1732001385.2340174,89,117
1732001385.2340913,87,136
1732001385.2342145,88,173
1732001385.2343018,89,192
1732001385.2343757,89,186
1732001385.2344484,86,170
1732001385.2345223,92,151
1732001385.2345953,90,135
1732001385.2346678,87,122
1732001385.2347417,88,118
1732001385.2348146,87,120
1732001385.2348878,86,143
1732001385.2349544,90,149
1732001385.2350206,87,140
1732001385.3839798,83,156
1732001385.3840559,83,161
1732001385.3841536,84,148
1732001385.3842216,83,132
1732001385.3842902,84,119
1732001385.3843558,86,111
1732001385.3844216,83,108
1732001385.384488,84,105
1732001385.3845532,86,123
1732001385.3846197,87,121
1732001385.3846862,85,122
1732001385.3847523,86,153
1732001385.3848195,88,187
1732001385.3848855,86,197
1732001385.3849516,92,193
1732001385.534078,90,170
1732001385.5341368,90,150
1732001385.534176,88,134
1732001385.5342145,86,122
1732001385.5342534,85,161
1732001385.5342917,85,185
1732001385.5343301,82,211
1732001385.5343685,81,192
1732001385.5344074,84,191
1732001385.5344481,87,215
1732001385.534496,87,206
1732001385.5345373,84,183
1732001385.534578,85,163
1732001385.5346189,85,153
1732001385.5346603,85,139
1732001385.684359,87,125
1732001385.6844106,90,126
1732001385.684458,87,121
1732001385.6845043,85,114
1732001385.6845508,83,152
1732001385.6845963,81,155
1732001385.6846435,81,161
1732001385.6846898,83,154
1732001385.6847358,86,180
1732001385.684781,89,181
1732001385.684827,91,168
1732001385.6848724,87,147
1732001385.6849177,91,136
1732001385.684965,90,141
1732001385.6850126,85,143
1732001385.8345902,85,141
1732001385.8346457,84,130
1732001385.8346963,82,122
1732001385.8347461,83,135
1732001385.8347955,87,157
1732001385.834846,86,155
1732001385.8348954,89,156
1732001385.8349452,89,149
1732001385.8349938,88,139
1732001385.8350422,86,124
1732001385.8350914,86,113
1732001385.8351614,84,108
1732001385.835209,84,112
1732001385.8352547,87,114
1732001385.8353002,86,109
1732001385.9850724,83,128
1732001385.9851894,89,131
1732001385.985273,90,132
1732001385.985347,88,134
1732001385.9854207,89,136
1732001385.985506,87,147
1732001385.9855785,86,140
1732001385.985651,86,145
1732001385.9857242,89,165
1732001385.9857976,89,147
1732001385.9858708,86,146
1732001385.9859445,84,139
1732001385.9860203,83,125
1732001385.9860961,88,133
1732001385.986185,88,130
1732001386.135165,88,131
1732001386.1352482,90,159
1732001386.1353245,91,156
1732001386.1354005,88,171
1732001386.1354754,89,189
1732001386.1355605,92,189
1732001386.135634,91,171
1732001386.1357076,89,156
1732001386.1357813,93,139
1732001386.135854,99,141
1732001386.1359284,98,140
1732001386.1360025,95,154
1732001386.1360755,91,166
1732001386.136164,93,149
1732001386.1362379,90,148
1732001386.2853491,87,155
1732001386.2854006,88,153
1732001386.2854478,88,210
1732001386.2854943,87,232
1732001386.2855408,84,211
1732001386.2855875,86,199
1732001386.2856326,84,184
1732001386.2856786,85,176
1732001386.2857242,87,177
1732001386.2857697,92,179
1732001386.2858152,89,174
1732001386.2858617,90,174
1732001386.285907,91,166
1732001386.2859526,94,208
1732001386.286,92,201
1732001386.4346972,92,224
