timestamp,emg_value_sensor1,emg_value_sensor2
1732002697.5556726,63,124
1732002697.5557535,61,128
1732002697.555829,62,118
1732002697.5559022,65,115
1732002697.5559828,65,117
1732002697.556058,66,106
1732002697.556164,62,107
1732002697.5562387,62,128
1732002697.55631,63,123
1732002697.5563838,61,111
1732002697.5564575,62,114
1732002697.5565307,60,113
1732002697.5566044,60,108
1732002697.556678,62,114
1732002697.5567527,61,113
1732002697.556825,67,106
1732002697.5568976,66,105
1732002697.5569715,64,114
1732002697.5570452,61,101
1732002697.557119,63,93
1732002697.5571952,67,119
1732002697.5572608,65,112
1732002697.5573285,68,112
1732002697.5573967,65,111
1732002697.5574622,64,116
1732002697.5575285,64,108
1732002697.5575945,66,101
1732002697.5576603,64,113
1732002697.5577261,63,114
1732002697.5577927,67,117
1732002697.5578592,71,108
1732002697.5579245,73,107
1732002697.55799,68,103
1732002697.558058,68,102
1732002697.5581257,74,119
1732002697.558186,68,113
1732002697.5582469,69,108
1732002697.5583074,67,102
1732002697.5583603,66,98
1732002697.5584204,66,106
1732002697.5584736,65,97
1732002697.558528,64,95
1732002697.5585887,64,112
1732002697.558649,63,109
1732002697.5587091,62,101
1732002697.5587695,62,105
1732002697.5588286,62,105
1732002697.558889,62,102
1732002697.5589418,62,99
1732002697.558997,60,102
1732002697.559053,60,132
1732002697.559115,60,136
1732002697.5591729,58,124
1732002697.5592291,58,123
1732002697.5592852,59,120
1732002697.5593398,59,130
1732002697.5593958,59,123
1732002697.5594509,63,118
1732002697.559506,65,109
1732002697.5595613,67,110
1732002697.559616,64,108
1732002697.5596647,66,98
1732002697.5597136,65,97
1732002697.5597687,62,103
1732002697.5598173,61,98
1732002697.5598674,62,94
1732002697.5599155,62,86
1732002697.559965,62,86
1732002697.560014,62,90
1732002697.560063,61,97
1732002697.5601187,62,99
1732002697.5601685,63,97
1732002697.5602243,63,129
1732002697.5602798,62,137
1732002697.560337,61,126
1732002697.560391,60,111
1732002697.5604434,58,100
1732002697.5604923,57,94
1732002697.5605385,58,98
1732002697.5605905,58,106
1732002697.5606434,58,108
1732002697.5606956,57,111
1732002697.560748,57,119
1732002697.5608003,56,125
1732002697.5608535,57,122
1732002697.5609074,56,124
1732002697.5609603,56,119
1732002697.561014,57,117
1732002697.5610654,58,112
1732002697.561127,59,124
1732002697.56118,58,114
1732002697.5612347,57,115
1732002697.5612879,58,106
1732002697.5613415,58,112
1732002697.561394,64,111
1732002697.5614426,67,109
1732002697.5614915,70,109
1732002697.5615408,73,102
1732002697.5615907,76,100
1732002697.561639,75,109
1732002697.561689,72,119
1732002697.5617387,72,123
1732002697.5617876,69,118
1732002697.5618365,68,134
1732002697.5618849,66,126
1732002697.561934,66,116
1732002697.5619824,64,111
1732002697.5620308,62,122
1732002697.5620828,61,124
1732002697.6760492,62,120
1732002697.6761043,63,121
1732002697.6761773,61,125
1732002697.6762269,60,133
1732002697.676276,60,132
1732002697.6763282,64,128
1732002697.67638,62,119
1732002697.6764324,61,123
1732002697.6764843,60,122
1732002697.6765366,59,125
1732002697.676589,58,120
1732002697.6766415,57,122
1732002697.676694,56,118
1732002697.6767466,56,142
1732002697.6767988,57,138
1732002697.826245,57,129
1732002697.826327,57,133
1732002697.826403,56,129
1732002697.8264844,56,121
1732002697.8265607,56,117
1732002697.826638,56,115
1732002697.8267124,57,111
1732002697.8267896,56,106
1732002697.8268642,56,104
1732002697.8269389,56,117
1732002697.827013,56,114
1732002697.827087,55,111
1732002697.8271737,54,106
1732002697.8272552,54,104
1732002697.82734,55,116
1732002697.9765124,56,137
1732002697.9765959,58,147
1732002697.9766717,57,160
1732002697.9767451,57,159
1732002697.9768202,60,156
1732002697.9769013,61,149
1732002697.9769769,61,151
1732002697.9770505,60,150
1732002697.977159,59,149
1732002697.977232,59,143
1732002697.977309,58,133
1732002697.9773836,60,135
1732002697.9774568,58,138
1732002697.9775307,57,128
1732002697.9776037,56,122
1732002698.126874,56,138
1732002698.127065,55,136
1732002698.1272845,57,127
1732002698.1274874,56,119
1732002698.12769,55,118
1732002698.1278946,56,119
1732002698.1281362,57,124
1732002698.1283565,57,120
1732002698.1285658,56,117
1732002698.1287715,55,113
1732002698.128991,54,114
1732002698.1292214,55,121
1732002698.1294024,55,113
1732002698.1295831,55,113
1732002698.1297643,55,111
1732002698.2578773,56,148
1732002698.258019,55,145
1732002698.258183,55,137
1732002698.2583141,55,128
1732002698.258439,54,117
1732002698.2585604,54,114
1732002698.2588215,53,115
1732002698.2589233,53,113
1732002698.2589889,53,116
1732002698.2590518,53,121
1732002698.2591207,54,111
1732002698.2591908,56,101
1732002698.259248,56,98
1732002698.4072824,56,105
1732002698.407373,56,104
1732002698.4074492,56,108
1732002698.4075253,57,114
1732002698.4076,55,122
1732002698.4076757,54,127
1732002698.4077506,54,128
1732002698.4078252,55,118
1732002698.4079003,55,121
1732002698.4079762,56,121
1732002698.408052,55,109
1732002698.4081385,55,103
1732002698.4082158,56,108
1732002698.4082925,56,113
1732002698.4083672,55,103
1732002698.557237,55,106
1732002698.5573206,54,117
1732002698.5573967,54,108
1732002698.557481,54,107
1732002698.557562,56,122
1732002698.5576375,55,131
1732002698.5577133,54,123
1732002698.5577872,54,121
1732002698.5578618,54,112
1732002698.557936,54,106
1732002698.5580113,54,115
1732002698.558086,54,119
1732002698.558173,54,114
1732002698.5582557,54,109
1732002698.5583413,54,101
1732002698.6882796,54,100
1732002698.6883373,55,106
1732002698.6883852,56,106
1732002698.6884334,57,106
1732002698.6884801,56,100
1732002698.688527,56,101
1732002698.6885738,56,122
1732002698.68862,56,113
1732002698.6886656,56,102
1732002698.6887121,57,111
1732002698.6887586,59,119
1732002698.6888115,60,110
1732002698.6888528,59,98
1732002698.7283814,58,112
1732002698.7284636,57,106
1732002698.7285404,58,100
1732002698.728607,57,93
1732002698.7885287,56,112
1732002698.78861,55,121
1732002698.7886877,57,114
1732002698.7887633,56,107
1732002698.7888408,55,101
1732002698.788915,54,98
1732002698.798289,54,97
1732002698.8082864,54,98
1732002698.818309,56,97
1732002698.8284848,56,93
1732002698.838492,55,99
1732002698.8584063,54,105
1732002698.8584633,55,99
1732002698.868293,54,95
1732002698.8785565,55,97
1732002698.8885455,56,95
1732002698.8986166,55,95
1732002698.908605,55,90
1732002698.9186234,56,89
1732002698.9284153,56,92
1732002698.9384496,55,91
1732002698.978757,55,100
1732002698.9788349,55,101
1732002698.9789035,56,100
1732002698.978965,56,93
1732002698.9886863,57,91
1732002698.998529,56,92
1732002699.0087206,55,94
1732002699.0186026,56,88
1732002699.0988302,56,101
1732002699.0989065,55,116
1732002699.098971,56,109
1732002699.0990338,56,105
1732002699.099097,56,106
1732002699.0991745,57,110
1732002699.0992384,57,101
1732002699.0992959,56,97
1732002699.1086855,59,94
1732002699.118831,60,86
1732002699.1289618,59,80
1732002699.138945,60,94
1732002699.1589527,60,106
1732002699.1590264,61,98
1732002699.168834,60,94
1732002699.1888828,62,103
1732002699.1889577,62,94
1732002699.1988935,61,96
1732002699.2088745,60,94
1732002699.219019,60,93
1732002699.229026,59,87
1732002699.2390153,58,79
1732002699.2489865,59,85
1732002699.2589593,59,89
1732002699.2690582,59,88
1732002699.2791595,62,96
1732002699.289149,62,97
1732002699.299003,62,97
1732002699.3090892,62,88
1732002699.3190713,62,90
1732002699.3290062,62,85
1732002699.3390229,61,84
1732002699.349098,63,94
1732002699.3590019,65,96
1732002699.3690295,65,92
1732002699.3791506,64,86
1732002699.3890522,63,89
1732002699.399079,61,85
1732002699.40914,62,80
1732002699.4192622,61,83
1732002699.429158,60,77
1732002699.4391649,59,75
1732002699.4493425,59,86
1732002699.4593523,59,78
1732002699.46938,58,74
1732002699.4794471,58,73
1732002699.4893463,59,94
1732002699.56976,60,101
