timestamp,emg_value_sensor1,emg_value_sensor2
1732001520.7154539,78,142
1732001520.7155352,76,137
1732001520.715611,76,130
1732001520.715686,76,121
1732001520.7157598,83,160
1732001520.7158346,86,180
1732001520.7159152,83,168
1732001520.7159898,80,151
1732001520.7160642,77,136
1732001520.7161636,83,149
1732001520.7163734,82,144
1732001520.716454,80,127
1732001520.71653,77,128
1732001520.7166047,76,133
1732001520.7166786,75,179
1732001520.7167525,75,168
1732001520.7168267,74,157
1732001520.7169015,73,145
1732001520.716976,73,130
1732001520.7170491,73,127
1732001520.7171402,75,129
1732001520.717215,73,116
1732001520.7172885,71,121
1732001520.7173624,71,119
1732001520.7174373,72,112
1732001520.7175117,73,100
1732001520.7175858,72,113
1732001520.71766,70,127
1732001520.7177348,69,147
1732001520.7179115,68,149
1732001520.7179935,68,140
1732001520.7180667,70,129
1732001520.7183762,69,189
1732001520.7184525,70,186
1732001520.7185223,72,175
1732001520.7185915,74,162
1732001520.7186663,72,144
1732001520.7187343,71,137
1732001520.718803,70,130
1732001520.7188706,71,130
1732001520.7189384,68,153
1732001520.7190073,69,166
1732001520.7190757,69,167
1732001520.7191563,70,155
1732001520.719223,70,150
1732001520.7192855,68,142
1732001520.7193477,69,128
1732001520.7194095,68,120
1732001520.7194707,67,108
1732001520.7195256,68,98
1732001520.7195876,72,103
1732001520.7196488,71,105
1732001520.7197099,69,109
1732001520.7197726,68,108
1732001520.7198353,69,116
1732001520.7198982,67,107
1732001520.7199528,68,96
1732001520.7200077,67,85
1732001520.7200613,73,98
1732001520.7201335,74,132
1732001520.720192,73,153
1732001520.7202497,71,144
1732001520.7203069,70,135
1732001520.7203639,69,120
1732001520.7204201,70,128
1732001520.7204783,88,147
1732001520.7205348,94,177
1732001520.720592,91,172
1732001520.7206488,90,155
1732001520.7207055,87,141
1732001520.7207623,84,136
1732001520.720819,81,121
1732001520.7208755,80,107
1732001520.7209332,78,104
1732001520.7209907,79,105
1732001520.721048,81,105
1732001520.7211053,82,160
1732001520.7211792,80,154
1732001520.7212374,78,146
1732001520.7212944,76,139
1732001520.7213528,74,126
1732001520.721406,73,111
1732001520.7214594,73,103
1732001520.7215142,74,112
1732001520.721569,73,120
1732001520.7216227,70,146
1732001520.7216768,70,139
1732001520.7217305,69,137
1732001520.7217836,67,183
1732001520.7513292,69,172
1732001520.751421,69,153
1732001520.7515054,72,141
1732001520.7515898,84,151
1732001520.7516773,87,157
1732001520.7517698,86,152
1732001520.7518547,84,137
1732001520.751938,82,127
1732001520.7520232,80,124
1732001520.752106,78,114
1732001520.7522013,77,103
1732001520.752284,76,106
1732001520.752369,76,104
1732001520.7524533,79,105
1732001520.7525363,79,125
1732001520.8423061,76,122
1732001520.8423655,75,124
1732001520.8424196,79,115
1732001520.8424733,79,103
1732001520.842528,80,114
1732001520.842588,81,114
