timestamp,emg_value_sensor1,emg_value_sensor2
1731999107.7311018,87,16
1731999107.7311263,89,16
1731999107.7311418,91,16
1731999107.7311573,86,16
1731999107.7311723,84,16
1731999107.7311873,93,16
1731999107.7312026,95,16
1731999107.7312176,92,15
1731999107.7312322,89,15
1731999107.7312474,91,16
1731999107.731264,88,16
1731999107.7312782,94,16
1731999107.7312922,94,16
1731999107.7313063,88,16
1731999107.7313266,84,16
1731999107.7313414,91,15
1731999107.7313561,92,15
1731999107.7313712,94,16
1731999107.7313862,93,16
1731999107.7314034,100,16
1731999107.7314198,103,16
1731999107.7314348,99,16
1731999107.7314496,99,16
1731999107.7314641,97,16
1731999107.731479,94,16
1731999107.7314942,95,16
1731999107.7315092,98,16
1731999107.7315288,94,16
1731999107.731544,98,16
1731999107.7315593,93,15
1731999107.731574,90,15
1731999107.7315924,90,16
1731999107.731608,90,16
1731999107.731623,91,16
1731999107.7316375,89,16
1731999107.7316525,87,16
1731999107.7316675,88,16
1731999107.7316823,97,16
1731999107.731697,94,16
1731999107.7317116,95,16
1731999107.7317264,95,16
1731999107.7317414,97,16
1731999107.731756,95,16
1731999107.7317705,91,16
1731999107.7317853,91,16
1731999107.7318,94,16
1731999107.7318149,97,16
1731999107.7318294,93,16
1731999107.7318444,94,16
1731999107.731859,95,16
1731999107.7318735,91,16
1731999107.7318883,92,16
1731999107.7319033,90,16
1731999107.7319183,91,16
1731999107.731933,98,16
1731999107.7319477,99,16
1731999107.7319624,99,16
1731999107.7319772,94,16
1731999107.7319918,92,16
1731999107.7320065,91,16
1731999107.7320213,88,15
1731999107.732036,85,16
1731999107.7320511,81,16
1731999107.7320662,89,16
1731999107.7320826,104,16
1731999107.7321022,100,16
1731999107.7321236,101,16
1731999107.73214,100,16
1731999107.7321541,95,16
1731999107.7321682,91,16
1731999107.7321825,89,16
1731999107.7321992,85,16
1731999107.732214,80,16
1731999107.7322288,82,15
1731999107.732244,90,16
1731999107.7322588,91,16
1731999107.7322738,89,16
1731999107.7322905,88,16
1731999107.7323058,84,16
1731999107.732324,81,16
1731999107.7323382,78,16
1731999107.7323525,84,16
1731999107.732367,84,16
1731999107.732384,105,16
1731999107.7324007,107,16
1731999107.7324152,99,16
1731999107.7324295,95,16
1731999107.7324467,91,16
1731999107.7324612,86,16
1731999107.7324762,93,16
1731999107.7324944,100,16
1731999107.7325113,107,15
1731999107.7325284,102,16
1731999107.7325463,96,16
1731999107.7325606,92,15
1731999107.7325752,90,16
1731999107.7325897,89,16
1731999107.7326052,91,16
1731999107.7326193,90,16
1731999107.7326334,88,16
1731999107.736954,91,16
