timestamp,emg_value_sensor1,emg_value_sensor2
1732001177.6056714,75,103
1732001177.6057448,73,101
1732001177.605814,71,109
1732001177.605883,72,116
1732001177.6059537,71,106
1732001177.606017,68,96
1732001177.6060805,75,92
1732001177.6061585,86,94
1732001177.6062195,84,91
1732001177.6062806,83,91
1732001177.6063392,81,95
1732001177.6063979,80,95
1732001177.606457,80,95
1732001177.6065152,82,86
1732001177.6065736,85,93
1732001177.6066322,83,88
1732001177.606691,79,84
1732001177.6067507,77,85
1732001177.6068096,75,82
1732001177.6068697,77,77
1732001177.6069298,82,81
1732001177.6069882,78,77
1732001177.6070473,75,74
1732001177.6071186,79,79
1732001177.6071784,77,80
1732001177.6072388,74,82
1732001177.6072974,72,90
1732001177.6073651,70,104
1732001177.6074247,71,96
1732001177.6074858,75,92
1732001177.6075454,76,99
1732001177.607606,75,99
1732001177.6076653,72,93
1732001177.607724,77,90
1732001177.6077833,78,86
1732001177.6078417,75,81
1732001177.6079006,78,77
1732001177.6079593,78,91
1732001177.6080182,78,91
1732001177.6080763,81,99
1732001177.608146,79,99
1732001177.6082082,75,92
1732001177.608263,76,90
1732001177.6083179,77,87
1732001177.6083722,75,85
1732001177.6084254,73,76
1732001177.6084807,83,76
1732001177.6085355,83,79
1732001177.6085896,83,82
1732001177.608644,82,85
1732001177.608698,80,82
1732001177.6087527,78,87
1732001177.6088068,75,89
1732001177.608861,80,87
1732001177.6089156,82,86
1732001177.6089694,83,94
1732001177.6090245,82,93
1732001177.6090746,82,88
1732001177.6091309,79,89
1732001177.6091816,77,89
1732001177.6092322,80,87
1732001177.6092825,81,92
1732001177.609333,79,85
1732001177.6093833,77,91
1732001177.6094344,83,91
1732001177.6094856,81,92
1732001177.6095355,80,89
1732001177.609585,77,90
1732001177.6096418,75,101
1732001177.6096919,76,96
1732001177.6097424,79,92
1732001177.609792,77,92
1732001177.609842,77,91
1732001177.6098936,75,94
1732001177.6099513,73,100
1732001177.6100018,74,96
1732001177.6100526,77,98
